train_epoch	loss	val_loss	batch_size	dataset	epochs	learning_rate	noise	num_components	seed	sparsity
92	0.018378842908118184	0.01804414753777333	50	GTEX	100	5e-05	0.0	125	6614	0.0
93	0.01773570042630429	0.01739363250864436	50	GTEX	100	5e-05	0.0	125	6614	0.0
94	0.01710012604270866	0.016802961622920783	50	GTEX	100	5e-05	0.0	125	6614	0.0
95	0.016528640954496618	0.016204577555504588	50	GTEX	100	5e-05	0.0	125	6614	0.0
96	0.015907535658232625	0.015320772110367682	50	GTEX	100	5e-05	0.0	125	6614	0.0
97	0.01453961433229504	0.013106186550195568	50	GTEX	100	5e-05	0.0	125	6614	0.0
98	0.008427208117051482	0.004101933363449721	50	GTEX	100	5e-05	0.0	125	6614	0.0
99	0.0032503091544936	0.002636515115787888	50	GTEX	100	5e-05	0.0	125	6614	0.0
0	0.16491376535339947	0.1649250682769166	100	GTEX	100	1e-05	0.0	25	4602	0.0
1	0.1633621999712369	0.16206910469686125	100	GTEX	100	1e-05	0.0	25	4602	0.0
2	0.15908255334973045	0.15647540884552802	100	GTEX	100	1e-05	0.0	25	4602	0.0
3	0.15275265950580905	0.1497332757416787	100	GTEX	100	1e-05	0.0	25	4602	0.0
4	0.14605796035547194	0.14324820783881634	100	GTEX	100	1e-05	0.0	25	4602	0.0
5	0.1398864281716462	0.13743305591576	100	GTEX	100	1e-05	0.0	25	4602	0.0
6	0.13451194369051264	0.13252092365302967	100	GTEX	100	1e-05	0.0	25	4602	0.0
7	0.13003037118812266	0.12844597610570632	100	GTEX	100	1e-05	0.0	25	4602	0.0
8	0.12630791258563887	0.1250421502291023	100	GTEX	100	1e-05	0.0	25	4602	0.0
9	0.12318650644508275	0.1221685638729157	100	GTEX	100	1e-05	0.0	25	4602	0.0
10	0.12053537432679255	0.11970735749251035	100	GTEX	100	1e-05	0.0	25	4602	0.0
11	0.11824885148287853	0.11756891493788235	100	GTEX	100	1e-05	0.0	25	4602	0.0
12	0.1162526500142274	0.11568626121196456	100	GTEX	100	1e-05	0.0	25	4602	0.0
13	0.1144858594042164	0.11401103578592887	100	GTEX	100	1e-05	0.0	25	4602	0.0
14	0.11290312140276555	0.1125007662992967	100	GTEX	100	1e-05	0.0	25	4602	0.0
15	0.11147200035623277	0.11112785486667327	100	GTEX	100	1e-05	0.0	25	4602	0.0
16	0.11016006386760448	0.10987164363435012	100	GTEX	100	1e-05	0.0	25	4602	0.0
17	0.10894923892021303	0.10870075968055218	100	GTEX	100	1e-05	0.0	25	4602	0.0
18	0.10782010955837368	0.10760891040921663	100	GTEX	100	1e-05	0.0	25	4602	0.0
19	0.10675785517404836	0.10657645815792192	100	GTEX	100	1e-05	0.0	25	4602	0.0
20	0.10575076688745652	0.1055954546302897	100	GTEX	100	1e-05	0.0	25	4602	0.0
21	0.10478693281627073	0.10466028959578888	100	GTEX	100	1e-05	0.0	25	4602	0.0
22	0.10386227474940343	0.10375504303341128	100	GTEX	100	1e-05	0.0	25	4602	0.0
23	0.10296591329429146	0.10287893419030048	100	GTEX	100	1e-05	0.0	25	4602	0.0
24	0.10209192953090096	0.10202268074787163	100	GTEX	100	1e-05	0.0	25	4602	0.0
25	0.1012364855216954	0.10118659781185846	100	GTEX	100	1e-05	0.0	25	4602	0.0
26	0.10039299749545466	0.10035615740166873	100	GTEX	100	1e-05	0.0	25	4602	0.0
27	0.0995594082978455	0.09953591675132853	100	GTEX	100	1e-05	0.0	25	4602	0.0
28	0.09873173349341482	0.09871868998832124	100	GTEX	100	1e-05	0.0	25	4602	0.0
29	0.09790429957718637	0.09790329357517084	100	GTEX	100	1e-05	0.0	25	4602	0.0
30	0.09707540765938293	0.09707715130010937	100	GTEX	100	1e-05	0.0	25	4602	0.0
31	0.0962409757662439	0.096249139609219	100	GTEX	100	1e-05	0.0	25	4602	0.0
32	0.09539652434774347	0.09540066851069263	100	GTEX	100	1e-05	0.0	25	4602	0.0
33	0.09453910480690088	0.09454088510782546	100	GTEX	100	1e-05	0.0	25	4602	0.0
34	0.0936628589946692	0.09366045963061627	100	GTEX	100	1e-05	0.0	25	4602	0.0
35	0.0927657173401302	0.09275470614546603	100	GTEX	100	1e-05	0.0	25	4602	0.0
36	0.09184202002905434	0.09181934733921132	100	GTEX	100	1e-05	0.0	25	4602	0.0
37	0.09089110502537397	0.09085465990318543	100	GTEX	100	1e-05	0.0	25	4602	0.0
38	0.08991105011864525	0.08986137903688525	100	GTEX	100	1e-05	0.0	25	4602	0.0
39	0.08890170596514002	0.08883453809263135	100	GTEX	100	1e-05	0.0	25	4602	0.0
40	0.08786165135264007	0.08777675032615663	100	GTEX	100	1e-05	0.0	25	4602	0.0
41	0.08679218050216413	0.08669078165927313	100	GTEX	100	1e-05	0.0	25	4602	0.0
42	0.08569503558800215	0.08557638500466548	100	GTEX	100	1e-05	0.0	25	4602	0.0
43	0.08457519808628497	0.0844428792539205	100	GTEX	100	1e-05	0.0	25	4602	0.0
44	0.0834415127837357	0.0833004086699776	100	GTEX	100	1e-05	0.0	25	4602	0.0
45	0.08230454874722448	0.08216007447628014	100	GTEX	100	1e-05	0.0	25	4602	0.0
46	0.08117874078291251	0.08103800378031603	100	GTEX	100	1e-05	0.0	25	4602	0.0
47	0.08007952474743156	0.07994994337001228	100	GTEX	100	1e-05	0.0	25	4602	0.0
48	0.07902187826978603	0.07890958016022984	100	GTEX	100	1e-05	0.0	25	4602	0.0
49	0.07801930441330161	0.07793071982185197	100	GTEX	100	1e-05	0.0	25	4602	0.0
50	0.0770819342873335	0.0770177254205421	100	GTEX	100	1e-05	0.0	25	4602	0.0
51	0.07621598353972843	0.07617708400401779	100	GTEX	100	1e-05	0.0	25	4602	0.0
52	0.07542340622002262	0.0754091350977865	100	GTEX	100	1e-05	0.0	25	4602	0.0
53	0.07470185707479769	0.07471223478648145	100	GTEX	100	1e-05	0.0	25	4602	0.0
54	0.07404726001315877	0.07407890877796218	100	GTEX	100	1e-05	0.0	25	4602	0.0
55	0.07345339005022652	0.07350475239096485	100	GTEX	100	1e-05	0.0	25	4602	0.0
56	0.07291396899404402	0.0729779257463865	100	GTEX	100	1e-05	0.0	25	4602	0.0
57	0.07242243637504857	0.07249783883189974	100	GTEX	100	1e-05	0.0	25	4602	0.0
58	0.07197250583295373	0.07205722778468984	100	GTEX	100	1e-05	0.0	25	4602	0.0
59	0.07155967243444684	0.0716519821222744	100	GTEX	100	1e-05	0.0	25	4602	0.0
60	0.0711793886865345	0.07127616812294428	100	GTEX	100	1e-05	0.0	25	4602	0.0
61	0.07082923581453618	0.07093229541420483	100	GTEX	100	1e-05	0.0	25	4602	0.0
62	0.07050613033031099	0.07061494096490367	100	GTEX	100	1e-05	0.0	25	4602	0.0
63	0.07020875227225297	0.07032048597421936	100	GTEX	100	1e-05	0.0	25	4602	0.0
64	0.06993294388348567	0.07004824615023435	100	GTEX	100	1e-05	0.0	25	4602	0.0
65	0.06967578189365084	0.06979330909569452	100	GTEX	100	1e-05	0.0	25	4602	0.0
66	0.06943381182102537	0.0695507272284747	100	GTEX	100	1e-05	0.0	25	4602	0.0
67	0.06920454218500427	0.0693195135307856	100	GTEX	100	1e-05	0.0	25	4602	0.0
68	0.0689856255623951	0.06910132021845067	100	GTEX	100	1e-05	0.0	25	4602	0.0
69	0.0687772949249122	0.06888971321936342	100	GTEX	100	1e-05	0.0	25	4602	0.0
70	0.06857716791104324	0.06869089405119645	100	GTEX	100	1e-05	0.0	25	4602	0.0
71	0.06838675878223477	0.06849796316469578	100	GTEX	100	1e-05	0.0	25	4602	0.0
72	0.06820359020823975	0.06831211899849851	100	GTEX	100	1e-05	0.0	25	4602	0.0
73	0.06802758231272701	0.06813424057946912	100	GTEX	100	1e-05	0.0	25	4602	0.0
74	0.06785773703427278	0.06796382568748277	100	GTEX	100	1e-05	0.0	25	4602	0.0
75	0.06769361091104596	0.06779691137855044	100	GTEX	100	1e-05	0.0	25	4602	0.0
76	0.06753375552955898	0.0676342107837191	100	GTEX	100	1e-05	0.0	25	4602	0.0
77	0.0673779502158446	0.06747488660504156	100	GTEX	100	1e-05	0.0	25	4602	0.0
78	0.06722519265786261	0.06731879662991476	100	GTEX	100	1e-05	0.0	25	4602	0.0
79	0.06707552958563562	0.0671639654629584	100	GTEX	100	1e-05	0.0	25	4602	0.0
80	0.06692727736076508	0.06700995864750314	100	GTEX	100	1e-05	0.0	25	4602	0.0
81	0.06678141451828254	0.0668606243942627	100	GTEX	100	1e-05	0.0	25	4602	0.0
82	0.06663772987708051	0.0667124421480944	100	GTEX	100	1e-05	0.0	25	4602	0.0
83	0.06649589031664008	0.06656739379176622	100	GTEX	100	1e-05	0.0	25	4602	0.0
84	0.06635662514389386	0.0664248329944937	100	GTEX	100	1e-05	0.0	25	4602	0.0
85	0.06621968584376982	0.06628355771983077	100	GTEX	100	1e-05	0.0	25	4602	0.0
86	0.06608508125276516	0.06614412069887263	100	GTEX	100	1e-05	0.0	25	4602	0.0
87	0.06595152349548605	0.06600743462774236	100	GTEX	100	1e-05	0.0	25	4602	0.0
88	0.06581940410163492	0.06587073909465804	100	GTEX	100	1e-05	0.0	25	4602	0.0
89	0.06568930428103281	0.06573725981857388	100	GTEX	100	1e-05	0.0	25	4602	0.0
90	0.06556081985129063	0.06560364225348139	100	GTEX	100	1e-05	0.0	25	4602	0.0
91	0.06543453535283646	0.06547397770299204	100	GTEX	100	1e-05	0.0	25	4602	0.0
92	0.06531031362872146	0.06534680010248048	100	GTEX	100	1e-05	0.0	25	4602	0.0
93	0.06518914880534217	0.06522221469493872	100	GTEX	100	1e-05	0.0	25	4602	0.0
94	0.06507013447592952	0.06509908006841693	100	GTEX	100	1e-05	0.0	25	4602	0.0
95	0.06495373300775953	0.06498041605938071	100	GTEX	100	1e-05	0.0	25	4602	0.0
96	0.06483997767857064	0.06486439496675371	100	GTEX	100	1e-05	0.0	25	4602	0.0
97	0.06472880913241179	0.06475193352357063	100	GTEX	100	1e-05	0.0	25	4602	0.0
98	0.06462006159917699	0.06464188527528324	100	GTEX	100	1e-05	0.0	25	4602	0.0
99	0.06451392841187062	0.06453378022623606	100	GTEX	100	1e-05	0.0	25	4602	0.0
0	0.15136387466036985	0.12343483412560399	100	GTEX	100	5e-05	0.5	125	3192	0.0
1	0.11502433927192394	0.10335474840928394	100	GTEX	100	5e-05	0.5	125	3192	0.0
2	0.10213455628889773	0.09416364031372867	100	GTEX	100	5e-05	0.5	125	3192	0.0
3	0.09369579479971896	0.08588743368482409	100	GTEX	100	5e-05	0.5	125	3192	0.0
4	0.08519789152964123	0.07629064235397165	100	GTEX	100	5e-05	0.5	125	3192	0.0
5	0.07569833896999892	0.0672309674294276	100	GTEX	100	5e-05	0.5	125	3192	0.0
6	0.06869313853386654	0.06307697464701341	100	GTEX	100	5e-05	0.5	125	3192	0.0
7	0.06551110190030979	0.0614135192544288	100	GTEX	100	5e-05	0.5	125	3192	0.0
8	0.06382006526408886	0.060398414589379674	100	GTEX	100	5e-05	0.5	125	3192	0.0
9	0.06265985274816675	0.059515211263763586	100	GTEX	100	5e-05	0.5	125	3192	0.0
10	0.0617264239777604	0.05877292256788156	100	GTEX	100	5e-05	0.5	125	3192	0.0
11	0.060927802305879124	0.05805412933457034	100	GTEX	100	5e-05	0.5	125	3192	0.0
12	0.060150757583088986	0.05739367209346576	100	GTEX	100	5e-05	0.5	125	3192	0.0
13	0.0594571153477371	0.05670795649176767	100	GTEX	100	5e-05	0.5	125	3192	0.0
14	0.05877889431772997	0.056187031627721214	100	GTEX	100	5e-05	0.5	125	3192	0.0
15	0.058211985446242766	0.05570992097938469	100	GTEX	100	5e-05	0.5	125	3192	0.0
16	0.05767048335325961	0.05516310097090192	100	GTEX	100	5e-05	0.5	125	3192	0.0
17	0.057055451880164185	0.054632605581115865	100	GTEX	100	5e-05	0.5	125	3192	0.0
18	0.05652066535112081	0.054083399134670376	100	GTEX	100	5e-05	0.5	125	3192	0.0
19	0.05599458036790608	0.05368611270370592	100	GTEX	100	5e-05	0.5	125	3192	0.0
20	0.055592266556449665	0.053263869901460384	100	GTEX	100	5e-05	0.5	125	3192	0.0
21	0.0551434902837684	0.05276469646921176	100	GTEX	100	5e-05	0.5	125	3192	0.0
22	0.05456532799262324	0.052279351569513854	100	GTEX	100	5e-05	0.5	125	3192	0.0
23	0.05414908607272459	0.05187612787568977	100	GTEX	100	5e-05	0.5	125	3192	0.0
24	0.053690240575287713	0.05142593400786585	100	GTEX	100	5e-05	0.5	125	3192	0.0
25	0.05328275594756824	0.05102098241675036	100	GTEX	100	5e-05	0.5	125	3192	0.0
26	0.05282079178048588	0.05062839340687705	100	GTEX	100	5e-05	0.5	125	3192	0.0
27	0.05234971403165845	0.050127964084365983	100	GTEX	100	5e-05	0.5	125	3192	0.0
28	0.05187782655338545	0.04975517489327677	100	GTEX	100	5e-05	0.5	125	3192	0.0
29	0.0514793433996652	0.0493973300229234	100	GTEX	100	5e-05	0.5	125	3192	0.0
30	0.051169254953318886	0.0490644079112508	100	GTEX	100	5e-05	0.5	125	3192	0.0
31	0.0508425263478428	0.048719667493163865	100	GTEX	100	5e-05	0.5	125	3192	0.0
32	0.05040999012229447	0.04829842781385995	100	GTEX	100	5e-05	0.5	125	3192	0.0
33	0.04995686397211434	0.04783559756303921	100	GTEX	100	5e-05	0.5	125	3192	0.0
34	0.04953899551184953	0.04746905678861948	100	GTEX	100	5e-05	0.5	125	3192	0.0
35	0.049143442897269914	0.0470557864259631	100	GTEX	100	5e-05	0.5	125	3192	0.0
36	0.048683097608662136	0.04662502979144397	100	GTEX	100	5e-05	0.5	125	3192	0.0
37	0.04817781863541113	0.046081453023527966	100	GTEX	100	5e-05	0.5	125	3192	0.0
38	0.04766223318556099	0.045621543754416266	100	GTEX	100	5e-05	0.5	125	3192	0.0
39	0.047113981456024114	0.044995918090919115	100	GTEX	100	5e-05	0.5	125	3192	0.0
40	0.046463860286803264	0.04439836811316784	100	GTEX	100	5e-05	0.5	125	3192	0.0
41	0.04584716533524088	0.04376483313427679	100	GTEX	100	5e-05	0.5	125	3192	0.0
42	0.04522025401448138	0.0431396429048065	100	GTEX	100	5e-05	0.5	125	3192	0.0
43	0.044494639806668984	0.04240851717586753	100	GTEX	100	5e-05	0.5	125	3192	0.0
44	0.04378069810088426	0.04173484295889905	100	GTEX	100	5e-05	0.5	125	3192	0.0
45	0.04312887086518352	0.04113532558876752	100	GTEX	100	5e-05	0.5	125	3192	0.0
46	0.042494539842379435	0.040449681065041765	100	GTEX	100	5e-05	0.5	125	3192	0.0
47	0.04185478521125916	0.03990751727282321	100	GTEX	100	5e-05	0.5	125	3192	0.0
48	0.041262116410279714	0.039386616587752166	100	GTEX	100	5e-05	0.5	125	3192	0.0
49	0.040744623772739366	0.038832494811979985	100	GTEX	100	5e-05	0.5	125	3192	0.0
50	0.040121075919277126	0.038220739849053414	100	GTEX	100	5e-05	0.5	125	3192	0.0
51	0.03947785471488206	0.03758711020812789	100	GTEX	100	5e-05	0.5	125	3192	0.0
52	0.0388164962726006	0.036935470006765066	100	GTEX	100	5e-05	0.5	125	3192	0.0
53	0.03815777113796338	0.03625600375660019	100	GTEX	100	5e-05	0.5	125	3192	0.0
54	0.03742930101604765	0.03551416723730446	100	GTEX	100	5e-05	0.5	125	3192	0.0
55	0.03659687485076425	0.03470193131511656	100	GTEX	100	5e-05	0.5	125	3192	0.0
56	0.035779607173453236	0.033850368140654875	100	GTEX	100	5e-05	0.5	125	3192	0.0
57	0.0348484736957853	0.03293805977350859	100	GTEX	100	5e-05	0.5	125	3192	0.0
58	0.03396628941941994	0.0321006821574707	100	GTEX	100	5e-05	0.5	125	3192	0.0
59	0.033154840709696085	0.03136052798918898	100	GTEX	100	5e-05	0.5	125	3192	0.0
60	0.032432897303072784	0.030683323408091018	100	GTEX	100	5e-05	0.5	125	3192	0.0
61	0.031705132740003465	0.029867966939117974	100	GTEX	100	5e-05	0.5	125	3192	0.0
62	0.03088274664328476	0.0291339743230846	100	GTEX	100	5e-05	0.5	125	3192	0.0
63	0.03017313831129786	0.02843387225224945	100	GTEX	100	5e-05	0.5	125	3192	0.0
64	0.02944926275710653	0.027750229073454667	100	GTEX	100	5e-05	0.5	125	3192	0.0
65	0.028745060012781768	0.027062223728448718	100	GTEX	100	5e-05	0.5	125	3192	0.0
66	0.028108412652713542	0.026503058164575256	100	GTEX	100	5e-05	0.5	125	3192	0.0
67	0.02757030928093679	0.02598426004468035	100	GTEX	100	5e-05	0.5	125	3192	0.0
68	0.026983820695441453	0.02535251483406177	100	GTEX	100	5e-05	0.5	125	3192	0.0
69	0.02628469824719337	0.02464930141635041	100	GTEX	100	5e-05	0.5	125	3192	0.0
70	0.0255878572216964	0.023997379268586864	100	GTEX	100	5e-05	0.5	125	3192	0.0
71	0.024935772768807624	0.023350125674455796	100	GTEX	100	5e-05	0.5	125	3192	0.0
72	0.02414396112847507	0.02246456867360117	100	GTEX	100	5e-05	0.5	125	3192	0.0
73	0.02332353139567888	0.021734581020848374	100	GTEX	100	5e-05	0.5	125	3192	0.0
74	0.022581884152089404	0.02103338231236989	100	GTEX	100	5e-05	0.5	125	3192	0.0
75	0.021875389690785497	0.020336250969325637	100	GTEX	100	5e-05	0.5	125	3192	0.0
76	0.021175476335310955	0.0196293592877941	100	GTEX	100	5e-05	0.5	125	3192	0.0
77	0.02045514180392949	0.018962489696000014	100	GTEX	100	5e-05	0.5	125	3192	0.0
78	0.019749804868077456	0.018219616377421657	100	GTEX	100	5e-05	0.5	125	3192	0.0
79	0.01890257944208214	0.01736286628863884	100	GTEX	100	5e-05	0.5	125	3192	0.0
80	0.01793482167337586	0.016262746646207096	100	GTEX	100	5e-05	0.5	125	3192	0.0
81	0.01644049325547274	0.014173971878598398	100	GTEX	100	5e-05	0.5	125	3192	0.0
82	0.01404790158988657	0.011392196587255021	100	GTEX	100	5e-05	0.5	125	3192	0.0
83	0.011661126295163058	0.009282789628655284	100	GTEX	100	5e-05	0.5	125	3192	0.0
84	0.009989319034719576	0.007868539747346491	100	GTEX	100	5e-05	0.5	125	3192	0.0
85	0.008852568812537681	0.006866651452624526	100	GTEX	100	5e-05	0.5	125	3192	0.0
86	0.00801276796320033	0.006153851752824543	100	GTEX	100	5e-05	0.5	125	3192	0.0
87	0.0073763384539632035	0.005617278746679822	100	GTEX	100	5e-05	0.5	125	3192	0.0
88	0.006923720183633437	0.0052095477260337576	100	GTEX	100	5e-05	0.5	125	3192	0.0
89	0.0065991841883271595	0.0048782242419545185	100	GTEX	100	5e-05	0.5	125	3192	0.0
90	0.0062717994292555606	0.004667410232169207	100	GTEX	100	5e-05	0.5	125	3192	0.0
91	0.006022712928611397	0.004456811040965663	100	GTEX	100	5e-05	0.5	125	3192	0.0
92	0.005855332840058146	0.004308183962557139	100	GTEX	100	5e-05	0.5	125	3192	0.0
93	0.005703450785354653	0.004189965936635043	100	GTEX	100	5e-05	0.5	125	3192	0.0
94	0.005597544230482949	0.004071786418953776	100	GTEX	100	5e-05	0.5	125	3192	0.0
95	0.005467323501643257	0.003963874695475564	100	GTEX	100	5e-05	0.5	125	3192	0.0
96	0.005394805134851039	0.003902952751576787	100	GTEX	100	5e-05	0.5	125	3192	0.0
97	0.005272488551916936	0.003810853110413871	100	GTEX	100	5e-05	0.5	125	3192	0.0
98	0.005188395347472961	0.0037525045170232712	100	GTEX	100	5e-05	0.5	125	3192	0.0
99	0.005152448954793966	0.0037433919514540033	100	GTEX	100	5e-05	0.5	125	3192	0.0
0	0.16304638158926255	0.1587733972831824	50	GTEX	100	1e-05	0.0	50	6685	0.0
1	0.14886248784457112	0.1408059732712267	50	GTEX	100	1e-05	0.0	50	6685	0.0
2	0.13285577430686818	0.12796634420072625	50	GTEX	100	1e-05	0.0	50	6685	0.0
3	0.12266591834983567	0.1199722047682724	50	GTEX	100	1e-05	0.0	50	6685	0.0
4	0.11617950556949892	0.11459249327447933	50	GTEX	100	1e-05	0.0	50	6685	0.0
5	0.11164141708110016	0.11061658017592284	50	GTEX	100	1e-05	0.0	50	6685	0.0
6	0.10818187628790156	0.10744633862727496	50	GTEX	100	1e-05	0.0	50	6685	0.0
7	0.1053363431516212	0.10475567969079254	50	GTEX	100	1e-05	0.0	50	6685	0.0
8	0.10284422049964886	0.10233623719997277	50	GTEX	100	1e-05	0.0	50	6685	0.0
9	0.10054266603028647	0.1000615020668552	50	GTEX	100	1e-05	0.0	50	6685	0.0
10	0.09833356874950763	0.0978495822971538	50	GTEX	100	1e-05	0.0	50	6685	0.0
11	0.09613499026090376	0.09559037744602324	50	GTEX	100	1e-05	0.0	50	6685	0.0
12	0.09386704575490384	0.09324475335304276	50	GTEX	100	1e-05	0.0	50	6685	0.0
13	0.0914549580865215	0.0907210799026172	50	GTEX	100	1e-05	0.0	50	6685	0.0
14	0.08882767392936876	0.08794520995066192	50	GTEX	100	1e-05	0.0	50	6685	0.0
15	0.08593712777947629	0.0848999433927663	50	GTEX	100	1e-05	0.0	50	6685	0.0
16	0.08280431568934242	0.0816466398962097	50	GTEX	100	1e-05	0.0	50	6685	0.0
17	0.07958697477593472	0.07842287815002434	50	GTEX	100	1e-05	0.0	50	6685	0.0
18	0.0765878195797955	0.07554851660766983	50	GTEX	100	1e-05	0.0	50	6685	0.0
19	0.07406767984623766	0.07320419613966017	50	GTEX	100	1e-05	0.0	50	6685	0.0
20	0.07207373110277418	0.07136474025680085	50	GTEX	100	1e-05	0.0	50	6685	0.0
21	0.07055186886693351	0.06996413858557836	50	GTEX	100	1e-05	0.0	50	6685	0.0
22	0.06941793934872299	0.06890977198123477	50	GTEX	100	1e-05	0.0	50	6685	0.0
23	0.06855022769845928	0.06807434859866199	50	GTEX	100	1e-05	0.0	50	6685	0.0
24	0.06784052348382763	0.06736748742768292	50	GTEX	100	1e-05	0.0	50	6685	0.0
25	0.0672361467592792	0.06676378013998156	50	GTEX	100	1e-05	0.0	50	6685	0.0
26	0.0667006190796582	0.066227148092235	50	GTEX	100	1e-05	0.0	50	6685	0.0
27	0.0662158193780727	0.06574179430424941	50	GTEX	100	1e-05	0.0	50	6685	0.0
28	0.06577412241616723	0.06530765849147913	50	GTEX	100	1e-05	0.0	50	6685	0.0
29	0.0653709717503354	0.0649110217199806	50	GTEX	100	1e-05	0.0	50	6685	0.0
30	0.06499358409512215	0.0645392646751023	50	GTEX	100	1e-05	0.0	50	6685	0.0
31	0.06463365428038732	0.06418754056294383	50	GTEX	100	1e-05	0.0	50	6685	0.0
32	0.0642888456586171	0.06385478089800806	50	GTEX	100	1e-05	0.0	50	6685	0.0
33	0.0639564974910923	0.06353135528786552	50	GTEX	100	1e-05	0.0	50	6685	0.0
34	0.06364072970727233	0.06323064922464891	50	GTEX	100	1e-05	0.0	50	6685	0.0
35	0.06334200875190844	0.06294519644046465	50	GTEX	100	1e-05	0.0	50	6685	0.0
36	0.06305629933640335	0.0626739817724595	50	GTEX	100	1e-05	0.0	50	6685	0.0
37	0.06278255284839918	0.0624179752621474	50	GTEX	100	1e-05	0.0	50	6685	0.0
38	0.0625197518425279	0.062165970591821135	50	GTEX	100	1e-05	0.0	50	6685	0.0
39	0.06226193492485853	0.06191758129448265	50	GTEX	100	1e-05	0.0	50	6685	0.0
40	0.0619991553393081	0.06166617079379441	50	GTEX	100	1e-05	0.0	50	6685	0.0
41	0.061753736022480875	0.061444547197324687	50	GTEX	100	1e-05	0.0	50	6685	0.0
42	0.061535501211418875	0.06124837160422095	50	GTEX	100	1e-05	0.0	50	6685	0.0
43	0.06133092548003655	0.0610560254395688	50	GTEX	100	1e-05	0.0	50	6685	0.0
44	0.061135504669828075	0.06087742027022766	50	GTEX	100	1e-05	0.0	50	6685	0.0
45	0.060947707549148335	0.060701176517079986	50	GTEX	100	1e-05	0.0	50	6685	0.0
46	0.060763861992278075	0.060529332253869486	50	GTEX	100	1e-05	0.0	50	6685	0.0
47	0.06057202087124424	0.06034298075412616	50	GTEX	100	1e-05	0.0	50	6685	0.0
48	0.060387287962974365	0.06018180619684463	50	GTEX	100	1e-05	0.0	50	6685	0.0
49	0.060228068392959515	0.06004344963755445	50	GTEX	100	1e-05	0.0	50	6685	0.0
50	0.060080699876440324	0.0599036441669718	50	GTEX	100	1e-05	0.0	50	6685	0.0
51	0.059941609313051814	0.05977763091090061	50	GTEX	100	1e-05	0.0	50	6685	0.0
52	0.05980563353819141	0.059651757268228	50	GTEX	100	1e-05	0.0	50	6685	0.0
53	0.059671179234141024	0.05951665409135955	50	GTEX	100	1e-05	0.0	50	6685	0.0
54	0.0595227600877755	0.0593745445499742	50	GTEX	100	1e-05	0.0	50	6685	0.0
55	0.059374720231997136	0.0592354771401379	50	GTEX	100	1e-05	0.0	50	6685	0.0
56	0.05922831208445624	0.05910109536644397	50	GTEX	100	1e-05	0.0	50	6685	0.0
57	0.059106927940365615	0.058999551608875225	50	GTEX	100	1e-05	0.0	50	6685	0.0
58	0.058999710615275335	0.05890615386428035	50	GTEX	100	1e-05	0.0	50	6685	0.0
59	0.05889851109155119	0.0588116755801122	50	GTEX	100	1e-05	0.0	50	6685	0.0
60	0.05880006078838849	0.058716810871439734	50	GTEX	100	1e-05	0.0	50	6685	0.0
61	0.05870342499121915	0.058625322515180364	50	GTEX	100	1e-05	0.0	50	6685	0.0
62	0.0586005279636344	0.05851606514743979	50	GTEX	100	1e-05	0.0	50	6685	0.0
63	0.05848231669694415	0.058412968290849326	50	GTEX	100	1e-05	0.0	50	6685	0.0
64	0.05838814599956368	0.058332093371637875	50	GTEX	100	1e-05	0.0	50	6685	0.0
65	0.058305832653689986	0.05825930012977849	50	GTEX	100	1e-05	0.0	50	6685	0.0
66	0.058227373096036136	0.05818991818440505	50	GTEX	100	1e-05	0.0	50	6685	0.0
67	0.0581516691750057	0.05812325818683711	50	GTEX	100	1e-05	0.0	50	6685	0.0
68	0.05807832097614015	0.05805311046767371	50	GTEX	100	1e-05	0.0	50	6685	0.0
69	0.05800597998724325	0.057979206310252274	50	GTEX	100	1e-05	0.0	50	6685	0.0
70	0.057922018828639586	0.057885792800455485	50	GTEX	100	1e-05	0.0	50	6685	0.0
71	0.05781357943676424	0.057774048532313264	50	GTEX	100	1e-05	0.0	50	6685	0.0
72	0.05770901151082515	0.05768879780637901	50	GTEX	100	1e-05	0.0	50	6685	0.0
73	0.05763602126761602	0.05762637079385297	50	GTEX	100	1e-05	0.0	50	6685	0.0
74	0.05757335488202139	0.05757369394963005	50	GTEX	100	1e-05	0.0	50	6685	0.0
75	0.05750508074339484	0.0574936590408871	50	GTEX	100	1e-05	0.0	50	6685	0.0
76	0.057416344147867726	0.05741181660146087	50	GTEX	100	1e-05	0.0	50	6685	0.0
77	0.05734895634776475	0.05735993789714325	50	GTEX	100	1e-05	0.0	50	6685	0.0
78	0.05729314332879671	0.057307968730595626	50	GTEX	100	1e-05	0.0	50	6685	0.0
79	0.05724002578932946	0.05726238918055146	50	GTEX	100	1e-05	0.0	50	6685	0.0
80	0.0571853771909648	0.05720492108183215	50	GTEX	100	1e-05	0.0	50	6685	0.0
81	0.05711232940152365	0.05712055713788185	50	GTEX	100	1e-05	0.0	50	6685	0.0
82	0.05701999631582954	0.05702763399243808	50	GTEX	100	1e-05	0.0	50	6685	0.0
83	0.056919072358128736	0.05692520464271194	50	GTEX	100	1e-05	0.0	50	6685	0.0
84	0.05681091191325216	0.056826747436883776	50	GTEX	100	1e-05	0.0	50	6685	0.0
85	0.0567378745331386	0.056777218172588725	50	GTEX	100	1e-05	0.0	50	6685	0.0
86	0.056685829874916285	0.05672787160332893	50	GTEX	100	1e-05	0.0	50	6685	0.0
87	0.056620660092667086	0.05664297390885	50	GTEX	100	1e-05	0.0	50	6685	0.0
