train_epoch	loss	val_loss	batch_size	dataset	epochs	learning_rate	noise	num_components	seed	sparsity
16	0.05221614992929629	0.05000203972061475	25	TARGET	100	1e-05	0.0	125	4193	0.0
17	0.051086218043007836	0.048943094796303536	25	TARGET	100	1e-05	0.0	125	4193	0.0
18	0.05009295578155453	0.04801757097470038	25	TARGET	100	1e-05	0.0	125	4193	0.0
19	0.04923271938456028	0.04722627760334448	25	TARGET	100	1e-05	0.0	125	4193	0.0
20	0.048443320022287586	0.046495391451048126	25	TARGET	100	1e-05	0.0	125	4193	0.0
21	0.04775383533527353	0.0458489621453213	25	TARGET	100	1e-05	0.0	125	4193	0.0
22	0.04712636812091476	0.04528022331721855	25	TARGET	100	1e-05	0.0	125	4193	0.0
23	0.046568930820132345	0.04475700121485826	25	TARGET	100	1e-05	0.0	125	4193	0.0
24	0.046054665601313716	0.04429303312843496	25	TARGET	100	1e-05	0.0	125	4193	0.0
25	0.045596290856399116	0.04387677590729612	25	TARGET	100	1e-05	0.0	125	4193	0.0
26	0.045178911896416235	0.04348385819431507	25	TARGET	100	1e-05	0.0	125	4193	0.0
27	0.044790973272237314	0.043122311094493576	25	TARGET	100	1e-05	0.0	125	4193	0.0
28	0.04443207886132729	0.04280481222226764	25	TARGET	100	1e-05	0.0	125	4193	0.0
29	0.044102008024901655	0.04250509162066561	25	TARGET	100	1e-05	0.0	125	4193	0.0
30	0.04379947156792738	0.04222473248162053	25	TARGET	100	1e-05	0.0	125	4193	0.0
31	0.04350974792081499	0.041956925256685776	25	TARGET	100	1e-05	0.0	125	4193	0.0
32	0.043237865842903914	0.04170236657514717	25	TARGET	100	1e-05	0.0	125	4193	0.0
33	0.04297952220997826	0.041464183987541633	25	TARGET	100	1e-05	0.0	125	4193	0.0
34	0.04273142481868717	0.04124095951291648	25	TARGET	100	1e-05	0.0	125	4193	0.0
35	0.04249391838381387	0.041022037917917434	25	TARGET	100	1e-05	0.0	125	4193	0.0
36	0.0422634202861525	0.04081123751221282	25	TARGET	100	1e-05	0.0	125	4193	0.0
37	0.04204433032559225	0.04059830601468231	25	TARGET	100	1e-05	0.0	125	4193	0.0
38	0.04181648755088599	0.04040522094477306	25	TARGET	100	1e-05	0.0	125	4193	0.0
39	0.041610395046647146	0.04020635377277027	25	TARGET	100	1e-05	0.0	125	4193	0.0
40	0.04140539877492972	0.04001726966464159	25	TARGET	100	1e-05	0.0	125	4193	0.0
41	0.04120563045896665	0.03982927113997214	25	TARGET	100	1e-05	0.0	125	4193	0.0
42	0.04099674730464465	0.0396433797749606	25	TARGET	100	1e-05	0.0	125	4193	0.0
43	0.04079985181465494	0.03946702340335557	25	TARGET	100	1e-05	0.0	125	4193	0.0
44	0.040608217569714035	0.03927742430206501	25	TARGET	100	1e-05	0.0	125	4193	0.0
45	0.04041216022614076	0.039105310923222336	25	TARGET	100	1e-05	0.0	125	4193	0.0
46	0.040228640942862534	0.038926162898088944	25	TARGET	100	1e-05	0.0	125	4193	0.0
47	0.040027772311610414	0.03875764566614772	25	TARGET	100	1e-05	0.0	125	4193	0.0
48	0.039846129207448525	0.03857946322497093	25	TARGET	100	1e-05	0.0	125	4193	0.0
49	0.039658864853458375	0.03841084490219752	25	TARGET	100	1e-05	0.0	125	4193	0.0
50	0.03947447838029677	0.03824595728832664	25	TARGET	100	1e-05	0.0	125	4193	0.0
51	0.039294195207782864	0.038075745952400285	25	TARGET	100	1e-05	0.0	125	4193	0.0
52	0.039115348140950565	0.03790885802697052	25	TARGET	100	1e-05	0.0	125	4193	0.0
53	0.03893601940788002	0.03775046077190024	25	TARGET	100	1e-05	0.0	125	4193	0.0
54	0.038762855666504566	0.03758607753975825	25	TARGET	100	1e-05	0.0	125	4193	0.0
55	0.03858662766689805	0.037423521675395234	25	TARGET	100	1e-05	0.0	125	4193	0.0
56	0.03841263006256285	0.0372700190002268	25	TARGET	100	1e-05	0.0	125	4193	0.0
57	0.03824514217097751	0.03712287409739061	25	TARGET	100	1e-05	0.0	125	4193	0.0
58	0.03807705432577968	0.03696784077945984	25	TARGET	100	1e-05	0.0	125	4193	0.0
59	0.0379133808680556	0.036818035172693664	25	TARGET	100	1e-05	0.0	125	4193	0.0
60	0.03774947147527929	0.036675317608045814	25	TARGET	100	1e-05	0.0	125	4193	0.0
61	0.03759269240729335	0.036526674066077576	25	TARGET	100	1e-05	0.0	125	4193	0.0
62	0.03743666846317675	0.03638691387393258	25	TARGET	100	1e-05	0.0	125	4193	0.0
63	0.03728464677277639	0.036244612356478516	25	TARGET	100	1e-05	0.0	125	4193	0.0
64	0.037133274392949216	0.03611512092704123	25	TARGET	100	1e-05	0.0	125	4193	0.0
65	0.03698718364692296	0.035985745094490776	25	TARGET	100	1e-05	0.0	125	4193	0.0
66	0.03684848980344706	0.03584508541407007	25	TARGET	100	1e-05	0.0	125	4193	0.0
67	0.036703315290688265	0.03572788845860597	25	TARGET	100	1e-05	0.0	125	4193	0.0
68	0.03657116241100862	0.035606393139019164	25	TARGET	100	1e-05	0.0	125	4193	0.0
69	0.0364362596273924	0.03548469473466729	25	TARGET	100	1e-05	0.0	125	4193	0.0
70	0.03630220726358168	0.035364430792855485	25	TARGET	100	1e-05	0.0	125	4193	0.0
71	0.036176888253351656	0.03525481564980565	25	TARGET	100	1e-05	0.0	125	4193	0.0
72	0.03604843906481258	0.03514658004948587	25	TARGET	100	1e-05	0.0	125	4193	0.0
73	0.03592998644192813	0.035036117177117965	25	TARGET	100	1e-05	0.0	125	4193	0.0
74	0.03581093709213465	0.03493418363910733	25	TARGET	100	1e-05	0.0	125	4193	0.0
75	0.03569877313243018	0.034832711133993034	25	TARGET	100	1e-05	0.0	125	4193	0.0
76	0.035583094859915954	0.034728615234295525	25	TARGET	100	1e-05	0.0	125	4193	0.0
77	0.035472282515807384	0.0346369698192134	25	TARGET	100	1e-05	0.0	125	4193	0.0
78	0.03536954322070987	0.03454342360297838	25	TARGET	100	1e-05	0.0	125	4193	0.0
79	0.035259325330079805	0.03444901582869617	25	TARGET	100	1e-05	0.0	125	4193	0.0
80	0.035158967025427514	0.03436113295681549	25	TARGET	100	1e-05	0.0	125	4193	0.0
81	0.03505669563682593	0.034274627144138016	25	TARGET	100	1e-05	0.0	125	4193	0.0
82	0.03496119812732995	0.03418467662325411	25	TARGET	100	1e-05	0.0	125	4193	0.0
83	0.034866909816334335	0.03410985631247362	25	TARGET	100	1e-05	0.0	125	4193	0.0
84	0.03477299376782845	0.03401797699431578	25	TARGET	100	1e-05	0.0	125	4193	0.0
85	0.03468109712769789	0.033936917330279495	25	TARGET	100	1e-05	0.0	125	4193	0.0
86	0.03459026691463058	0.03386968193632184	25	TARGET	100	1e-05	0.0	125	4193	0.0
87	0.03450450068182917	0.03378989412025972	25	TARGET	100	1e-05	0.0	125	4193	0.0
88	0.034416166303510014	0.033713482094533516	25	TARGET	100	1e-05	0.0	125	4193	0.0
89	0.03433203908241658	0.0336396297383489	25	TARGET	100	1e-05	0.0	125	4193	0.0
90	0.034249774199167284	0.033564210050936905	25	TARGET	100	1e-05	0.0	125	4193	0.0
91	0.03416916798574455	0.033492979791128266	25	TARGET	100	1e-05	0.0	125	4193	0.0
92	0.034086434336799365	0.03342327306216413	25	TARGET	100	1e-05	0.0	125	4193	0.0
93	0.03400891715102525	0.03335930666688717	25	TARGET	100	1e-05	0.0	125	4193	0.0
94	0.033933380270621386	0.033293615010651666	25	TARGET	100	1e-05	0.0	125	4193	0.0
95	0.0338571483789871	0.033222310809475006	25	TARGET	100	1e-05	0.0	125	4193	0.0
96	0.03378469541493289	0.033159554061112984	25	TARGET	100	1e-05	0.0	125	4193	0.0
97	0.03371093135878996	0.03309552879496054	25	TARGET	100	1e-05	0.0	125	4193	0.0
98	0.03363591423477689	0.03303612486431093	25	TARGET	100	1e-05	0.0	125	4193	0.0
99	0.03356363581374338	0.032972296022556045	25	TARGET	100	1e-05	0.0	125	4193	0.0
0	0.09642740697772413	0.09736599987654974	25	TARGET	100	0.0005	0.5	5	243	0.0
1	0.0964133440570197	0.09735090601624864	25	TARGET	100	0.0005	0.5	5	243	0.0
2	0.09638973141107897	0.09730908579447052	25	TARGET	100	0.0005	0.5	5	243	0.0
3	0.09478542127141648	0.08754419377355864	25	TARGET	100	0.0005	0.5	5	243	0.0
4	0.08465688392168745	0.06852860726190335	25	TARGET	100	0.0005	0.5	5	243	0.0
5	0.07494934693430409	0.06203844460348287	25	TARGET	100	0.0005	0.5	5	243	0.0
6	0.06864381669973484	0.05587796449209705	25	TARGET	100	0.0005	0.5	5	243	0.0
7	0.06397145861126358	0.048894987018270934	25	TARGET	100	0.0005	0.5	5	243	0.0
8	0.05939831429785149	0.045030850296219185	25	TARGET	100	0.0005	0.5	5	243	0.0
9	0.05724494766933148	0.043124076994982635	25	TARGET	100	0.0005	0.5	5	243	0.0
10	0.056265749833750406	0.04302846318618818	25	TARGET	100	0.0005	0.5	5	243	0.0
11	0.05599636872383682	0.0426434621666417	25	TARGET	100	0.0005	0.5	5	243	0.0
12	0.05546737353157515	0.04176915995776653	25	TARGET	100	0.0005	0.5	5	243	0.0
13	0.0533277499881457	0.041142128520842765	25	TARGET	100	0.0005	0.5	5	243	0.0
14	0.05247345549816435	0.0408064979834087	25	TARGET	100	0.0005	0.5	5	243	0.0
15	0.052269390592922266	0.040788524530150666	25	TARGET	100	0.0005	0.5	5	243	0.0
16	0.05194637549395112	0.04032318333558964	25	TARGET	100	0.0005	0.5	5	243	0.0
17	0.05218019506420552	0.040159322490746316	25	TARGET	100	0.0005	0.5	5	243	0.0
18	0.053436734321643205	0.03996363587000153	25	TARGET	100	0.0005	0.5	5	243	0.0
19	0.05115195161189495	0.04029407702160604	25	TARGET	100	0.0005	0.5	5	243	0.0
20	0.05144068414364198	0.040020189389134896	25	TARGET	100	0.0005	0.5	5	243	0.0
21	0.05069936106376576	0.040351344272494316	25	TARGET	100	0.0005	0.5	5	243	0.0
22	0.04978009435639839	0.0395792368799448	25	TARGET	100	0.0005	0.5	5	243	0.0
23	0.0511357815503472	0.04010214278418006	25	TARGET	100	0.0005	0.5	5	243	0.0
24	0.05061914022974293	0.03987335966843547	25	TARGET	100	0.0005	0.5	5	243	0.0
25	0.05029907445062692	0.039216060586499436	25	TARGET	100	0.0005	0.5	5	243	0.0
26	0.0508398157277894	0.03905476415247628	25	TARGET	100	0.0005	0.5	5	243	0.0
27	0.050313869008311515	0.03906903777158621	25	TARGET	100	0.0005	0.5	5	243	0.0
28	0.05020527177261383	0.03857817884647485	25	TARGET	100	0.0005	0.5	5	243	0.0
29	0.050784727978686287	0.03876183819815968	25	TARGET	100	0.0005	0.5	5	243	0.0
30	0.049339529785393466	0.03879992709015355	25	TARGET	100	0.0005	0.5	5	243	0.0
31	0.050017289020848586	0.03886640997547092	25	TARGET	100	0.0005	0.5	5	243	0.0
32	0.049731374476794835	0.03898327842806325	25	TARGET	100	0.0005	0.5	5	243	0.0
33	0.04917262011028901	0.0389142944618608	25	TARGET	100	0.0005	0.5	5	243	0.0
34	0.04861474769685405	0.03814028406685049	25	TARGET	100	0.0005	0.5	5	243	0.0
35	0.051002957848737936	0.03824122825806791	25	TARGET	100	0.0005	0.5	5	243	0.0
36	0.049148128371096216	0.03877887457157626	25	TARGET	100	0.0005	0.5	5	243	0.0
37	0.04991775527847335	0.038512858816168526	25	TARGET	100	0.0005	0.5	5	243	0.0
38	0.0486240669244568	0.03820825210123351	25	TARGET	100	0.0005	0.5	5	243	0.0
39	0.04865808847677025	0.03859291615133936	25	TARGET	100	0.0005	0.5	5	243	0.0
40	0.049012824284659084	0.03810386890263268	25	TARGET	100	0.0005	0.5	5	243	0.0
41	0.048596176691980485	0.03830246542665092	25	TARGET	100	0.0005	0.5	5	243	0.0
42	0.04942649165137047	0.03817556533172275	25	TARGET	100	0.0005	0.5	5	243	0.0
43	0.0489027273938411	0.03802910255211772	25	TARGET	100	0.0005	0.5	5	243	0.0
44	0.04898878168126549	0.038333080652536766	25	TARGET	100	0.0005	0.5	5	243	0.0
45	0.04978398131426135	0.03834190112397527	25	TARGET	100	0.0005	0.5	5	243	0.0
46	0.04943128578013643	0.03809448032442368	25	TARGET	100	0.0005	0.5	5	243	0.0
47	0.048458415218425116	0.038481471495646416	25	TARGET	100	0.0005	0.5	5	243	0.0
48	0.049989537044306	0.038330227249499534	25	TARGET	100	0.0005	0.5	5	243	0.0
49	0.049928087151612496	0.038051154069376716	25	TARGET	100	0.0005	0.5	5	243	0.0
50	0.04899162131201739	0.03824100660329515	25	TARGET	100	0.0005	0.5	5	243	0.0
51	0.04826216660565399	0.03794040700251406	25	TARGET	100	0.0005	0.5	5	243	0.0
52	0.04985680337681714	0.038053546947511764	25	TARGET	100	0.0005	0.5	5	243	0.0
53	0.04877427830564655	0.037834000971281166	25	TARGET	100	0.0005	0.5	5	243	0.0
54	0.04827648250116443	0.03837975289559725	25	TARGET	100	0.0005	0.5	5	243	0.0
55	0.0481192807068026	0.03800362969438235	25	TARGET	100	0.0005	0.5	5	243	0.0
56	0.04861654875555424	0.03768383959929148	25	TARGET	100	0.0005	0.5	5	243	0.0
57	0.04995169506881775	0.03788750872693279	25	TARGET	100	0.0005	0.5	5	243	0.0
58	0.049256622954350134	0.03810826260032076	25	TARGET	100	0.0005	0.5	5	243	0.0
59	0.048133726109458944	0.037719317457892684	25	TARGET	100	0.0005	0.5	5	243	0.0
60	0.04810561086066845	0.03793750957331874	25	TARGET	100	0.0005	0.5	5	243	0.0
61	0.048613412782349166	0.03839150161454172	25	TARGET	100	0.0005	0.5	5	243	0.0
62	0.04910418011172853	0.03796259844393441	25	TARGET	100	0.0005	0.5	5	243	0.0
63	0.0497672908472192	0.037980605650580285	25	TARGET	100	0.0005	0.5	5	243	0.0
64	0.04832191714508967	0.0376730662855235	25	TARGET	100	0.0005	0.5	5	243	0.0
65	0.0493056429894986	0.03739498487927697	25	TARGET	100	0.0005	0.5	5	243	0.0
66	0.048561310709175035	0.03807742724364454	25	TARGET	100	0.0005	0.5	5	243	0.0
67	0.048736735388185036	0.037620919728369416	25	TARGET	100	0.0005	0.5	5	243	0.0
68	0.04840515007700784	0.038091556366645934	25	TARGET	100	0.0005	0.5	5	243	0.0
69	0.04790400930677199	0.03744254464452917	25	TARGET	100	0.0005	0.5	5	243	0.0
70	0.049493370420904674	0.03766850839284333	25	TARGET	100	0.0005	0.5	5	243	0.0
71	0.04770309334426416	0.03790669098044887	25	TARGET	100	0.0005	0.5	5	243	0.0
72	0.047662166558732885	0.0373136769754417	25	TARGET	100	0.0005	0.5	5	243	0.0
73	0.04824208202285799	0.03781813337947383	25	TARGET	100	0.0005	0.5	5	243	0.0
74	0.04808269496944416	0.03760672767053951	25	TARGET	100	0.0005	0.5	5	243	0.0
75	0.04749368077225557	0.03790387776539182	25	TARGET	100	0.0005	0.5	5	243	0.0
76	0.048299785289499485	0.03798854480864424	25	TARGET	100	0.0005	0.5	5	243	0.0
77	0.04781627140763633	0.03748765237855189	25	TARGET	100	0.0005	0.5	5	243	0.0
78	0.046535490651423685	0.03771138484730865	25	TARGET	100	0.0005	0.5	5	243	0.0
79	0.04742398818559719	0.03737965762389429	25	TARGET	100	0.0005	0.5	5	243	0.0
80	0.049350466340880604	0.037636327811262825	25	TARGET	100	0.0005	0.5	5	243	0.0
81	0.04777453772673503	0.03753374567763372	25	TARGET	100	0.0005	0.5	5	243	0.0
82	0.04713255431038964	0.03753237200505806	25	TARGET	100	0.0005	0.5	5	243	0.0
83	0.0489634221313076	0.03788850298433593	25	TARGET	100	0.0005	0.5	5	243	0.0
84	0.04735552078043973	0.03805213737668413	25	TARGET	100	0.0005	0.5	5	243	0.0
85	0.048256495854619774	0.037949467529401634	25	TARGET	100	0.0005	0.5	5	243	0.0
86	0.04629340707026548	0.03760769816510605	25	TARGET	100	0.0005	0.5	5	243	0.0
87	0.047671576780000516	0.03775162261092302	25	TARGET	100	0.0005	0.5	5	243	0.0
88	0.04644995426715223	0.03748865115145842	25	TARGET	100	0.0005	0.5	5	243	0.0
89	0.047492115999813435	0.03786870792056575	25	TARGET	100	0.0005	0.5	5	243	0.0
90	0.04694283505280813	0.037363287569447	25	TARGET	100	0.0005	0.5	5	243	0.0
91	0.04828150890867919	0.03769519225214467	25	TARGET	100	0.0005	0.5	5	243	0.0
92	0.04721059637639659	0.037650073455138634	25	TARGET	100	0.0005	0.5	5	243	0.0
93	0.04656047116877254	0.0376863626932556	25	TARGET	100	0.0005	0.5	5	243	0.0
94	0.04750204447543982	0.03752444057979367	25	TARGET	100	0.0005	0.5	5	243	0.0
95	0.04581225255773926	0.038046977510958015	25	TARGET	100	0.0005	0.5	5	243	0.0
96	0.046324207739095485	0.03786749708833116	25	TARGET	100	0.0005	0.5	5	243	0.0
97	0.04602550020949407	0.03742021627046845	25	TARGET	100	0.0005	0.5	5	243	0.0
98	0.0463512394991186	0.037347483872012664	25	TARGET	100	0.0005	0.5	5	243	0.0
99	0.047209395967449004	0.037353357864600235	25	TARGET	100	0.0005	0.5	5	243	0.0
0	0.052805456235653615	0.03977302157066085	10	TARGET	100	0.001	0.1	50	7363	0.0
1	0.03663044890094085	0.034603186741922844	10	TARGET	100	0.001	0.1	50	7363	0.0
2	0.03351719019564515	0.032303947616707185	10	TARGET	100	0.001	0.1	50	7363	0.0
3	0.031605619372743546	0.030676589544975395	10	TARGET	100	0.001	0.1	50	7363	0.0
4	0.029961394509833667	0.029761443140380314	10	TARGET	100	0.001	0.1	50	7363	0.0
5	0.02897072204636404	0.02887191753270048	10	TARGET	100	0.001	0.1	50	7363	0.0
6	0.028170739987281836	0.028389249335635795	10	TARGET	100	0.001	0.1	50	7363	0.0
7	0.02762563194866333	0.028025891180291317	10	TARGET	100	0.001	0.1	50	7363	0.0
8	0.027340762404982087	0.027582971040498127	10	TARGET	100	0.001	0.1	50	7363	0.0
9	0.026976157563051797	0.02733883120571122	10	TARGET	100	0.001	0.1	50	7363	0.0
10	0.026486120879750462	0.026812259728709858	10	TARGET	100	0.001	0.1	50	7363	0.0
11	0.026361108177438728	0.0267434437392336	10	TARGET	100	0.001	0.1	50	7363	0.0
12	0.026228282098918653	0.026575468085480457	10	TARGET	100	0.001	0.1	50	7363	0.0
13	0.02630642793370216	0.026627398011359302	10	TARGET	100	0.001	0.1	50	7363	0.0
14	0.026099767027930782	0.026339249459631515	10	TARGET	100	0.001	0.1	50	7363	0.0
15	0.025699769363108308	0.026473994169271355	10	TARGET	100	0.001	0.1	50	7363	0.0
16	0.02589446697572265	0.0263957323111368	10	TARGET	100	0.001	0.1	50	7363	0.0
17	0.025744502009315925	0.02615089573417649	10	TARGET	100	0.001	0.1	50	7363	0.0
18	0.02543403218917373	0.02607130716470155	10	TARGET	100	0.001	0.1	50	7363	0.0
19	0.0255648714273867	0.025972681063594242	10	TARGET	100	0.001	0.1	50	7363	0.0
20	0.024878771461370814	0.025819351783756054	10	TARGET	100	0.001	0.1	50	7363	0.0
21	0.02509267498999332	0.02573972833201741	10	TARGET	100	0.001	0.1	50	7363	0.0
22	0.02493117918395233	0.02589608503110481	10	TARGET	100	0.001	0.1	50	7363	0.0
23	0.02472319235705366	0.025817738055731308	10	TARGET	100	0.001	0.1	50	7363	0.0
24	0.02493834398962833	0.025772699578241867	10	TARGET	100	0.001	0.1	50	7363	0.0
25	0.024836024100130253	0.02559015013729081	10	TARGET	100	0.001	0.1	50	7363	0.0
26	0.024799477641379797	0.02572656355120919	10	TARGET	100	0.001	0.1	50	7363	0.0
27	0.02491911379651791	0.025638038066752033	10	TARGET	100	0.001	0.1	50	7363	0.0
28	0.02469438728986164	0.025667680709651024	10	TARGET	100	0.001	0.1	50	7363	0.0
29	0.02465839082569586	0.025593091649087997	10	TARGET	100	0.001	0.1	50	7363	0.0
30	0.024508035613180008	0.02552060664377429	10	TARGET	100	0.001	0.1	50	7363	0.0
31	0.02433047945978064	0.025449643080884758	10	TARGET	100	0.001	0.1	50	7363	0.0
32	0.02426279745117984	0.025591257282278755	10	TARGET	100	0.001	0.1	50	7363	0.0
33	0.024560237416263786	0.02554426996996909	10	TARGET	100	0.001	0.1	50	7363	0.0
34	0.024220709855157115	0.025701671500097625	10	TARGET	100	0.001	0.1	50	7363	0.0
35	0.02425389008765871	0.025404224567341083	10	TARGET	100	0.001	0.1	50	7363	0.0
36	0.024015028355799942	0.025430774711298218	10	TARGET	100	0.001	0.1	50	7363	0.0
37	0.024245691582911743	0.02562610985654773	10	TARGET	100	0.001	0.1	50	7363	0.0
38	0.024070488539859904	0.02525996964311961	10	TARGET	100	0.001	0.1	50	7363	0.0
39	0.02396216876303106	0.025375457988543945	10	TARGET	100	0.001	0.1	50	7363	0.0
40	0.02411306977447637	0.025256524257587662	10	TARGET	100	0.001	0.1	50	7363	0.0
41	0.0240137706626746	0.02524007557693756	10	TARGET	100	0.001	0.1	50	7363	0.0
42	0.023767363035468142	0.0252755471702778	10	TARGET	100	0.001	0.1	50	7363	0.0
43	0.023813606939131163	0.025291666614286827	10	TARGET	100	0.001	0.1	50	7363	0.0
44	0.02410099328642943	0.025358298341884758	10	TARGET	100	0.001	0.1	50	7363	0.0
45	0.02399009574668777	0.025447379628365692	10	TARGET	100	0.001	0.1	50	7363	0.0
46	0.02388113222840659	0.025224320985602608	10	TARGET	100	0.001	0.1	50	7363	0.0
47	0.02394026764966422	0.02526878909856984	10	TARGET	100	0.001	0.1	50	7363	0.0
48	0.023920973806770558	0.02521372795330756	10	TARGET	100	0.001	0.1	50	7363	0.0
49	0.02368376511290218	0.0253331566398794	10	TARGET	100	0.001	0.1	50	7363	0.0
50	0.023929062271208473	0.02546371299434792	10	TARGET	100	0.001	0.1	50	7363	0.0
51	0.023927551885496084	0.02515752235371055	10	TARGET	100	0.001	0.1	50	7363	0.0
52	0.02394917268017526	0.025194025231581745	10	TARGET	100	0.001	0.1	50	7363	0.0
53	0.0238269669402027	0.02525796069566048	10	TARGET	100	0.001	0.1	50	7363	0.0
54	0.023638303576645626	0.025247180326418442	10	TARGET	100	0.001	0.1	50	7363	0.0
55	0.023793122383079145	0.02529909873776364	10	TARGET	100	0.001	0.1	50	7363	0.0
56	0.023908986625346268	0.025180882012302227	10	TARGET	100	0.001	0.1	50	7363	0.0
57	0.02384340894794223	0.025088305500420655	10	TARGET	100	0.001	0.1	50	7363	0.0
58	0.02381665963265631	0.025107222919662792	10	TARGET	100	0.001	0.1	50	7363	0.0
59	0.023737994753300944	0.025305871484857616	10	TARGET	100	0.001	0.1	50	7363	0.0
60	0.023750908083285543	0.025428310375322	10	TARGET	100	0.001	0.1	50	7363	0.0
61	0.023886995691091126	0.02518417432226918	10	TARGET	100	0.001	0.1	50	7363	0.0
62	0.02399492991291714	0.02550844549003876	10	TARGET	100	0.001	0.1	50	7363	0.0
63	0.023977912956165144	0.02539538936407277	10	TARGET	100	0.001	0.1	50	7363	0.0
64	0.023733815868143684	0.0253149408734206	10	TARGET	100	0.001	0.1	50	7363	0.0
65	0.023818666893073204	0.025261419401927433	10	TARGET	100	0.001	0.1	50	7363	0.0
66	0.024021399887874467	0.025349400881113426	10	TARGET	100	0.001	0.1	50	7363	0.0
67	0.024157559474058427	0.025160225785591385	10	TARGET	100	0.001	0.1	50	7363	0.0
68	0.02394355720015688	0.025225987488573246	10	TARGET	100	0.001	0.1	50	7363	0.0
69	0.023810697474865	0.02547183141789653	10	TARGET	100	0.001	0.1	50	7363	0.0
70	0.02374952403132361	0.025410948829217392	10	TARGET	100	0.001	0.1	50	7363	0.0
71	0.02384936697906517	0.025392616280552116	10	TARGET	100	0.001	0.1	50	7363	0.0
72	0.02395557133662781	0.025253071760137875	10	TARGET	100	0.001	0.1	50	7363	0.0
73	0.023628627781063217	0.02517906700571378	10	TARGET	100	0.001	0.1	50	7363	0.0
74	0.02354152082318208	0.02527524056759748	10	TARGET	100	0.001	0.1	50	7363	0.0
75	0.023775396291605556	0.025330144065347584	10	TARGET	100	0.001	0.1	50	7363	0.0
76	0.02375087874505656	0.025555074327822887	10	TARGET	100	0.001	0.1	50	7363	0.0
77	0.02384180491570672	0.025285993279381237	10	TARGET	100	0.001	0.1	50	7363	0.0
78	0.023736691666823444	0.025303444232453	10	TARGET	100	0.001	0.1	50	7363	0.0
79	0.023872419702585298	0.025169932876120914	10	TARGET	100	0.001	0.1	50	7363	0.0
80	0.0238376445315703	0.0253029480915178	10	TARGET	100	0.001	0.1	50	7363	0.0
81	0.02405076479595719	0.025193672570766826	10	TARGET	100	0.001	0.1	50	7363	0.0
82	0.02394860054080936	0.02516602487726645	10	TARGET	100	0.001	0.1	50	7363	0.0
83	0.023838636286631982	0.025132495289047558	10	TARGET	100	0.001	0.1	50	7363	0.0
84	0.023807430564604624	0.025195097437862198	10	TARGET	100	0.001	0.1	50	7363	0.0
85	0.023800479975663855	0.025152109337575508	10	TARGET	100	0.001	0.1	50	7363	0.0
86	0.024009664934943824	0.02536974401410782	10	TARGET	100	0.001	0.1	50	7363	0.0
87	0.02345736516068881	0.02526843259957704	10	TARGET	100	0.001	0.1	50	7363	0.0
88	0.023625297283734942	0.02523934762134697	10	TARGET	100	0.001	0.1	50	7363	0.0
89	0.023792140455508873	0.025314210434303142	10	TARGET	100	0.001	0.1	50	7363	0.0
90	0.023321920880414418	0.02508975915385015	10	TARGET	100	0.001	0.1	50	7363	0.0
91	0.023584416305476967	0.025308527729728005	10	TARGET	100	0.001	0.1	50	7363	0.0
92	0.02356551080214656	0.02514677398809881	10	TARGET	100	0.001	0.1	50	7363	0.0
93	0.02371034203003151	0.025177614537603928	10	TARGET	100	0.001	0.1	50	7363	0.0
94	0.02371194458218536	0.025170000552228004	10	TARGET	100	0.001	0.1	50	7363	0.0
95	0.02365882187354244	0.025088058671716488	10	TARGET	100	0.001	0.1	50	7363	0.0
96	0.02386878057060017	0.02509502660144459	10	TARGET	100	0.001	0.1	50	7363	0.0
97	0.023836627546133412	0.02515778075339216	10	TARGET	100	0.001	0.1	50	7363	0.0
98	0.023559823199504552	0.025142999083706825	10	TARGET	100	0.001	0.1	50	7363	0.0
99	0.023708544552376372	0.02535941553386775	10	TARGET	100	0.001	0.1	50	7363	0.0
0	0.06421209067758486	0.0455556580740394	10	TARGET	100	0.0005	0.0	25	8709	0.0
1	0.04212752649378696	0.04205466931064924	10	TARGET	100	0.0005	0.0	25	8709	0.0
2	0.03920100497627499	0.03884013685764688	10	TARGET	100	0.0005	0.0	25	8709	0.0
3	0.03528448766229129	0.035940730097618966	10	TARGET	100	0.0005	0.0	25	8709	0.0
4	0.032986463144772785	0.03466550102739623	10	TARGET	100	0.0005	0.0	25	8709	0.0
5	0.03180392798951981	0.033818350371086235	10	TARGET	100	0.0005	0.0	25	8709	0.0
6	0.031091203718675107	0.03338896601714871	10	TARGET	100	0.0005	0.0	25	8709	0.0
7	0.03058424635918855	0.032733976163647385	10	TARGET	100	0.0005	0.0	25	8709	0.0
8	0.030220208438709126	0.03256506975175756	10	TARGET	100	0.0005	0.0	25	8709	0.0
9	0.029858012461050187	0.032518270510164184	10	TARGET	100	0.0005	0.0	25	8709	0.0
10	0.02947338626591445	0.03183773064026327	10	TARGET	100	0.0005	0.0	25	8709	0.0
11	0.02902684937096405	0.031238835925857224	10	TARGET	100	0.0005	0.0	25	8709	0.0
12	0.0285739041676726	0.030872340737418694	10	TARGET	100	0.0005	0.0	25	8709	0.0
13	0.02819333207301218	0.030372655527158218	10	TARGET	100	0.0005	0.0	25	8709	0.0
14	0.0279015605134093	0.029843261691205433	10	TARGET	100	0.0005	0.0	25	8709	0.0
15	0.027599285842744188	0.029520633715120224	10	TARGET	100	0.0005	0.0	25	8709	0.0
16	0.027359007145920988	0.029158273937575745	10	TARGET	100	0.0005	0.0	25	8709	0.0
