model_type	full_feature	variable	raw_score	z_score
real	vae_0_three	Erythrocytes_NOVERSHTERN_3	-1.7759261751780286	0.19172584326661668
real	vae_2_three	Macrophages_FANTOM_2	0.11143042333424097	0.1918836291006726
real	vae_1_three	Melanocytes_FANTOM_3	-7.700099578127265	0.19479396334583934
real	vae_0_two	CD4+-memory-T-cells_FANTOM_2	-0.3358125537633896	0.19503213073576256
real	vae_1_two	CD4+-naive-T-cells_NOVERSHTERN_2	0.013767291791737093	0.1960993324403751
real	vae_1_two	GMP_BLUEPRINT_3	-0.4206746947893407	0.19766737002466683
real	vae_1_two	Plasma-cells_HPCA_1	-0.08878061641007665	0.19816148613411785
real	vae_0_three	Macrophages-M1_BLUEPRINT_3	-1.9247881564078853	0.19947960879011428
real	vae_2_three	CD4+-naive-T-cells_HPCA_1	-0.10786775255110115	0.20339835676006113
real	vae_0_two	Pericytes_FANTOM_1	-0.42073367163538933	0.20623006136323568
real	vae_2_three	Melanocytes_ENCODE_3	0.11546253785490987	0.2094361611026983
real	vae_0_two	CD4+-T-cells_BLUEPRINT_1	-1.1209031334146857	0.2097514399158541
real	vae_1_three	Plasma-cells_IRIS_2	-1.648266321979463	0.21267692228788485
real	vae_2_three	CMP_BLUEPRINT_2	-0.19256498664617538	0.21309074537464692
real	vae_0_three	CD4+-Tem_BLUEPRINT_2	0.015559107065200776	0.21402490122926235
real	vae_2_three	CD4+-memory-T-cells_IRIS_2	0.10488015040755272	0.2146890704504137
real	vae_0_three	CD4+-Tcm_NOVERSHTERN_3	-1.0665154955349863	0.2177966769816935
real	vae_0_three	CD4+-Tem_BLUEPRINT_3	-0.37666059425100684	0.21783892578680245
real	vae_0_three	DC_BLUEPRINT_3	-0.08347676694393158	0.21857736859057567
real	vae_2_three	CD4+-T-cells_HPCA_2	0.07904498372226954	0.21963130907549297
real	vae_0_two	pro-B-cells_NOVERSHTERN_1	-2.009883340448141	0.2221816769974704
real	vae_1_two	Tregs_FANTOM_3	-0.15392705611884594	0.22423015425263806
real	vae_0_three	Macrophages-M1_BLUEPRINT_1	-0.143163205939345	0.22440291412035868
real	vae_2_three	naive-B-cells_BLUEPRINT_1	-0.06169130466878414	0.22631186420855956
real	vae_1_two	CD8+-T-cells_NOVERSHTERN_2	0.018334329128265384	0.22662673932324306
real	vae_1_three	CD4+-Tem_NOVERSHTERN_3	-0.3798389434814453	0.22757547603200326
real	vae_1_two	Tregs_HPCA_1	0.013318687677383423	0.2284469044886933
real	vae_0_three	iDC_HPCA_1	-0.17261609807610512	0.22927460509903325
real	vae_1_three	HSC_FANTOM_2	-0.22845936752855778	0.2296800533969717
real	vae_2_three	naive-B-cells_HPCA_2	-0.13593079498969018	0.23292210437401736
real	vae_1_three	DC_BLUEPRINT_3	-0.19009974598884585	0.2345708999526028
real	vae_1_three	MSC_FANTOM_1	-0.3115028515458107	0.23688299541936403
real	vae_0_three	Tregs_BLUEPRINT_3	-0.18009348213672638	0.23793315758546274
real	vae_0_two	HSC_FANTOM_1	-0.4286351799964905	0.23967272592409913
real	vae_0_two	Basophils_NOVERSHTERN_3	-0.20128033310174942	0.24061610613361595
real	vae_2_three	Plasma-cells_IRIS_3	-0.08207186288200319	0.2412940491504317
real	vae_1_two	Plasma-cells_HPCA_3	-0.010052950121462366	0.2463122360111038
real	vae_1_three	CD8+-Tem_NOVERSHTERN_1	-0.8659798875451088	0.24736263759396426
real	vae_1_three	Melanocytes_FANTOM_2	-5.911794273648411	0.24942714476758743
real	vae_1_two	CD8+-Tem_BLUEPRINT_2	-0.9175318961497396	0.24956105147510838
real	vae_1_two	CD4+-memory-T-cells_IRIS_2	-0.032310367561876774	0.24956372937395815
real	vae_1_three	B-cells_NOVERSHTERN_1	-2.7993207527324557	0.2502615648610429
real	vae_2_three	cDC_NOVERSHTERN_3	0.06611290574073793	0.25068768610876935
real	vae_2_three	MPP_ENCODE_2	0.0	0.250942637492326
real	vae_1_two	B-cells_FANTOM_3	-0.4356865482404828	0.25168708268677115
real	vae_0_three	CD4+-Tem_HPCA_3	-0.28569265455007553	0.2542618710500783
real	vae_1_two	NK-cells_HPCA_3	-0.33059591986238956	0.2572870958500962
real	vae_1_three	CD4+-naive-T-cells_IRIS_2	-0.520359456539154	0.2582437931339343
real	vae_2_three	Eosinophils_BLUEPRINT_2	-0.004681561142206164	0.2643908695787119
real	vae_1_two	DC_BLUEPRINT_3	0.07018113136291504	0.26462347642428596
real	vae_2_three	CD8+-Tem_HPCA_2	-0.5782923155929893	0.26609546870204137
real	vae_2_three	CD8+-T-cells_BLUEPRINT_2	-0.18702074710745373	0.2686056815765045
real	vae_0_three	CD4+-memory-T-cells_IRIS_3	-0.1333828940987587	0.2686395459506199
real	vae_1_three	NK-cells_HPCA_2	-1.5463504607323557	0.2706716841184544
real	vae_1_three	B-cells_HPCA_1	-2.087841426488012	0.27185819915664183
real	vae_1_two	CD4+-Tem_BLUEPRINT_1	0.07346828916342929	0.27199662692607307
real	vae_0_three	pDC_FANTOM_2	-0.05006985366344452	0.2722766024345894
real	vae_0_three	HSC_FANTOM_2	-0.07167007401585579	0.2806791670347908
real	vae_2_three	cDC_NOVERSHTERN_2	0.0	0.28504845078359037
real	vae_0_two	Memory-B-cells_IRIS_3	-0.3002968430519104	0.2852855329570236
real	vae_0_two	DC_BLUEPRINT_3	-0.2044079750776291	0.2860442314749598
real	vae_0_two	Preadipocytes_FANTOM_3	-0.9763902788981795	0.28657780824280926
real	vae_1_three	CD4+-naive-T-cells_IRIS_3	-1.7931920513510704	0.28800069617154794
real	vae_0_three	MPP_NOVERSHTERN_3	0.0	0.2903160933133738
real	vae_2_three	MPP_FANTOM_1	0.02489215275272727	0.29136683265725927
real	vae_1_three	Erythrocytes_HPCA_1	-0.1618844177573919	0.2928990604885914
real	vae_0_three	CD4+-Tcm_NOVERSHTERN_2	-0.0733310612849891	0.2953790387615485
real	vae_0_three	CD4+-naive-T-cells_FANTOM_2	-0.6972423475235701	0.29561614494600347
real	vae_0_three	Macrophages_HPCA_2	-1.466233603307046	0.29699861041430803
real	vae_0_three	Endothelial-cells_BLUEPRINT_2	-0.09152264660224319	0.29850374289978787
real	vae_0_three	CMP_NOVERSHTERN_2	-0.20915848948061466	0.29944789905086294
real	vae_2_three	Basophils_FANTOM_3	0.0	0.30086785286998163
real	vae_2_three	Plasma-cells_BLUEPRINT_1	-0.04892415925860405	0.3011072570037294
real	vae_2_three	Memory-B-cells_IRIS_1	0.07376925554126501	0.302113779140622
real	vae_0_two	CD4+-T-cells_BLUEPRINT_3	-0.6882155975326896	0.30241339856506727
real	vae_2_three	CD4+-Tem_BLUEPRINT_1	0.06505845859646796	0.3033379778712033
real	vae_2_three	NK-cells_HPCA_3	-0.011806477152276788	0.3038836453378362
real	vae_1_three	MEP_HPCA_1	-0.48019899640348745	0.30660579990609316
real	vae_0_three	Tregs_HPCA_3	-0.10184357315301897	0.3070812640759206
real	vae_1_three	CD4+-T-cells_HPCA_1	-1.1911584180779755	0.3073426767611907
real	vae_2_three	Tregs_BLUEPRINT_2	0.0	0.3077543431037237
real	vae_0_three	Megakaryocytes_BLUEPRINT_1	-0.04658115655183792	0.31012674769789955
real	vae_1_two	iDC_HPCA_1	0.06107951095327735	0.31019234693717074
real	vae_1_three	Class-switched-memory-B-cells_BLUEPRINT_3	-0.3648780687362887	0.31692063940600773
real	vae_1_three	Erythrocytes_FANTOM_3	-0.42354002594947815	0.31730806834983694
real	vae_1_two	GMP_BLUEPRINT_1	-0.2640039421094116	0.3207155342441605
real	vae_1_three	Basophils_NOVERSHTERN_2	-0.49806753545999527	0.32286609355790036
real	vae_2_three	MEP_NOVERSHTERN_1	-0.050177960365545005	0.32495257010737094
real	vae_0_three	MPP_NOVERSHTERN_1	-0.09277384728193283	0.32673754753773576
real	vae_1_three	MEP_BLUEPRINT_3	-0.5255433130078018	0.33197197849481697
real	vae_2_three	Tregs_BLUEPRINT_3	0.03825110802426934	0.33263402270272757
real	vae_0_three	Megakaryocytes_BLUEPRINT_3	0.0	0.3397793990064652
real	vae_1_two	CD4+-Tem_BLUEPRINT_3	0.04382435214938596	0.3417107966937833
real	vae_1_three	CD4+-Tem_NOVERSHTERN_1	-1.5214524026960135	0.34346248838524596
real	vae_1_three	Hepatocytes_FANTOM_1	-7.601618577959016	0.34462147723601
real	vae_1_two	Melanocytes_ENCODE_3	0.13497263379395014	0.3467055605534124
real	vae_1_two	NK-cells_IRIS_1	-0.0866872735787183	0.3472062650711042
real	vae_1_two	NK-cells_NOVERSHTERN_2	0.029368747025728233	0.3492383534695466
real	vae_2_three	CD4+-Tem_HPCA_3	0.06505845859646796	0.35129232961900825
real	vae_2_three	NK-cells_NOVERSHTERN_1	0.0	0.35149380693447035
real	vae_0_three	CD4+-naive-T-cells_IRIS_1	-0.1791877974756062	0.3535885088867907
real	vae_0_three	Th2-cells_IRIS_3	-0.10908354073762894	0.3538384265925765
real	vae_1_three	CD8+-Tem_HPCA_2	-5.776392451138236	0.3570693781622791
real	vae_1_two	Plasma-cells_BLUEPRINT_3	-1.5528603844577447	0.36425456587666005
real	vae_1_three	Th1-cells_IRIS_1	-0.6110777677968144	0.36504887555834
real	vae_1_three	Plasma-cells_BLUEPRINT_3	-6.711923188529909	0.3656265563514062
real	vae_1_three	CD4+-memory-T-cells_IRIS_2	-0.41823022067546844	0.37025584317818155
real	vae_2_three	CD4+-naive-T-cells_FANTOM_3	0.11906540021300316	0.372471969008367
real	vae_1_two	Monocytes_HPCA_3	-1.5507644170429558	0.3733456769046735
real	vae_1_three	CD4+-Tcm_BLUEPRINT_2	-1.0464586950838566	0.3757881591363477
real	vae_0_two	cDC_HPCA_2	-0.21456914208829403	0.37918340058494493
real	vae_2_three	Melanocytes_ENCODE_1	-0.14680584520101547	0.37954952018244226
real	vae_0_two	Adipocytes_HPCA_1	-0.30716928420588374	0.3826924992898864
real	vae_1_two	CD4+-memory-T-cells_FANTOM_2	-0.046663314104080186	0.38513509685787467
real	vae_0_two	CD8+-T-cells_BLUEPRINT_2	-1.6635373178869486	0.3856972285727241
real	vae_1_three	CD4+-naive-T-cells_HPCA_2	-0.7457830980420113	0.38594629190592106
real	vae_0_three	NKT_NOVERSHTERN_2	-0.13410957902669907	0.3863467619798589
real	vae_1_two	aDC_IRIS_2	-0.9630598343210295	0.3870607094759925
real	vae_2_three	B-cells_FANTOM_2	-0.03580466634593904	0.38731538273614147
real	vae_2_three	CD8+-T-cells_HPCA_3	0.08905165374744684	0.38881393095926353
real	vae_1_two	CD4+-T-cells_FANTOM_3	-0.254535444197245	0.3893903360490973
real	vae_2_three	Adipocytes_FANTOM_3	0.04551526159048086	0.38983172321157755
real	vae_2_three	MPP_NOVERSHTERN_1	0.11552140861749648	0.3908495531585893
real	vae_0_three	Macrophages-M2_BLUEPRINT_1	-1.7485624238615856	0.3913521093248759
real	vae_0_three	iDC_HPCA_3	-0.10641658678650856	0.3923735423720247
real	vae_0_two	Erythrocytes_NOVERSHTERN_3	-3.233597627840936	0.3963841617473449
real	vae_2_three	Myocytes_ENCODE_2	-0.14205144275911152	0.3972655639190178
real	vae_1_three	Erythrocytes_FANTOM_2	-0.42354002594947815	0.40013166755369745
real	vae_1_two	Eosinophils_BLUEPRINT_2	0.04820484668016434	0.4013277468964235
real	vae_1_two	Myocytes_ENCODE_1	0.11944927601143723	0.40161714714767
real	vae_0_three	Macrophages-M2_BLUEPRINT_3	-0.37185420701280236	0.40417411446943535
real	vae_0_three	Preadipocytes_FANTOM_3	-0.37218913435935974	0.4042060967231587
real	vae_0_three	Tregs_HPCA_1	-0.10184357315301897	0.40452353017133696
real	vae_1_three	GMP_BLUEPRINT_1	-2.3104015681892633	0.4057854967785462
real	vae_0_two	CD4+-memory-T-cells_IRIS_3	-0.46670584194362164	0.4071909840575367
real	vae_2_three	Astrocytes_ENCODE_2	-0.0982817830517888	0.40839580801778746
real	vae_0_three	Class-switched-memory-B-cells_BLUEPRINT_1	-0.13326314091682434	0.40919245461406367
real	vae_1_two	Tregs_HPCA_3	0.013318687677383423	0.4097525995994996
real	vae_2_three	Macrophages_IRIS_3	0.16572718881070614	0.4125986034557024
real	vae_2_three	NK-cells_NOVERSHTERN_3	0.01721661724150181	0.4136706589038724
real	vae_1_two	Plasma-cells_IRIS_3	-0.03141117375344038	0.4173216913586186
real	vae_2_three	DC_IRIS_2	0.48488959670066833	0.4189714327533771
real	vae_2_three	Mast-cells_FANTOM_1	-0.531453731819056	0.421121201441312
real	vae_1_three	HSC_NOVERSHTERN_1	-0.19174043275415897	0.4213783598885359
real	vae_1_two	Plasma-cells_BLUEPRINT_1	-0.0284974193200469	0.4215383737893234
real	vae_1_three	Megakaryocytes_NOVERSHTERN_2	-0.2744599059224129	0.42495986448536066
real	vae_1_three	Eosinophils_BLUEPRINT_2	-0.29691119492053986	0.4263979287298122
real	vae_1_three	NKT_NOVERSHTERN_1	-0.10862963646650314	0.426599354155009
real	vae_2_three	mv-Endothelial-cells_FANTOM_3	-0.957644461595919	0.427530372871687
real	vae_1_two	Astrocytes_ENCODE_2	-0.11708082084078342	0.42803430836842277
real	vae_0_three	naive-B-cells_BLUEPRINT_2	-0.16647197864949703	0.4282675609631182
real	vae_1_three	MEP_NOVERSHTERN_3	-0.9373099285003264	0.4286101923200449
real	vae_2_three	MPP_BLUEPRINT_3	0.0005174013786017895	0.43084464945823464
real	vae_2_three	Th2-cells_IRIS_1	0.11432648357003926	0.43109224210460895
real	vae_1_three	pro-B-cells_NOVERSHTERN_1	-2.3169556176289916	0.4321612632131379
real	vae_1_two	CD4+-T-cells_FANTOM_2	-0.1569841258460656	0.4344084101134878
real	vae_1_three	CD8+-Tcm_HPCA_1	-0.6367291053757071	0.43603436835756804
real	vae_2_three	Platelets_HPCA_3	0.0	0.440073416870339
real	vae_1_three	HSC_FANTOM_1	-0.475700119510293	0.44091342493617003
real	vae_1_three	Chondrocytes_ENCODE_2	-0.4370498382486403	0.4428815276462625
real	vae_1_two	Platelets_HPCA_3	0.0	0.4459932375812334
real	vae_0_three	CD4+-naive-T-cells_HPCA_1	-0.7214323749067262	0.450315166225242
real	vae_0_two	Melanocytes_ENCODE_2	-0.6838988618110307	0.45191322141946794
real	vae_0_two	Memory-B-cells_IRIS_1	-0.44239358603954315	0.4522140612036275
real	vae_1_three	CD8+-Tcm_BLUEPRINT_3	-0.3544934429228306	0.45271771859402066
real	vae_0_two	HSC_FANTOM_2	-0.1838313676416874	0.4533685841149455
real	vae_0_three	naive-B-cells_HPCA_3	-0.48598008067347104	0.454544392669972
real	vae_1_three	Plasma-cells_HPCA_3	-0.4975095894187689	0.45576131574585943
real	vae_1_three	CD8+-T-cells_HPCA_2	-0.7742829183116556	0.45653337050019965
real	vae_1_two	MEP_NOVERSHTERN_1	-0.04441987909376621	0.4575530555771999
real	vae_0_three	ly-Endothelial-cells_HPCA_3	-0.16634291922673583	0.45793598517860085
real	vae_2_three	NK-cells_BLUEPRINT_2	0.13275783765129745	0.4589505017156507
real	vae_1_three	CD8+-Tcm_NOVERSHTERN_2	-0.7716949628666043	0.46063271216311635
real	vae_2_three	DC_FANTOM_3	-0.05503498017787932	0.46209760947268375
real	vae_0_three	HSC_FANTOM_1	-0.09030621685087682	0.46449054685455193
real	vae_0_two	Monocytes_FANTOM_3	-5.450040492927656	0.46596957580783666
real	vae_2_three	Preadipocytes_FANTOM_3	0.16254436038434505	0.4661978266531873
real	vae_1_two	CD4+-T-cells_HPCA_1	-0.23205020790919662	0.4708576620229043
real	vae_1_two	DC_IRIS_1	-0.11347435414791107	0.47232156685713717
real	vae_0_two	Erythrocytes_NOVERSHTERN_1	-2.2383047030307353	0.47305993097802607
real	vae_1_three	CD4+-memory-T-cells_IRIS_3	-0.5617727979552001	0.47376577033501344
real	vae_0_three	Megakaryocytes_NOVERSHTERN_3	-0.0011022186372429132	0.4744220725780279
real	vae_0_two	MEP_NOVERSHTERN_2	-0.2554115727543831	0.47706669698573956
real	vae_2_three	CD4+-T-cells_HPCA_3	0.17050087545067072	0.4777047972950493
real	vae_1_three	CMP_HPCA_3	-0.2467879094183445	0.478556179963806
real	vae_1_three	MSC_FANTOM_3	-0.4237547032535076	0.47945418263569306
real	vae_0_two	Pericytes_FANTOM_3	-0.16830815002322197	0.4813207071429687
real	vae_1_two	B-cells_NOVERSHTERN_1	-0.27420853124931455	0.481858599242965
real	vae_0_two	Tgd-cells_HPCA_1	-4.35194618999958	0.48209783380380083
real	vae_1_three	CD4+-T-cells_HPCA_3	-1.1034512349870056	0.48282287464208495
real	vae_0_three	CD8+-Tcm_NOVERSHTERN_2	-0.08223706483840953	0.48529590172555953
real	vae_1_three	Megakaryocytes_BLUEPRINT_1	-0.08346793800592422	0.4865735477948979
real	vae_0_two	Mesangial-cells_ENCODE_1	-0.36904094368219376	0.4882672702045629
real	vae_0_two	GMP_NOVERSHTERN_1	-0.15464514121413234	0.4906681595326655
real	vae_0_three	Mast-cells_FANTOM_3	-0.8989400078426115	0.49074302216120186
real	vae_1_three	MEP_NOVERSHTERN_2	-0.13401294490904547	0.49102605798640236
real	vae_2_three	cDC_HPCA_1	0.09353760629892348	0.49148471171981717
real	vae_0_two	Macrophages-M2_HPCA_3	-0.14039608277380466	0.4923730630668727
real	vae_0_three	HSC_BLUEPRINT_3	-0.25616642832756037	0.4934237093982679
real	vae_1_two	Th2-cells_IRIS_1	0.10233567655086517	0.49388617905588317
real	vae_0_three	NK-cells_BLUEPRINT_2	-0.32078206539154064	0.4950862179199479
real	vae_0_two	Monocytes_FANTOM_2	-5.834838011069223	0.4995631267977763
real	vae_0_three	Macrophages_FANTOM_2	-0.4522529428359121	0.5003045523339379
real	vae_2_three	NK-cells_BLUEPRINT_3	0.18712677620351315	0.5036194179025756
real	vae_1_two	Basophils_FANTOM_3	0.0	0.5059833193697206
real	vae_2_three	B-cells_HPCA_1	-0.07418563705869022	0.5073737580994252
real	vae_2_three	NKT_NOVERSHTERN_3	0.09606992430053651	0.5089649038327385
real	vae_2_three	aDC_HPCA_2	0.012570869177579894	0.5097161689831096
real	vae_2_three	Melanocytes_FANTOM_2	-0.007019125419901797	0.5105614180824429
real	vae_0_two	NK-cells_FANTOM_2	-0.13093358278274536	0.5108876599481819
real	vae_2_three	CD4+-memory-T-cells_FANTOM_2	-0.0021693781018257002	0.5162993821791418
real	vae_2_three	Neutrophils_IRIS_1	0.2353588119149208	0.5167874487587902
real	vae_0_two	Adipocytes_ENCODE_1	-0.2999145546928048	0.5182164548239251
real	vae_1_three	CD4+-Tem_NOVERSHTERN_2	-0.3798389434814453	0.5185197982077463
real	vae_2_three	Preadipocytes_FANTOM_1	0.11262036301195621	0.5195425879068146
real	vae_1_two	Mesangial-cells_ENCODE_2	0.07031569629907607	0.5212151836845417
real	vae_2_three	Plasma-cells_HPCA_3	0.014140641549602137	0.5234828592455039
real	vae_2_three	Platelets_HPCA_2	-0.4096587698440999	0.5243988777173298
real	vae_2_three	GMP_BLUEPRINT_2	-0.08735690137837082	0.5245428595665647
real	vae_1_two	CD8+-Tem_HPCA_3	0.04174812324345106	0.5275477472852714
real	vae_1_two	DC_BLUEPRINT_1	0.07018113136291504	0.5280729466061798
real	vae_2_three	DC_FANTOM_1	-0.023078321479260908	0.5281208107338243
real	vae_0_three	CD4+-naive-T-cells_HPCA_3	-0.15410823840647936	0.5305055605019093
real	vae_0_three	B-cells_HPCA_2	-0.016813395544886534	0.5326146696688355
real	vae_0_three	Platelets_HPCA_3	0.0	0.5337105532978449
real	vae_1_three	Endothelial-cells_HPCA_3	-2.88582202186808	0.5351602398883201
real	vae_1_two	CD4+-Tem_BLUEPRINT_2	-0.0787534256814979	0.540186620742543
real	vae_2_three	CD8+-Tem_HPCA_1	-0.21442656195722523	0.540895501652223
real	vae_1_two	NK-cells_HPCA_1	-0.45291294110938907	0.5409777938295152
real	vae_0_two	Adipocytes_ENCODE_2	-0.30716928420588374	0.543383722324674
real	vae_1_three	MEP_HPCA_2	-0.9373099285003264	0.5455350092487851
real	vae_0_two	pDC_NOVERSHTERN_2	-0.09915883839130402	0.5465573953825444
real	vae_2_three	Pericytes_ENCODE_1	0.1681636767461896	0.5468624677746493
real	vae_2_three	DC_IRIS_1	-0.04862850904464722	0.5493957113516924
real	vae_2_three	CLP_BLUEPRINT_2	0.22567455319222063	0.5539326210014676
real	vae_0_three	Th1-cells_IRIS_2	-0.09619883820414546	0.5547266833158735
real	vae_2_three	CD4+-T-cells_BLUEPRINT_1	-0.06569987919647247	0.5588523268722355
real	vae_0_two	CD4+-Tcm_HPCA_3	-0.6879308819770813	0.559525608327252
real	vae_2_three	MPP_NOVERSHTERN_2	0.0	0.560076714753009
real	vae_1_three	Erythrocytes_NOVERSHTERN_1	-2.383637704886496	0.5604353435775037
real	vae_2_three	Macrophages_FANTOM_1	0.16572718881070614	0.5609373918878375
real	vae_1_two	pDC_NOVERSHTERN_3	-0.11655579879879954	0.561052329686114
real	vae_1_two	Tregs_BLUEPRINT_2	0.0	0.5612526528782137
real	vae_1_two	Tregs_BLUEPRINT_3	0.07811784185469149	0.5644325980520393
real	vae_2_three	B-cells_NOVERSHTERN_2	0.281640584114939	0.5663352133355657
real	vae_1_three	CD8+-T-cells_NOVERSHTERN_2	-0.14619698375463486	0.5674613917155946
real	vae_1_two	aDC_HPCA_2	-0.15535607095807788	0.5692023697643736
real	vae_1_two	Tgd-cells_HPCA_1	-1.3111427391995676	0.5701735123817343
real	vae_0_two	Class-switched-memory-B-cells_BLUEPRINT_3	-0.3419182039797306	0.5720758527557629
real	vae_0_three	Memory-B-cells_HPCA_3	-0.05908544920384884	0.5729061370516646
real	vae_1_two	B-cells_NOVERSHTERN_3	-0.34994064224883914	0.5759058422859068
real	vae_2_three	Pericytes_FANTOM_2	0.22802653908729553	0.5862423118351785
real	vae_0_two	Osteoblast_FANTOM_2	-1.0303543927147985	0.5878376259865682
real	vae_1_two	NKT_NOVERSHTERN_1	0.030571233481168726	0.5906433072811056
real	vae_2_three	B-cells_FANTOM_3	0.014814026886597276	0.591185476106332
real	vae_1_three	pro-B-cells_NOVERSHTERN_2	-0.193865567445755	0.5917047387897265
real	vae_0_three	Macrophages-M1_FANTOM_1	-0.9167652814649045	0.5967780453199435
real	vae_2_three	Erythrocytes_FANTOM_3	0.06531725218519568	0.5971280738294379
real	vae_0_three	CD8+-Tem_BLUEPRINT_2	-1.7697412155102938	0.5976659723858913
real	vae_0_three	NK-cells_IRIS_1	-0.015071943402290358	0.5984418623872719
real	vae_1_two	aDC_IRIS_1	0.19968640804290771	0.5999147835658584
real	vae_0_two	GMP_NOVERSHTERN_2	-0.15464514121413234	0.6004220525969031
real	vae_0_three	Basophils_FANTOM_3	0.0	0.601864064552848
real	vae_0_two	CD4+-memory-T-cells_IRIS_2	-0.22766710072755814	0.6054276448638967
real	vae_1_two	NK-cells_NOVERSHTERN_1	0.0	0.6061940120799097
real	vae_1_three	CD4+-Tem_HPCA_2	-1.4372046729549766	0.6065650705422739
real	vae_0_two	GMP_HPCA_1	-2.24111707508564	0.6101492142577121
real	vae_1_three	pDC_FANTOM_3	-0.5844556521624327	0.6139936839222425
real	vae_2_three	DC_BLUEPRINT_1	0.06611290574073793	0.6155474312713574
real	vae_0_two	CD8+-T-cells_FANTOM_2	-0.22604842483997345	0.6160016559160977
real	vae_1_three	Th1-cells_IRIS_3	-0.34554407000541687	0.6162579648819818
real	vae_1_three	Tgd-cells_HPCA_3	-6.611475213576341	0.6182655193003627
real	vae_0_two	Macrophages-M2_BLUEPRINT_2	-0.3031020909547806	0.6221247661472767
real	vae_0_two	CD8+-T-cells_NOVERSHTERN_2	-0.2029290571808815	0.6225273084687015
real	vae_0_three	Myocytes_FANTOM_1	-0.08645341056399042	0.6239392200473578
real	vae_0_two	Platelets_HPCA_2	-4.357650159858167	0.6250597633139195
real	vae_1_two	DC_HPCA_3	0.029729509260505438	0.6269974702899452
real	vae_1_three	Erythrocytes_BLUEPRINT_2	-0.42997174710035324	0.628862767546723
real	vae_1_two	CLP_BLUEPRINT_2	0.2851275885477662	0.6293767767909484
real	vae_2_three	Pericytes_FANTOM_3	0.0776333287358284	0.630323967391621
real	vae_1_two	HSC_BLUEPRINT_3	0.2560883089900017	0.6317490794580057
real	vae_2_three	CD4+-naive-T-cells_IRIS_1	0.19708862341940403	0.6321694413781986
real	vae_0_three	Tregs_HPCA_2	0.0	0.632258872433592
real	vae_1_two	MPP_NOVERSHTERN_1	0.13726631365716457	0.634055145623693
real	vae_0_three	MPP_ENCODE_3	0.0	0.634225862856758
real	vae_1_two	CD4+-naive-T-cells_HPCA_1	0.03611763886510744	0.6342894356023578
real	vae_2_three	NK-cells_IRIS_1	0.12927571777254343	0.6359082015803801
real	vae_1_three	CD8+-T-cells_HPCA_1	-0.14619698375463486	0.6385963620590245
real	vae_0_three	CD4+-memory-T-cells_IRIS_1	-0.10304924286901951	0.640478600144234
real	vae_0_three	B-cells_HPCA_1	-0.578975354321301	0.6463129938594269
real	vae_1_three	Plasma-cells_BLUEPRINT_1	-0.09589312784373759	0.6503191654395472
real	vae_0_three	MPP_NOVERSHTERN_2	0.0	0.6505333295931766
real	vae_2_three	Preadipocytes_ENCODE_2	0.27989273704588413	0.6524416478302376
real	vae_0_two	MPP_NOVERSHTERN_2	0.0	0.6528882303576852
real	vae_2_three	Th2-cells_IRIS_2	0.12305835634469985	0.6535587490541822
real	vae_0_three	Macrophages-M2_HPCA_2	-0.11121637816540897	0.6596222215115146
real	vae_0_three	MEP_HPCA_1	-0.3764716358855367	0.6598930848090983
real	vae_1_two	Macrophages_HPCA_2	0.2004935049917549	0.6648350510764592
real	vae_1_two	MPP_NOVERSHTERN_2	0.0	0.6666804787897151
real	vae_0_two	MPP_BLUEPRINT_1	-1.422234432771802	0.6672616606009895
real	vae_1_three	Basophils_NOVERSHTERN_3	-0.13479861244559288	0.6691271488644774
real	vae_2_three	Tregs_BLUEPRINT_1	0.2573490650393069	0.6709936164061062
real	vae_1_three	Megakaryocytes_NOVERSHTERN_1	-0.2744599059224129	0.6730327095645148
real	vae_0_two	CD8+-T-cells_HPCA_1	-0.2029290571808815	0.6737122724387006
real	vae_1_two	Basophils_NOVERSHTERN_2	-0.09251841204240918	0.6748160102570576
real	vae_1_three	NK-cells_HPCA_1	-1.6089052672032267	0.6773688958093023
real	vae_1_three	Memory-B-cells_BLUEPRINT_3	-2.428594507277012	0.6778616388707853
real	vae_1_two	Macrophages_IRIS_3	0.3222989197820425	0.6810448861264529
real	vae_0_two	CD4+-naive-T-cells_HPCA_1	-1.2884869910776615	0.681839467053128
real	vae_1_two	pDC_FANTOM_1	0.11141116544604299	0.6834888055423581
real	vae_2_three	CLP_BLUEPRINT_1	0.1906978189945221	0.6858996164622537
real	vae_2_three	MPP_FANTOM_2	0.4056066661141813	0.6868207916138674
real	vae_2_three	Skeletal-muscle_ENCODE_2	0.1916941283270717	0.687445308789235
real	vae_1_three	CMP_NOVERSHTERN_1	-0.49822281301021587	0.6876811141892796
real	vae_1_three	Pericytes_FANTOM_3	-0.07639543153345585	0.6881231706633925
real	vae_1_two	Tgd-cells_HPCA_2	-0.9897942138486542	0.6894874536165851
real	vae_1_three	Class-switched-memory-B-cells_BLUEPRINT_1	-0.2492549811140634	0.6914806862948654
real	vae_0_three	CD8+-Tcm_NOVERSHTERN_1	-0.15678806602954876	0.6916917255463304
real	vae_2_three	DC_HPCA_3	0.11226175352931023	0.6924309334295976
real	vae_2_three	Smooth-muscle_HPCA_2	0.22478315606713295	0.6930391542750345
real	vae_2_three	Eosinophils_FANTOM_1	-0.058264337712898816	0.6941123589753119
real	vae_2_three	B-cells_HPCA_2	0.016928706550970674	0.6960391731425416
