variable	pval	odds	full_feature	tailed
Preadipocytes_FANTOM_1	0.23071985769206982	2.3383838383838382	vae_1_three	neg
CD4+-naive-T-cells_HPCA_2	0.23071985769206982	2.3383838383838382	vae_1_three	neg
aDC_IRIS_1	0.23071985769206982	2.3383838383838382	vae_1_three	neg
NK-cells_IRIS_2	0.23071985769206982	2.3383838383838382	vae_1_three	neg
Smooth-muscle_FANTOM_1	0.23297096148256974	4.335964912280701	vae_1_two	pos
cDC_HPCA_1	0.23374753713281618	4.028735632183908	vae_0_two	pos
CMP_HPCA_3	0.23374753713281618	4.028735632183908	vae_0_two	pos
Memory-B-cells_IRIS_1	0.23374753713281618	4.028735632183908	vae_0_two	pos
Pericytes_FANTOM_1	0.23374753713281618	4.028735632183908	vae_0_two	pos
GMP_HPCA_2	0.23374753713281618	4.028735632183908	vae_0_two	pos
MEP_BLUEPRINT_3	0.23374753713281618	4.028735632183908	vae_0_two	pos
Adipocytes_HPCA_1	0.23374753713281618	4.028735632183908	vae_0_two	pos
ly-Endothelial-cells_HPCA_3	0.23374753713281618	4.028735632183908	vae_0_two	pos
Class-switched-memory-B-cells_NOVERSHTERN_3	0.23374753713281618	4.028735632183908	vae_0_two	pos
Adipocytes_ENCODE_2	0.23374753713281618	4.028735632183908	vae_0_two	pos
DC_FANTOM_1	0.23374753713281618	4.028735632183908	vae_0_two	pos
Monocytes_NOVERSHTERN_2	0.23374753713281618	4.028735632183908	vae_0_two	pos
CMP_NOVERSHTERN_2	0.23374753713281618	4.028735632183908	vae_0_two	pos
Class-switched-memory-B-cells_NOVERSHTERN_2	0.23374753713281618	4.028735632183908	vae_0_two	pos
Smooth-muscle_HPCA_2	0.23374753713281618	4.028735632183908	vae_0_two	pos
MEP_BLUEPRINT_1	0.23374753713281618	4.028735632183908	vae_0_two	pos
pro-B-cells_HPCA_1	0.23395732485478818	3.949242424242424	vae_1_three	pos
CD4+-naive-T-cells_FANTOM_2	0.23395732485478818	3.949242424242424	vae_1_three	pos
Macrophages-M1_FANTOM_1	0.23395732485478818	3.949242424242424	vae_1_three	pos
MEP_NOVERSHTERN_1	0.23395732485478818	3.949242424242424	vae_1_three	pos
Chondrocytes_FANTOM_1	0.2340558681861318	4.31239092495637	vae_1_two	pos
Hepatocytes_FANTOM_1	0.2340558681861318	4.31239092495637	vae_1_two	pos
CD4+-naive-T-cells_NOVERSHTERN_3	0.23449635352629652	2.345083487940631	vae_2_three	neg
CD4+-naive-T-cells_FANTOM_1	0.23449635352629652	2.345083487940631	vae_2_three	neg
MPP_ENCODE_2	0.23732022885956128	4.16890756302521	vae_0_two	neg
MPP_NOVERSHTERN_3	0.23732022885956128	4.16890756302521	vae_0_two	neg
MPP_NOVERSHTERN_2	0.23732022885956128	4.16890756302521	vae_0_two	neg
MPP_ENCODE_3	0.23732022885956128	4.16890756302521	vae_0_two	neg
Smooth-muscle_ENCODE_3	0.23761420224186897	3.8779761904761907	vae_1_three	pos
CD4+-Tcm_HPCA_1	0.23761420224186897	3.8779761904761907	vae_1_three	pos
CD4+-naive-T-cells_HPCA_2	0.2379345554841762	3.895488721804511	vae_0_three	pos
CMP_BLUEPRINT_2	0.2379345554841762	3.895488721804511	vae_0_three	pos
Epithelial-cells_HPCA_3	0.2379345554841762	3.895488721804511	vae_0_three	pos
MSC_HPCA_2	0.2379345554841762	3.895488721804511	vae_0_three	pos
Plasma-cells_IRIS_3	0.2379345554841762	3.895488721804511	vae_0_three	pos
Memory-B-cells_IRIS_2	0.2379345554841762	3.895488721804511	vae_0_three	pos
CD4+-Tcm_NOVERSHTERN_2	0.2379345554841762	3.895488721804511	vae_0_three	pos
MSC_HPCA_1	0.23825778861188612	2.2333696837513632	vae_0_three	neg
MPP_BLUEPRINT_2	0.23834235341754118	0.38749101365923794	vae_1_two	neg
CMP_HPCA_2	0.23834235341754118	0.38749101365923794	vae_1_two	neg
MEP_NOVERSHTERN_3	0.23856480639628874	2.2494310423304507	vae_0_two	neg
MEP_HPCA_2	0.23856480639628874	2.2494310423304507	vae_0_two	neg
Monocytes_FANTOM_1	0.23944919148877447	0.38250719665601957	vae_1_two	neg
Basophils_FANTOM_2	0.23982216401376882	2.2502218278615795	vae_1_three	pos
Basophils_FANTOM_2	0.2405377279276611	4.175972927241963	vae_1_two	pos
Astrocytes_FANTOM_2	0.24095055798253562	0.38082505729564553	vae_2_three	neg
Chondrocytes_FANTOM_3	0.24109490660044183	0.3902229845626072	vae_1_three	neg
Memory-B-cells_BLUEPRINT_1	0.2411277794974832	0.40513659826262116	vae_0_two	neg
Myocytes_ENCODE_3	0.24118221925533873	0.40560068579826103	vae_0_three	neg
CD4+-Tcm_NOVERSHTERN_3	0.24125431777638134	3.8092105263157894	vae_1_three	pos
Neurons_FANTOM_2	0.24268787284327825	4.132328308207705	vae_1_two	pos
Macrophages-M1_FANTOM_3	0.24277575111975133	0.3729087342794508	vae_1_two	neg
Melanocytes_FANTOM_3	0.24376098719355288	4.110833333333333	vae_1_two	pos
CD4+-memory-T-cells_FANTOM_1	0.24376098719355288	4.110833333333333	vae_1_two	pos
GMP_HPCA_3	0.2439756059393301	0.3792554401395102	vae_1_three	neg
NKT_NOVERSHTERN_3	0.2445725580616732	3.897727272727273	vae_0_three	neg
CD8+-T-cells_IRIS_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
Th1-cells_IRIS_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
aDC_HPCA_3	0.2445725580616732	3.897727272727273	vae_0_three	neg
CD4+-Tem_BLUEPRINT_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Skeletal-muscle_ENCODE_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
iDC_HPCA_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Monocytes_BLUEPRINT_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
CD8+-Tem_BLUEPRINT_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
Monocytes_IRIS_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Megakaryocytes_NOVERSHTERN_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Keratinocytes_ENCODE_3	0.2445725580616732	3.897727272727273	vae_0_three	neg
Tregs_HPCA_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Myocytes_ENCODE_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
CD4+-Tem_HPCA_3	0.2445725580616732	3.897727272727273	vae_0_three	neg
Endothelial-cells_FANTOM_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
aDC_HPCA_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Melanocytes_FANTOM_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
pDC_NOVERSHTERN_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Macrophages-M2_BLUEPRINT_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
CD4+-Tem_BLUEPRINT_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
Myocytes_FANTOM_3	0.2445725580616732	3.897727272727273	vae_0_three	neg
B-cells_HPCA_2	0.2445725580616732	3.897727272727273	vae_0_three	neg
Macrophages-M1_BLUEPRINT_1	0.2445725580616732	3.897727272727273	vae_0_three	neg
Melanocytes_FANTOM_3	0.24466966601595352	0.3802217192834401	vae_0_three	neg
MPP_FANTOM_2	0.24487774510695867	3.742816091954023	vae_1_three	pos
pro-B-cells_NOVERSHTERN_3	0.2472497831735124	3.7593869731800766	vae_0_two	pos
CMP_BLUEPRINT_3	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Tregs_BLUEPRINT_3	0.2472497831735124	3.7593869731800766	vae_0_two	pos
CD4+-memory-T-cells_IRIS_2	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Monocytes_HPCA_2	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Melanocytes_ENCODE_1	0.2472497831735124	3.7593869731800766	vae_0_two	pos
CD4+-Tem_NOVERSHTERN_3	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Eosinophils_NOVERSHTERN_3	0.2472497831735124	3.7593869731800766	vae_0_two	pos
MPP_ENCODE_1	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Macrophages-M2_HPCA_2	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Neutrophils_IRIS_2	0.2472497831735124	3.7593869731800766	vae_0_two	pos
CD4+-naive-T-cells_NOVERSHTERN_3	0.2472497831735124	3.7593869731800766	vae_0_two	pos
CD4+-Tem_NOVERSHTERN_2	0.2472497831735124	3.7593869731800766	vae_0_two	pos
NK-cells_FANTOM_1	0.2472497831735124	3.7593869731800766	vae_0_two	pos
CD4+-naive-T-cells_FANTOM_1	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Tregs_FANTOM_2	0.2472497831735124	3.7593869731800766	vae_0_two	pos
Memory-B-cells_HPCA_2	0.24764333557992982	2.170907548770144	vae_0_three	neg
Mesangial-cells_FANTOM_2	0.24784198338732055	1.8251900108577632	vae_2_three	neg
HSC_BLUEPRINT_2	0.2482386207190688	3.7	vae_0_three	pos
cDC_NOVERSHTERN_3	0.2482386207190688	3.7	vae_0_three	pos
CD8+-Tem_NOVERSHTERN_2	0.2482386207190688	3.7	vae_0_three	pos
Chondrocytes_ENCODE_1	0.2482386207190688	3.7	vae_0_three	pos
CMP_NOVERSHTERN_3	0.2482386207190688	3.7	vae_0_three	pos
mv-Endothelial-cells_HPCA_3	0.2482386207190688	3.7	vae_0_three	pos
HSC_BLUEPRINT_3	0.2482386207190688	3.7	vae_0_three	pos
Astrocytes_ENCODE_3	0.2482386207190688	3.7	vae_0_three	pos
Class-switched-memory-B-cells_BLUEPRINT_3	0.2482386207190688	3.7	vae_0_three	pos
mv-Endothelial-cells_FANTOM_2	0.24848455755574803	3.678672316384181	vae_1_three	pos
GMP_BLUEPRINT_3	0.24848455755574803	3.678672316384181	vae_1_three	pos
CD4+-Tcm_HPCA_3	0.24906420531738785	1.805334914048607	vae_1_three	neg
Memory-B-cells_BLUEPRINT_3	0.25047250038076174	1.6240746700997748	vae_1_three	neg
CMP_NOVERSHTERN_1	0.25102893509931073	2.165680473372781	vae_0_two	neg
Neutrophils_FANTOM_2	0.2520748281577246	3.6166666666666667	vae_1_three	pos
Osteoblast_FANTOM_3	0.2520748281577246	3.6166666666666667	vae_1_three	pos
pro-B-cells_NOVERSHTERN_1	0.2520748281577246	3.6166666666666667	vae_1_three	pos
Osteoblast_HPCA_3	0.25564862962685436	3.556693989071038	vae_1_three	pos
Fibroblasts_HPCA_2	0.25564862962685436	3.556693989071038	vae_1_three	pos
MPP_BLUEPRINT_3	0.25564862962685436	3.556693989071038	vae_1_three	pos
HSC_FANTOM_1	0.2563361052483003	2.188311688311688	vae_2_three	neg
Myocytes_ENCODE_2	0.2563361052483003	2.188311688311688	vae_2_three	neg
Erythrocytes_NOVERSHTERN_3	0.2565472476609329	1.7552456033959976	vae_0_two	pos
Plasma-cells_HPCA_2	0.25704202473139853	2.111821745409532	vae_0_three	neg
pro-B-cells_HPCA_1	0.2581553017479685	2.09603789836348	vae_0_two	pos
MEP_NOVERSHTERN_1	0.2581553017479685	2.09603789836348	vae_0_two	pos
DC_FANTOM_3	0.25840529841905685	3.5231292517006803	vae_0_three	pos
B-cells_FANTOM_3	0.25840529841905685	3.5231292517006803	vae_0_three	pos
Epithelial-cells_ENCODE_2	0.25840529841905685	3.5231292517006803	vae_0_three	pos
CD8+-T-cells_BLUEPRINT_3	0.25840529841905685	3.5231292517006803	vae_0_three	pos
CD4+-memory-T-cells_IRIS_3	0.25840529841905685	3.5231292517006803	vae_0_three	pos
Tregs_FANTOM_3	0.25840529841905685	3.5231292517006803	vae_0_three	pos
CD4+-Tem_BLUEPRINT_3	0.25840529841905685	3.5231292517006803	vae_0_three	pos
B-cells_NOVERSHTERN_3	0.25851711335250843	0.2803657694962043	vae_1_two	neg
Smooth-muscle_ENCODE_3	0.2588113641463248	0.28975959315765143	vae_2_three	neg
Macrophages_FANTOM_3	0.2589725722880576	0.2846193152784875	vae_2_three	neg
CD8+-naive-T-cells_HPCA_1	0.2592060343817822	3.4986559139784945	vae_1_three	pos
Macrophages-M1_FANTOM_1	0.2596280106117538	0.27521174477696214	vae_1_two	neg
CD4+-naive-T-cells_FANTOM_2	0.2596280106117538	0.27521174477696214	vae_1_two	neg
Mesangial-cells_ENCODE_1	0.26051676075895563	3.523706896551724	vae_0_two	pos
Class-switched-memory-B-cells_NOVERSHTERN_1	0.26051676075895563	3.523706896551724	vae_0_two	pos
Adipocytes_HPCA_3	0.26051676075895563	3.523706896551724	vae_0_two	pos
Myocytes_ENCODE_2	0.26051676075895563	3.523706896551724	vae_0_two	pos
Chondrocytes_HPCA_1	0.26051676075895563	3.523706896551724	vae_0_two	pos
Osteoblast_HPCA_2	0.26051676075895563	3.523706896551724	vae_0_two	pos
B-cells_FANTOM_1	0.26051676075895563	3.523706896551724	vae_0_two	pos
Eosinophils_NOVERSHTERN_1	0.26051676075895563	3.523706896551724	vae_0_two	pos
CD8+-Tcm_BLUEPRINT_3	0.26051676075895563	3.523706896551724	vae_0_two	pos
Th2-cells_IRIS_3	0.26051676075895563	3.523706896551724	vae_0_two	pos
GMP_BLUEPRINT_3	0.2607929161920548	0.2748614996434644	vae_2_three	neg
mv-Endothelial-cells_FANTOM_2	0.2607929161920548	0.2748614996434644	vae_2_three	neg
Mesangial-cells_ENCODE_3	0.26118942815387247	0.2921231090245175	vae_1_three	neg
Smooth-muscle_ENCODE_3	0.2612850322762864	0.27024179236912155	vae_1_two	neg
Osteoblast_FANTOM_3	0.2624226010228062	0.2702265372168285	vae_2_three	neg
pro-B-cells_NOVERSHTERN_1	0.2624226010228062	0.2702265372168285	vae_2_three	neg
Endothelial-cells_BLUEPRINT_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
B-cells_HPCA_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
HSC_NOVERSHTERN_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
HSC_BLUEPRINT_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
NK-cells_FANTOM_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Megakaryocytes_NOVERSHTERN_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
ly-Endothelial-cells_FANTOM_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Smooth-muscle_HPCA_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Megakaryocytes_BLUEPRINT_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Th2-cells_IRIS_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Pericytes_FANTOM_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Neutrophils_BLUEPRINT_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Erythrocytes_HPCA_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Basophils_NOVERSHTERN_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
naive-B-cells_BLUEPRINT_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
GMP_NOVERSHTERN_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Skeletal-muscle_ENCODE_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
HSC_FANTOM_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Neutrophils_IRIS_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
NK-cells_IRIS_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
NK-cells_FANTOM_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Endothelial-cells_HPCA_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
DC_BLUEPRINT_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
NK-cells_NOVERSHTERN_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Macrophages-M2_HPCA_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
HSC_FANTOM_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Basophils_FANTOM_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Endothelial-cells_BLUEPRINT_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
DC_BLUEPRINT_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
DC_IRIS_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
GMP_NOVERSHTERN_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
iDC_HPCA_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Adipocytes_FANTOM_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Skeletal-muscle_ENCODE_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Neutrophils_BLUEPRINT_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
DC_HPCA_3	0.26273793317855876	3.6470588235294117	vae_0_two	neg
GMP_NOVERSHTERN_2	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Adipocytes_FANTOM_1	0.26273793317855876	3.6470588235294117	vae_0_two	neg
Keratinocytes_FANTOM_2	0.262747114526425	3.4424603174603177	vae_1_three	pos
DC_FANTOM_2	0.262747114526425	3.4424603174603177	vae_1_three	pos
aDC_IRIS_3	0.2628377081416296	0.2923169267707083	vae_0_two	neg
mv-Endothelial-cells_FANTOM_1	0.2630756410983849	0.2863529411764706	vae_0_two	neg
Macrophages-M2_HPCA_1	0.26317510975193736	0.27632373113854597	vae_1_three	neg
CD8+-naive-T-cells_HPCA_3	0.2635112704185727	2.087912087912088	vae_0_two	neg
Mesangial-cells_FANTOM_2	0.2635112704185727	2.087912087912088	vae_0_two	neg
CD8+-T-cells_HPCA_1	0.2636121354322824	3.5426997245179064	vae_0_three	neg
DC_HPCA_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
DC_HPCA_1	0.2636121354322824	3.5426997245179064	vae_0_three	neg
Tregs_HPCA_3	0.2636121354322824	3.5426997245179064	vae_0_three	neg
Endothelial-cells_FANTOM_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
CD4+-memory-T-cells_FANTOM_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
iDC_HPCA_1	0.2636121354322824	3.5426997245179064	vae_0_three	neg
CD8+-T-cells_NOVERSHTERN_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
Chondrocytes_HPCA_3	0.2636121354322824	3.5426997245179064	vae_0_three	neg
CLP_BLUEPRINT_1	0.2636121354322824	3.5426997245179064	vae_0_three	neg
cDC_HPCA_3	0.2636121354322824	3.5426997245179064	vae_0_three	neg
pDC_FANTOM_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
MEP_BLUEPRINT_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
Basophils_NOVERSHTERN_2	0.2636121354322824	3.5426997245179064	vae_0_three	neg
Monocytes_HPCA_3	0.2640682165094853	0.2838647670737223	vae_0_three	neg
Fibroblasts_ENCODE_1	0.2640682165094853	0.2838647670737223	vae_0_three	neg
mv-Endothelial-cells_ENCODE_3	0.2640682165094853	0.2838647670737223	vae_0_three	neg
Osteoblast_HPCA_3	0.26451194603706174	0.2657435407713937	vae_2_three	neg
Fibroblasts_HPCA_2	0.26451194603706174	0.2657435407713937	vae_2_three	neg
CD8+-T-cells_BLUEPRINT_3	0.2650548190708777	2.103719008264463	vae_1_three	neg
CD4+-Tem_HPCA_1	0.26547100676054414	0.27748285777482856	vae_0_three	neg
CD4+-memory-T-cells_FANTOM_1	0.2657333405986046	0.27132183908045976	vae_0_two	pos
Skeletal-muscle_FANTOM_3	0.26596112314976333	0.2690396023729357	vae_1_three	neg
Macrophages_HPCA_2	0.26596112314976333	0.2690396023729357	vae_1_three	neg
B-cells_NOVERSHTERN_1	0.2662719418568743	3.3880208333333335	vae_1_three	pos
CD8+-Tem_BLUEPRINT_3	0.2662719418568743	3.3880208333333335	vae_1_three	pos
CD4+-memory-T-cells_FANTOM_3	0.26685264457941094	0.2733812949640288	vae_0_three	neg
Chondrocytes_FANTOM_1	0.26714784690062177	0.61002586745161	vae_2_three	neg
CD8+-Tem_NOVERSHTERN_3	0.2684363945922381	3.362337662337662	vae_0_three	pos
Tregs_BLUEPRINT_1	0.2684363945922381	3.362337662337662	vae_0_three	pos
CD8+-T-cells_HPCA_2	0.2684363945922381	3.362337662337662	vae_0_three	pos
Plasma-cells_HPCA_1	0.2684363945922381	3.362337662337662	vae_0_three	pos
CD4+-Tcm_NOVERSHTERN_1	0.2684363945922381	3.362337662337662	vae_0_three	pos
Endothelial-cells_BLUEPRINT_3	0.2685801330870342	0.2693960885450247	vae_0_three	neg
Neurons_FANTOM_1	0.26895411051320806	0.26723474436503575	vae_0_two	neg
Keratinocytes_FANTOM_3	0.26978058788917636	3.3352564102564104	vae_1_three	pos
Memory-B-cells_BLUEPRINT_2	0.26978058788917636	3.3352564102564104	vae_1_three	pos
MPP_BLUEPRINT_2	0.26986417444343924	0.2621242902536855	vae_1_three	neg
Macrophages_IRIS_2	0.26986417444343924	0.2621242902536855	vae_1_three	neg
Smooth-muscle_HPCA_3	0.27064366430303277	0.26552235643144734	vae_0_three	neg
Macrophages_FANTOM_3	0.27126955805831354	2.020348837209302	vae_0_two	pos
Macrophages-M2_HPCA_1	0.273039743922948	2.007833920877399	vae_0_three	pos
Smooth-muscle_FANTOM_3	0.27327312382221897	3.284090909090909	vae_1_three	pos
mv-Endothelial-cells_HPCA_1	0.2735525229918704	3.315753887762001	vae_0_two	pos
Monocytes_BLUEPRINT_2	0.2735525229918704	3.315753887762001	vae_0_two	pos
Epithelial-cells_FANTOM_1	0.2735525229918704	3.315753887762001	vae_0_two	pos
CLP_BLUEPRINT_2	0.2735525229918704	3.315753887762001	vae_0_two	pos
CD8+-T-cells_IRIS_3	0.2735525229918704	3.315753887762001	vae_0_two	pos
DC_IRIS_3	0.2735525229918704	3.315753887762001	vae_0_two	pos
Plasma-cells_HPCA_3	0.2735525229918704	3.315753887762001	vae_0_two	pos
Macrophages_IRIS_3	0.2735525229918704	3.315753887762001	vae_0_two	pos
Neutrophils_IRIS_3	0.2735525229918704	3.315753887762001	vae_0_two	pos
Th1-cells_IRIS_3	0.2735525229918704	3.315753887762001	vae_0_two	pos
Fibroblasts_FANTOM_2	0.2735525229918704	3.315753887762001	vae_0_two	pos
Macrophages_FANTOM_1	0.2735525229918704	3.315753887762001	vae_0_two	pos
CD4+-naive-T-cells_IRIS_1	0.2735525229918704	3.315753887762001	vae_0_two	pos
CD8+-T-cells_NOVERSHTERN_3	0.27585296431674206	2.002740262282247	vae_0_three	neg
CD8+-T-cells_FANTOM_3	0.27585296431674206	2.002740262282247	vae_0_three	neg
CD8+-T-cells_BLUEPRINT_1	0.2759968914297509	2.0155070393797185	vae_0_two	neg
CD4+-T-cells_BLUEPRINT_2	0.2767496205435747	3.234452736318408	vae_1_three	pos
B-cells_NOVERSHTERN_2	0.27806361025959236	1.9806763285024154	vae_0_three	pos
CD4+-T-cells_FANTOM_3	0.27806361025959236	1.9806763285024154	vae_0_three	pos
CD8+-T-cells_IRIS_3	0.27820818086061927	2.0511363636363638	vae_2_three	neg
Epithelial-cells_FANTOM_1	0.27820818086061927	2.0511363636363638	vae_2_three	neg
Epithelial-cells_FANTOM_3	0.27833369184513457	3.215527950310559	vae_0_three	pos
CD4+-naive-T-cells_HPCA_3	0.27833369184513457	3.215527950310559	vae_0_three	pos
Melanocytes_ENCODE_2	0.27833369184513457	3.215527950310559	vae_0_three	pos
CD8+-Tcm_HPCA_1	0.27833369184513457	3.215527950310559	vae_0_three	pos
Chondrocytes_ENCODE_2	0.27833369184513457	3.215527950310559	vae_0_three	pos
Mast-cells_FANTOM_3	0.280210148678409	3.1862745098039214	vae_1_three	pos
CD8+-Tcm_BLUEPRINT_3	0.2813875504262995	2.041121495327103	vae_1_two	neg
Myocytes_ENCODE_2	0.2813875504262995	2.041121495327103	vae_1_two	neg
Keratinocytes_FANTOM_3	0.28171014209608836	1.8953061618698088	vae_0_two	neg
Erythrocytes_BLUEPRINT_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Melanocytes_ENCODE_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Mesangial-cells_ENCODE_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Neutrophils_HPCA_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Adipocytes_ENCODE_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
MEP_NOVERSHTERN_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Erythrocytes_HPCA_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Platelets_HPCA_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Endothelial-cells_HPCA_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
pDC_FANTOM_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Erythrocytes_HPCA_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
cDC_HPCA_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
ly-Endothelial-cells_HPCA_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
NKT_NOVERSHTERN_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Monocytes_BLUEPRINT_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Adipocytes_HPCA_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Memory-B-cells_IRIS_3	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Erythrocytes_BLUEPRINT_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
B-cells_FANTOM_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
cDC_NOVERSHTERN_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Tregs_HPCA_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Erythrocytes_BLUEPRINT_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Class-switched-memory-B-cells_BLUEPRINT_1	0.28217536249473796	3.2468434343434343	vae_0_three	neg
CD4+-naive-T-cells_IRIS_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
Chondrocytes_HPCA_2	0.28217536249473796	3.2468434343434343	vae_0_three	neg
CD4+-Tcm_NOVERSHTERN_1	0.2822439336335924	2.0031483667847305	vae_1_three	neg
CD8+-T-cells_HPCA_2	0.2822439336335924	2.0031483667847305	vae_1_three	neg
Memory-B-cells_BLUEPRINT_3	0.2836547785182246	3.1394927536231885	vae_1_three	pos
Fibroblasts_ENCODE_2	0.2836547785182246	3.1394927536231885	vae_1_three	pos
Macrophages_BLUEPRINT_1	0.2836547785182246	3.1394927536231885	vae_1_three	pos
Endothelial-cells_HPCA_3	0.2836547785182246	3.1394927536231885	vae_1_three	pos
Mesangial-cells_FANTOM_1	0.28373829089448765	0.4957787675330719	vae_2_three	neg
aDC_IRIS_2	0.2861713656061263	0.5009398496240601	vae_0_two	neg
Memory-B-cells_HPCA_1	0.2863610539392616	3.130906768837803	vae_0_two	pos
Monocytes_IRIS_1	0.2863610539392616	3.130906768837803	vae_0_two	pos
Keratinocytes_ENCODE_2	0.2863610539392616	3.130906768837803	vae_0_two	pos
naive-B-cells_BLUEPRINT_2	0.2863610539392616	3.130906768837803	vae_0_two	pos
CMP_BLUEPRINT_1	0.2863610539392616	3.130906768837803	vae_0_two	pos
Keratinocytes_HPCA_1	0.2863610539392616	3.130906768837803	vae_0_two	pos
Plasma-cells_BLUEPRINT_1	0.2873133354064268	3.2411764705882353	vae_0_two	neg
Epithelial-cells_HPCA_2	0.2873133354064268	3.2411764705882353	vae_0_two	neg
NK-cells_NOVERSHTERN_3	0.2873133354064268	3.2411764705882353	vae_0_two	neg
Th2-cells_IRIS_2	0.2873133354064268	3.2411764705882353	vae_0_two	neg
