	loss	val_loss	num_components	learning_rate	batch_size	epochs	sparsity	noise	seed	dataset
0	0.18833958376783227	0.18828310461799105	50	1e-05	100	100	0.0	0.1	3568	TCGA
1	0.18763094283711074	0.18679457483579165	50	1e-05	100	100	0.0	0.1	3568	TCGA
2	0.1849660530149145	0.18285658970550078	50	1e-05	100	100	0.0	0.1	3568	TCGA
3	0.18001648266243075	0.1770936246942635	50	1e-05	100	100	0.0	0.1	3568	TCGA
4	0.17389219214919158	0.1707657781527869	50	1e-05	100	100	0.0	0.1	3568	TCGA
5	0.1676666447045561	0.16476818896717763	50	1e-05	100	100	0.0	0.1	3568	TCGA
6	0.1620359725436005	0.15953292042466263	50	1e-05	100	100	0.0	0.1	3568	TCGA
7	0.15717620982803368	0.15503405880688423	50	1e-05	100	100	0.0	0.1	3568	TCGA
8	0.1530303820170972	0.15119279232156935	50	1e-05	100	100	0.0	0.1	3568	TCGA
9	0.1494782769958786	0.14790234830810797	50	1e-05	100	100	0.0	0.1	3568	TCGA
10	0.1464304168441357	0.1450688707918378	50	1e-05	100	100	0.0	0.1	3568	TCGA
11	0.14378474187552895	0.14260636374878524	50	1e-05	100	100	0.0	0.1	3568	TCGA
12	0.1414853204542777	0.14044919422822982	50	1e-05	100	100	0.0	0.1	3568	TCGA
13	0.13946953062926543	0.1385316359787131	50	1e-05	100	100	0.0	0.1	3568	TCGA
14	0.13765530089293357	0.13680626040128008	50	1e-05	100	100	0.0	0.1	3568	TCGA
15	0.13600332935030193	0.13523737472205904	50	1e-05	100	100	0.0	0.1	3568	TCGA
16	0.13452508370150332	0.13379742759256508	50	1e-05	100	100	0.0	0.1	3568	TCGA
17	0.1331302177704449	0.13245839868957673	50	1e-05	100	100	0.0	0.1	3568	TCGA
18	0.13183928908866915	0.13120126634386917	50	1e-05	100	100	0.0	0.1	3568	TCGA
