train_epoch	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
7	2597.520202166641	2598.331776067839	25	0.001	50	50	1.0	5250	1	100
8	2586.380059970465	2576.062086555826	25	0.001	50	50	1.0	5250	1	100
9	2577.803310186073	2575.518971812186	25	0.001	50	50	1.0	5250	1	100
10	2572.068081170776	2562.985957620132	25	0.001	50	50	1.0	5250	1	100
11	2565.088689402765	2563.796930207679	25	0.001	50	50	1.0	5250	1	100
12	2558.065496806415	2553.5994216688914	25	0.001	50	50	1.0	5250	1	100
13	2554.1056867025304	2549.0579913728798	25	0.001	50	50	1.0	5250	1	100
14	2549.7488102811244	2542.816829508873	25	0.001	50	50	1.0	5250	1	100
15	2544.709501950945	2537.12231199945	25	0.001	50	50	1.0	5250	1	100
16	2541.5839136589693	2535.502557955794	25	0.001	50	50	1.0	5250	1	100
17	2538.291471831965	2536.157842434831	25	0.001	50	50	1.0	5250	1	100
18	2534.775719706615	2526.458271582522	25	0.001	50	50	1.0	5250	1	100
19	2531.261265322624	2524.1970362064226	25	0.001	50	50	1.0	5250	1	100
20	2528.026618113594	2525.1558856293186	25	0.001	50	50	1.0	5250	1	100
21	2526.3659602294133	2523.2368016842024	25	0.001	50	50	1.0	5250	1	100
22	2523.5019026563723	2517.709816170697	25	0.001	50	50	1.0	5250	1	100
23	2520.995953026461	2515.780351955088	25	0.001	50	50	1.0	5250	1	100
24	2519.216863884912	2511.454978751178	25	0.001	50	50	1.0	5250	1	100
25	2517.292742485952	2513.583876413317	25	0.001	50	50	1.0	5250	1	100
26	2515.3423554635183	2508.489649173602	25	0.001	50	50	1.0	5250	1	100
27	2513.5878601040154	2506.648744209328	25	0.001	50	50	1.0	5250	1	100
28	2511.691352020751	2506.194630378455	25	0.001	50	50	1.0	5250	1	100
29	2510.459101063264	2506.6235805492306	25	0.001	50	50	1.0	5250	1	100
30	2509.020478381551	2503.502453674623	25	0.001	50	50	1.0	5250	1	100
31	2507.748799190017	2503.534970997566	25	0.001	50	50	1.0	5250	1	100
32	2506.4874613255524	2500.7842373488543	25	0.001	50	50	1.0	5250	1	100
33	2505.371689426964	2502.027906868326	25	0.001	50	50	1.0	5250	1	100
34	2504.3960389593826	2500.739041889133	25	0.001	50	50	1.0	5250	1	100
35	2503.3510387108545	2497.5591200632066	25	0.001	50	50	1.0	5250	1	100
36	2502.6039612858754	2496.8012192309197	25	0.001	50	50	1.0	5250	1	100
37	2501.47721199745	2498.116764241128	25	0.001	50	50	1.0	5250	1	100
38	2500.6799488631805	2495.303057033213	25	0.001	50	50	1.0	5250	1	100
39	2499.828623364075	2494.618564011464	25	0.001	50	50	1.0	5250	1	100
40	2499.3121272079748	2494.354194066033	25	0.001	50	50	1.0	5250	1	100
41	2498.604772081278	2493.683624420933	25	0.001	50	50	1.0	5250	1	100
42	2497.810070556886	2493.245524497488	25	0.001	50	50	1.0	5250	1	100
43	2497.157931924253	2497.739352278973	25	0.001	50	50	1.0	5250	1	100
44	2496.517505337902	2491.566856499293	25	0.001	50	50	1.0	5250	1	100
45	2495.636512978613	2490.881945126021	25	0.001	50	50	1.0	5250	1	100
46	2495.4688605568163	2489.926777441897	25	0.001	50	50	1.0	5250	1	100
47	2495.115711292633	2490.3425857313914	25	0.001	50	50	1.0	5250	1	100
48	2494.6792637488315	2489.4086926330874	25	0.001	50	50	1.0	5250	1	100
49	2494.030671000574	2489.3336874803713	25	0.001	50	50	1.0	5250	1	100
0	4968.409931266743	4755.5579263505015	5	0.002	150	100	0.5	4144	1	100
1	3929.849189384453	3475.474341924466	5	0.002	150	100	0.5	4144	1	100
2	3280.090787338937	3096.6158735572394	5	0.002	150	100	0.5	4144	1	100
3	2991.3150696761377	3080.689537776774	5	0.002	150	100	0.5	4144	1	100
4	2856.673369710713	3047.2796931434523	5	0.002	150	100	0.5	4144	1	100
5	2806.806819009254	2906.7540215727067	5	0.002	150	100	0.5	4144	1	100
6	2772.6153591295238	2790.668449670226	5	0.002	150	100	0.5	4144	1	100
7	2752.5344565564305	2776.195936960192	5	0.002	150	100	0.5	4144	1	100
8	2734.614388262458	2720.7001499195194	5	0.002	150	100	0.5	4144	1	100
9	2721.035936606171	2750.628681738772	5	0.002	150	100	0.5	4144	1	100
10	2707.2954495065187	2695.779199954852	5	0.002	150	100	0.5	4144	1	100
11	2698.3903072275	2714.510269855135	5	0.002	150	100	0.5	4144	1	100
12	2690.195460663029	2700.548457620132	5	0.002	150	100	0.5	4144	1	100
13	2679.9325497960763	2707.786473873273	5	0.002	150	100	0.5	4144	1	100
14	2673.535181239056	2693.922628278109	5	0.002	150	100	0.5	4144	1	100
15	2666.3425237104448	2660.5556824650603	5	0.002	150	100	0.5	4144	1	100
16	2658.893513293415	2644.428607883166	5	0.002	150	100	0.5	4144	1	100
17	2650.79860553982	2661.9343592964824	5	0.002	150	100	0.5	4144	1	100
18	2644.704781689938	2641.5196796973146	5	0.002	150	100	0.5	4144	1	100
19	2640.407859055402	2632.1860020316426	5	0.002	150	100	0.5	4144	1	100
20	2635.468120095932	2640.268506840845	5	0.002	150	100	0.5	4144	1	100
21	2629.721716639692	2630.7438437303713	5	0.002	150	100	0.5	4144	1	100
22	2625.092231853531	2630.204824169677	5	0.002	150	100	0.5	4144	1	100
23	2621.7909210917005	2622.419217670383	5	0.002	150	100	0.5	4144	1	100
24	2616.8783899003447	2613.33820101484	5	0.002	150	100	0.5	4144	1	100
25	2614.1439622516464	2603.858046335192	5	0.002	150	100	0.5	4144	1	100
26	2611.132596836544	2610.051813020179	5	0.002	150	100	0.5	4144	1	100
27	2607.4638908140123	2613.4630771042707	5	0.002	150	100	0.5	4144	1	100
28	2603.598754460424	2605.621393098304	5	0.002	150	100	0.5	4144	1	100
29	2601.016215335792	2598.584336477309	5	0.002	150	100	0.5	4144	1	100
30	2599.050886847156	2591.653122791693	5	0.002	150	100	0.5	4144	1	100
31	2596.603271865887	2591.717344044441	5	0.002	150	100	0.5	4144	1	100
32	2592.443601117548	2599.0082602956186	5	0.002	150	100	0.5	4144	1	100
33	2591.073043746599	2586.528229526539	5	0.002	150	100	0.5	4144	1	100
34	2588.8087947252325	2584.2795716865576	5	0.002	150	100	0.5	4144	1	100
35	2587.854999326358	2585.291979919127	5	0.002	150	100	0.5	4144	1	100
36	2585.685950024504	2580.725977298602	5	0.002	150	100	0.5	4144	1	100
37	2583.426383031161	2584.802865646592	5	0.002	150	100	0.5	4144	1	100
38	2582.745418009953	2584.730159586997	5	0.002	150	100	0.5	4144	1	100
39	2580.06975630956	2574.5243134618404	5	0.002	150	100	0.5	4144	1	100
40	2578.6004003045127	2571.637907555355	5	0.002	150	100	0.5	4144	1	100
41	2576.822581353684	2574.158769923838	5	0.002	150	100	0.5	4144	1	100
42	2575.7534447018625	2573.635744641175	5	0.002	150	100	0.5	4144	1	100
43	2575.7237142381264	2573.882441995132	5	0.002	150	100	0.5	4144	1	100
44	2573.5614602699625	2566.783076760757	5	0.002	150	100	0.5	4144	1	100
45	2572.634777506383	2572.7529051507536	5	0.002	150	100	0.5	4144	1	100
46	2570.887409641535	2564.917489056611	5	0.002	150	100	0.5	4144	1	100
47	2570.3843486593005	2562.381509598775	5	0.002	150	100	0.5	4144	1	100
48	2568.939015557636	2562.503854722833	5	0.002	150	100	0.5	4144	1	100
49	2568.0933254040538	2561.356380290122	5	0.002	150	100	0.5	4144	1	100
50	2566.687176750073	2560.7109816661427	5	0.002	150	100	0.5	4144	1	100
51	2566.3573530665303	2561.4834082521984	5	0.002	150	100	0.5	4144	1	100
52	2564.614925350032	2561.7591387111343	5	0.002	150	100	0.5	4144	1	100
53	2564.3120830615508	2559.7258030877038	5	0.002	150	100	0.5	4144	1	100
54	2563.078740243095	2558.449781868326	5	0.002	150	100	0.5	4144	1	100
55	2562.4341043497197	2558.4258634481	5	0.002	150	100	0.5	4144	1	100
56	2561.2408041363783	2556.011062392038	5	0.002	150	100	0.5	4144	1	100
57	2560.7842146231274	2555.8450749842964	5	0.002	150	100	0.5	4144	1	100
58	2559.9907762859802	2555.146251275911	5	0.002	150	100	0.5	4144	1	100
59	2558.8971755390444	2553.8097702869823	5	0.002	150	100	0.5	4144	1	100
60	2558.427576537909	2553.2818585113064	5	0.002	150	100	0.5	4144	1	100
61	2558.01407085512	2553.794152648006	5	0.002	150	100	0.5	4144	1	100
62	2556.7353017206424	2553.026396631596	5	0.002	150	100	0.5	4144	1	100
63	2556.8189191898073	2552.5947805433416	5	0.002	150	100	0.5	4144	1	100
64	2556.00683686403	2550.690390428706	5	0.002	150	100	0.5	4144	1	100
65	2555.6888793577427	2550.7625566798843	5	0.002	150	100	0.5	4144	1	100
66	2554.9670425144227	2550.45720914141	5	0.002	150	100	0.5	4144	1	100
67	2554.216105002433	2548.5555843180746	5	0.002	150	100	0.5	4144	1	100
68	2553.557811050253	2548.275645807161	5	0.002	150	100	0.5	4144	1	100
69	2553.3585365449553	2548.4970739930122	5	0.002	150	100	0.5	4144	1	100
70	2553.079940262803	2548.1984249862594	5	0.002	150	100	0.5	4144	1	100
71	2552.624582189523	2548.1522063442208	5	0.002	150	100	0.5	4144	1	100
72	2551.767484109468	2547.390664258794	5	0.002	150	100	0.5	4144	1	100
73	2551.213835385724	2546.188318300487	5	0.002	150	100	0.5	4144	1	100
74	2551.091281669881	2546.877535872723	5	0.002	150	100	0.5	4144	1	100
75	2550.583537133574	2545.1291099049936	5	0.002	150	100	0.5	4144	1	100
76	2550.487623631788	2544.145300476994	5	0.002	150	100	0.5	4144	1	100
77	2549.5781547852107	2544.8016142725346	5	0.002	150	100	0.5	4144	1	100
78	2549.643985360392	2544.799199856705	5	0.002	150	100	0.5	4144	1	100
79	2549.321856943568	2544.7794428686398	5	0.002	150	100	0.5	4144	1	100
80	2548.458693989633	2544.35989517902	5	0.002	150	100	0.5	4144	1	100
81	2548.3744443000755	2543.2485314757378	5	0.002	150	100	0.5	4144	1	100
82	2548.1575644734	2543.802469378141	5	0.002	150	100	0.5	4144	1	100
83	2547.834248926533	2543.034840952811	5	0.002	150	100	0.5	4144	1	100
84	2547.061759430112	2542.4674912649184	5	0.002	150	100	0.5	4144	1	100
85	2546.7853650462353	2542.41673209799	5	0.002	150	100	0.5	4144	1	100
86	2546.702164815278	2541.6445447452106	5	0.002	150	100	0.5	4144	1	100
87	2546.4276597348426	2540.898231391332	5	0.002	150	100	0.5	4144	1	100
88	2545.997047476264	2540.722750716473	5	0.002	150	100	0.5	4144	1	100
89	2545.542256739033	2540.764432514133	5	0.002	150	100	0.5	4144	1	100
90	2545.4951995941587	2540.4931419794284	5	0.002	150	100	0.5	4144	1	100
91	2545.174914399539	2539.895505358825	5	0.002	150	100	0.5	4144	1	100
92	2544.5663705240977	2539.8480120328204	5	0.002	150	100	0.5	4144	1	100
93	2544.3366017946773	2539.9141054393062	5	0.002	150	100	0.5	4144	1	100
94	2544.322485021827	2539.240466247252	5	0.002	150	100	0.5	4144	1	100
95	2543.723303785387	2538.75107716316	5	0.002	150	100	0.5	4144	1	100
96	2543.65868426652	2538.420334092337	5	0.002	150	100	0.5	4144	1	100
97	2543.228041950221	2538.23458478918	5	0.002	150	100	0.5	4144	1	100
98	2542.722908320631	2537.459919225032	5	0.002	150	100	0.5	4144	1	100
99	2542.4942295173673	2537.7977620033757	5	0.002	150	100	0.5	4144	1	100
0	4104.0165658093465	4033.738767077575	50	0.001	150	100	0.5	3992	1	100
1	2912.009313859928	2925.450223529758	50	0.001	150	100	0.5	3992	1	100
2	2745.484745557453	2839.4854803804183	50	0.001	150	100	0.5	3992	1	100
3	2693.719207951022	2817.2725725796954	50	0.001	150	100	0.5	3992	1	100
4	2671.6981283605787	2965.1100558947082	50	0.001	150	100	0.5	3992	1	100
5	2651.7126299430915	2663.839229104507	50	0.001	150	100	0.5	3992	1	100
6	2636.814079978714	2756.757790416929	50	0.001	150	100	0.5	3992	1	100
7	2623.945594246838	2650.5477558691896	50	0.001	150	100	0.5	3992	1	100
8	2615.755704099492	2655.5547046757224	50	0.001	150	100	0.5	3992	1	100
9	2608.0864931999245	2614.078117638976	50	0.001	150	100	0.5	3992	1	100
10	2599.2740941371803	2599.100729477465	50	0.001	150	100	0.5	3992	1	100
11	2591.910813868212	2623.059285686244	50	0.001	150	100	0.5	3992	1	100
12	2589.1964063502837	2593.512099069567	50	0.001	150	100	0.5	3992	1	100
13	2583.6483761310205	2579.666075740028	50	0.001	150	100	0.5	3992	1	100
14	2578.3694404664216	2604.005888819096	50	0.001	150	100	0.5	3992	1	100
15	2574.120681634957	2576.5374430747493	50	0.001	150	100	0.5	3992	1	100
16	2570.483296246704	2582.710175634029	50	0.001	150	100	0.5	3992	1	100
17	2568.449183623617	2584.56516959799	50	0.001	150	100	0.5	3992	1	100
18	2562.9176583079866	2577.9063420127977	50	0.001	150	100	0.5	3992	1	100
19	2559.344382983417	2572.413472391253	50	0.001	150	100	0.5	3992	1	100
20	2556.8391916092146	2561.589327251492	50	0.001	150	100	0.5	3992	1	100
21	2555.71836805168	2560.5646567799936	50	0.001	150	100	0.5	3992	1	100
22	2552.698350591497	2546.779667379868	50	0.001	150	100	0.5	3992	1	100
23	2549.5092149119864	2550.380283988301	50	0.001	150	100	0.5	3992	1	100
24	2547.8579172687296	2543.321415426743	50	0.001	150	100	0.5	3992	1	100
25	2544.947633648121	2543.1471186498898	50	0.001	150	100	0.5	3992	1	100
26	2543.232838377435	2541.92135482098	50	0.001	150	100	0.5	3992	1	100
27	2541.355893563953	2538.931966963725	50	0.001	150	100	0.5	3992	1	100
28	2538.9298134808137	2537.198288807318	50	0.001	150	100	0.5	3992	1	100
29	2537.516925711706	2540.7536596557	50	0.001	150	100	0.5	3992	1	100
30	2534.6439212663245	2528.0767803863064	50	0.001	150	100	0.5	3992	1	100
31	2533.9179601932237	2529.4123915475816	50	0.001	150	100	0.5	3992	1	100
32	2531.858830718193	2529.263204449984	50	0.001	150	100	0.5	3992	1	100
33	2530.902110754985	2529.0222302920856	50	0.001	150	100	0.5	3992	1	100
34	2528.578936885438	2524.990187755182	50	0.001	150	100	0.5	3992	1	100
35	2527.6212240637037	2527.256373419833	50	0.001	150	100	0.5	3992	1	100
36	2526.547628405052	2527.2505054569724	50	0.001	150	100	0.5	3992	1	100
37	2524.515063631893	2524.8665704008317	50	0.001	150	100	0.5	3992	1	100
38	2523.691021113327	2521.894055237123	50	0.001	150	100	0.5	3992	1	100
39	2522.160561906585	2520.0473142077576	50	0.001	150	100	0.5	3992	1	100
40	2520.711570810428	2524.5119874273714	50	0.001	150	100	0.5	3992	1	100
41	2519.1749748964903	2516.316575553549	50	0.001	150	100	0.5	3992	1	100
42	2518.562786979007	2516.720512965217	50	0.001	150	100	0.5	3992	1	100
43	2517.346753455629	2515.7087733589824	50	0.001	150	100	0.5	3992	1	100
44	2515.4250411433773	2512.9159984492776	50	0.001	150	100	0.5	3992	1	100
45	2514.140288969411	2511.213551890311	50	0.001	150	100	0.5	3992	1	100
46	2513.805203604397	2513.066049240342	50	0.001	150	100	0.5	3992	1	100
47	2512.6063347011827	2518.7618389800564	50	0.001	150	100	0.5	3992	1	100
48	2511.9307753005883	2510.3888755299936	50	0.001	150	100	0.5	3992	1	100
49	2511.166034591612	2514.623671335192	50	0.001	150	100	0.5	3992	1	100
50	2509.6615126080005	2511.2318697982096	50	0.001	150	100	0.5	3992	1	100
51	2508.430694556233	2506.619151666536	50	0.001	150	100	0.5	3992	1	100
52	2507.9516988252467	2508.9764250942208	50	0.001	150	100	0.5	3992	1	100
53	2507.1754096297627	2510.883462723775	50	0.001	150	100	0.5	3992	1	100
54	2506.2390304584164	2504.0662259049154	50	0.001	150	100	0.5	3992	1	100
55	2505.104152014777	2504.56962792478	50	0.001	150	100	0.5	3992	1	100
56	2504.843615326156	2506.802902451712	50	0.001	150	100	0.5	3992	1	100
57	2503.543049903117	2502.178634873587	50	0.001	150	100	0.5	3992	1	100
58	2502.930270859567	2500.8241647691584	50	0.001	150	100	0.5	3992	1	100
59	2502.299051445953	2501.1928563717024	50	0.001	150	100	0.5	3992	1	100
60	2501.603663897033	2504.2111828674624	50	0.001	150	100	0.5	3992	1	100
61	2500.633365229579	2500.504962556925	50	0.001	150	100	0.5	3992	1	100
62	2500.29916077648	2500.897629014212	50	0.001	150	100	0.5	3992	1	100
63	2499.084789393217	2497.922765683888	50	0.001	150	100	0.5	3992	1	100
64	2499.012387868083	2498.0746812676666	50	0.001	150	100	0.5	3992	1	100
65	2498.069308577617	2501.85504917164	50	0.001	150	100	0.5	3992	1	100
66	2497.6846357691115	2496.581778521514	50	0.001	150	100	0.5	3992	1	100
67	2496.9224793699946	2497.6270071058416	50	0.001	150	100	0.5	3992	1	100
68	2496.643086299392	2494.2724707521984	50	0.001	150	100	0.5	3992	1	100
69	2495.620381166765	2495.156366549545	50	0.001	150	100	0.5	3992	1	100
70	2495.192791139671	2497.7336879711056	50	0.001	150	100	0.5	3992	1	100
71	2494.559734499046	2493.9326981587624	50	0.001	150	100	0.5	3992	1	100
72	2494.010237010705	2492.8959286176982	50	0.001	150	100	0.5	3992	1	100
73	2493.3353818000755	2492.1063214019314	50	0.001	150	100	0.5	3992	1	100
74	2492.812741797049	2491.244762631517	50	0.001	150	100	0.5	3992	1	100
75	2492.5952269431405	2492.110193300487	50	0.001	150	100	0.5	3992	1	100
76	2491.50028335464	2493.455579901461	50	0.001	150	100	0.5	3992	1	100
77	2491.201014419421	2490.404975316033	50	0.001	150	100	0.5	3992	1	100
78	2490.887548839025	2490.481825632067	50	0.001	150	100	0.5	3992	1	100
79	2490.6520503397846	2489.427598196058	50	0.001	150	100	0.5	3992	1	100
80	2490.035412789775	2489.4140085191584	50	0.001	150	100	0.5	3992	1	100
81	2489.511897815526	2488.286672620917	50	0.001	150	100	0.5	3992	1	100
82	2488.9353659564144	2490.691308103015	50	0.001	150	100	0.5	3992	1	100
83	2488.423397070596	2487.583986828675	50	0.001	150	100	0.5	3992	1	100
84	2488.1746315899168	2487.217520709014	50	0.001	150	100	0.5	3992	1	100
85	2487.878554332149	2488.742861033684	50	0.001	150	100	0.5	3992	1	100
86	2487.275135066257	2486.1382277598927	50	0.001	150	100	0.5	3992	1	100
87	2486.6597511929344	2485.1004718416298	50	0.001	150	100	0.5	3992	1	100
88	2486.411969060224	2485.694786186793	50	0.001	150	100	0.5	3992	1	100
89	2486.317882539119	2485.6556132714354	50	0.001	150	100	0.5	3992	1	100
90	2485.504090193433	2485.0434521239013	50	0.001	150	100	0.5	3992	1	100
91	2485.2270547598787	2484.172717837233	50	0.001	150	100	0.5	3992	1	100
92	2484.831031278995	2485.075011286903	50	0.001	150	100	0.5	3992	1	100
93	2484.49125930781	2484.1897549269793	50	0.001	150	100	0.5	3992	1	100
94	2484.27797959476	2483.774985768687	50	0.001	150	100	0.5	3992	1	100
95	2483.842816466638	2483.9170817466243	50	0.001	150	100	0.5	3992	1	100
96	2483.587478455455	2483.2895250176666	50	0.001	150	100	0.5	3992	1	100
97	2483.316856053009	2482.5590967532976	50	0.001	150	100	0.5	3992	1	100
98	2482.761614951402	2481.988829646278	50	0.001	150	100	0.5	3992	1	100
99	2482.498594508665	2481.7552336879708	50	0.001	150	100	0.5	3992	1	100
0	3476.3225590352145	2929.4924218259266	75	0.001	100	100	0.0	7040	1	100
1	2711.633577786435	2925.8713268490887	75	0.001	100	100	0.0	7040	1	100
2	2659.8191254517105	2712.7141370917084	75	0.001	100	100	0.0	7040	1	100
3	2631.900852936162	2750.6820099030306	75	0.001	100	100	0.0	7040	1	100
4	2610.165834788167	2619.2596368070817	75	0.001	100	100	0.0	7040	1	100
5	2592.7388104620704	2591.270235454617	75	0.001	100	100	0.0	7040	1	100
6	2582.9011392066463	2572.99539567957	75	0.001	100	100	0.0	7040	1	100
7	2574.7822277070372	2588.7084666496544	75	0.001	100	100	0.0	7040	1	100
8	2566.652316880633	2559.425697825063	75	0.001	100	100	0.0	7040	1	100
9	2561.693127824281	2554.634422110553	75	0.001	100	100	0.0	7040	1	100
10	2554.635591435637	2549.9977131752507	75	0.001	100	100	0.0	7040	1	100
11	2550.5149517125324	2555.509013573728	75	0.001	100	100	0.0	7040	1	100
12	2546.031702391843	2553.235623920383	75	0.001	100	100	0.0	7040	1	100
13	2542.8716676807626	2537.5315297189068	75	0.001	100	100	0.0	7040	1	100
14	2538.286851772441	2535.786724148084	75	0.001	100	100	0.0	7040	1	100
15	2535.474469278231	2529.859739370681	75	0.001	100	100	0.0	7040	1	100
16	2532.1280859440403	2529.3939497291144	75	0.001	100	100	0.0	7040	1	100
17	2528.5059119419457	2525.837964235239	75	0.001	100	100	0.0	7040	1	100
18	2526.634559090588	2524.598219368326	75	0.001	100	100	0.0	7040	1	100
19	2524.995907844504	2530.445925918656	75	0.001	100	100	0.0	7040	1	100
20	2521.912042010827	2516.825979261542	75	0.001	100	100	0.0	7040	1	100
21	2519.561356580368	2515.074585574356	75	0.001	100	100	0.0	7040	1	100
22	2517.6419391463887	2514.7885913944724	75	0.001	100	100	0.0	7040	1	100
23	2515.83453435224	2514.301371358747	75	0.001	100	100	0.0	7040	1	100
24	2514.0975435676155	2509.305922925173	75	0.001	100	100	0.0	7040	1	100
25	2512.755349429301	2508.6023096439226	75	0.001	100	100	0.0	7040	1	100
26	2511.076140918001	2511.2802194566584	75	0.001	100	100	0.0	7040	1	100
27	2509.24301434617	2505.5536054294907	75	0.001	100	100	0.0	7040	1	100
28	2508.138385822523	2509.010640360003	75	0.001	100	100	0.0	7040	1	100
29	2507.164734642931	2512.855261414494	75	0.001	100	100	0.0	7040	1	100
30	2505.48879214948	2502.9961599992153	75	0.001	100	100	0.0	7040	1	100
31	2503.612655733323	2501.76092007891	75	0.001	100	100	0.0	7040	1	100
32	2502.4163468321835	2497.948444615657	75	0.001	100	100	0.0	7040	1	100
33	2500.809350452408	2496.723889221498	75	0.001	100	100	0.0	7040	1	100
34	2500.2636379749065	2498.088198561165	75	0.001	100	100	0.0	7040	1	100
35	2499.0647996744283	2495.652575622252	75	0.001	100	100	0.0	7040	1	100
36	2497.833257975569	2495.0224106371697	75	0.001	100	100	0.0	7040	1	100
37	2497.23976685892	2492.8744589647463	75	0.001	100	100	0.0	7040	1	100
38	2495.931388091104	2492.432512906329	75	0.001	100	100	0.0	7040	1	100
39	2494.7653660076458	2493.0368946784706	75	0.001	100	100	0.0	7040	1	100
40	2493.711162019992	2491.487136610788	75	0.001	100	100	0.0	7040	1	100
41	2493.076694601361	2488.9826488399026	75	0.001	100	100	0.0	7040	1	100
42	2491.693477834571	2488.693379004397	75	0.001	100	100	0.0	7040	1	100
43	2491.560942203502	2487.6832207914567	75	0.001	100	100	0.0	7040	1	100
44	2490.3806678285714	2491.2473095457763	75	0.001	100	100	0.0	7040	1	100
45	2489.490863488793	2487.0216929373432	75	0.001	100	100	0.0	7040	1	100
46	2488.504793238861	2485.5344667674312	75	0.001	100	100	0.0	7040	1	100
47	2488.1380618095723	2484.941044332993	75	0.001	100	100	0.0	7040	1	100
48	2486.9948583859023	2483.153903060223	75	0.001	100	100	0.0	7040	1	100
49	2486.5506583757865	2482.5262665868404	75	0.001	100	100	0.0	7040	1	100
50	2485.463184307723	2482.446593318153	75	0.001	100	100	0.0	7040	1	100
51	2485.17170975067	2481.443723745681	75	0.001	100	100	0.0	7040	1	100
52	2484.298430943439	2486.320564001649	75	0.001	100	100	0.0	7040	1	100
53	2483.416997991937	2480.606004877905	75	0.001	100	100	0.0	7040	1	100
54	2483.115289067515	2479.60993198414	75	0.001	100	100	0.0	7040	1	100
55	2482.543514503354	2480.0547402540037	75	0.001	100	100	0.0	7040	1	100
56	2481.7625635545	2478.5024009206186	75	0.001	100	100	0.0	7040	1	100
57	2481.3038603268187	2478.2726879024026	75	0.001	100	100	0.0	7040	1	100
58	2480.39079984164	2477.401161078832	75	0.001	100	100	0.0	7040	1	100
59	2480.0234501989103	2477.351704813128	75	0.001	100	100	0.0	7040	1	100
60	2479.292523852149	2476.503536971969	75	0.001	100	100	0.0	7040	1	100
61	2478.971012694985	2477.6111134284706	75	0.001	100	100	0.0	7040	1	100
62	2478.346585045197	2475.5061489086056	75	0.001	100	100	0.0	7040	1	100
63	2477.8129508385423	2474.9729727740264	75	0.001	100	100	0.0	7040	1	100
64	2477.376023597517	2474.108551792164	75	0.001	100	100	0.0	7040	1	100
65	2477.2564744000883	2473.815298415908	75	0.001	100	100	0.0	7040	1	100
66	2476.5346826297227	2473.513502571451	75	0.001	100	100	0.0	7040	1	100
67	2476.247665662453	2473.5805676330874	75	0.001	100	100	0.0	7040	1	100
68	2475.5776315138323	2472.668606705402	75	0.001	100	100	0.0	7040	1	100
69	2475.284443666765	2471.854792762641	75	0.001	100	100	0.0	7040	1	100
70	2474.6650760964444	2471.9663331304964	75	0.001	100	100	0.0	7040	1	100
71	2474.57201450815	2471.531580019237	75	0.001	100	100	0.0	7040	1	100
72	2474.4294288891588	2472.928147819174	75	0.001	100	100	0.0	7040	1	100
73	2473.97843005724	2471.400694880653	75	0.001	100	100	0.0	7040	1	100
74	2473.231314045016	2472.373311871859	75	0.001	100	100	0.0	7040	1	100
75	2473.055341221336	2470.455008195273	75	0.001	100	100	0.0	7040	1	100
76	2472.770357741909	2470.5197790711372	75	0.001	100	100	0.0	7040	1	100
77	2472.2522406490243	2470.6602605311714	75	0.001	100	100	0.0	7040	1	100
78	2472.0724860573605	2470.100579803313	75	0.001	100	100	0.0	7040	1	100
79	2471.976344928982	2468.776537717886	75	0.001	100	100	0.0	7040	1	100
80	2471.466636476326	2469.307798759422	75	0.001	100	100	0.0	7040	1	100
81	2471.125006730967	2469.794804098618	75	0.001	100	100	0.0	7040	1	100
82	2471.021793944985	2467.578553166222	75	0.001	100	100	0.0	7040	1	100
83	2470.440921511364	2467.423629377356	75	0.001	100	100	0.0	7040	1	100
84	2470.482441005117	2469.605693261228	75	0.001	100	100	0.0	7040	1	100
85	2469.9379835668483	2467.304910784391	75	0.001	100	100	0.0	7040	1	100
86	2469.644066949524	2466.649234944253	75	0.001	100	100	0.0	7040	1	100
87	2469.8780803303594	2466.492696637484	75	0.001	100	100	0.0	7040	1	100
88	2469.508001157835	2467.976690091081	75	0.001	100	100	0.0	7040	1	100
89	2469.094677756176	2466.749071284155	75	0.001	100	100	0.0	7040	1	100
90	2468.7225237017246	2466.285791751727	75	0.001	100	100	0.0	7040	1	100
91	2468.6949800937773	2465.7487645748274	75	0.001	100	100	0.0	7040	1	100
92	2468.483610912604	2466.09814453125	75	0.001	100	100	0.0	7040	1	100
93	2468.2675872812947	2466.1364108138346	75	0.001	100	100	0.0	7040	1	100
94	2467.9330270679707	2466.256580755339	75	0.001	100	100	0.0	7040	1	100
95	2467.9662869565523	2464.748915475817	75	0.001	100	100	0.0	7040	1	100
96	2467.9044398603623	2465.3241365519	75	0.001	100	100	0.0	7040	1	100
97	2467.5222832072673	2464.8682254043656	75	0.001	100	100	0.0	7040	1	100
98	2467.124348404232	2464.921313108511	75	0.001	100	100	0.0	7040	1	100
99	2467.215594457214	2464.2247578223146	75	0.001	100	100	0.0	7040	1	100
0	5109.037276749898	4623.408136875785	5	0.001	100	50	0.0	7501	1	100
1	4278.256942243179	4303.0625368051205	5	0.001	100	50	0.0	7501	1	100
2	3637.741694013832	3523.8083618777478	5	0.001	100	50	0.0	7501	1	100
3	3259.775104845032	3337.136764142981	5	0.001	100	50	0.0	7501	1	100
4	3014.304918832712	2990.5337036746228	5	0.001	100	50	0.0	7501	1	100
5	2902.6473448760057	2971.400278982805	5	0.001	100	50	0.0	7501	1	100
6	2825.5110179391445	2780.858749312971	5	0.001	100	50	0.0	7501	1	100
7	2796.7345443369622	2757.615018451633	5	0.001	100	50	0.0	7501	1	100
