train_epoch	loss	val_loss	num_components	learning_rate	batch_size	epochs	kappa	seed	depth	first_layer
40	2679.607594456719	2682.336138227474	100	0.0015	50	50	1.0	1466	1	100
41	2678.935156556051	2685.507671057152	100	0.0015	50	50	1.0	1466	1	100
42	2677.284463199789	2685.862325693864	100	0.0015	50	50	1.0	1466	1	100
43	2678.3730865838384	2683.090226999432	100	0.0015	50	50	1.0	1466	1	100
44	2677.600343638369	2680.159586277336	100	0.0015	50	50	1.0	1466	1	100
45	2677.5051903938947	2682.375102230969	100	0.0015	50	50	1.0	1466	1	100
46	2677.611932238825	2685.153028557451	100	0.0015	50	50	1.0	1466	1	100
47	2677.007429987949	2680.854871702468	100	0.0015	50	50	1.0	1466	1	100
48	2677.464100331033	2685.289632472664	100	0.0015	50	50	1.0	1466	1	100
49	2677.2341324155677	2679.257018459459	100	0.0015	50	50	1.0	1466	1	100
0	2920.0152354332113	2831.373410518493	100	0.001	50	50	0.0	3049	1	100
1	2785.4230253373	2791.067387480581	100	0.001	50	50	0.0	3049	1	100
2	2759.451049247052	2767.9648157415154	100	0.001	50	50	0.0	3049	1	100
3	2744.621871742371	2753.446300732702	100	0.001	50	50	0.0	3049	1	100
4	2736.031855306906	2744.775304265505	100	0.001	50	50	0.0	3049	1	100
5	2728.9366480106883	2741.672446373088	100	0.001	50	50	0.0	3049	1	100
6	2722.4317056219625	2733.8217091897704	100	0.001	50	50	0.0	3049	1	100
7	2717.789581126999	2734.773489782505	100	0.001	50	50	0.0	3049	1	100
8	2713.368442776529	2725.8503618696227	100	0.001	50	50	0.0	3049	1	100
9	2710.669133300522	2728.5448406503947	100	0.001	50	50	0.0	3049	1	100
10	2706.8512145872896	2721.045013836192	100	0.001	50	50	0.0	3049	1	100
11	2704.4956860276347	2721.1342600718517	100	0.001	50	50	0.0	3049	1	100
12	2701.8139637025424	2716.918290380766	100	0.001	50	50	0.0	3049	1	100
13	2698.946156578668	2712.566930008664	100	0.001	50	50	0.0	3049	1	100
14	2697.6295743752	2711.337942440697	100	0.001	50	50	0.0	3049	1	100
15	2696.0451864017427	2715.1964706508425	100	0.001	50	50	0.0	3049	1	100
16	2693.9467931650383	2709.6059845729264	100	0.001	50	50	0.0	3049	1	100
17	2691.9792797931964	2709.187679254302	100	0.001	50	50	0.0	3049	1	100
18	2691.4072311013942	2709.402950133694	100	0.001	50	50	0.0	3049	1	100
19	2689.579769921128	2704.9851172248445	100	0.001	50	50	0.0	3049	1	100
20	2687.801403311909	2703.7844807787105	100	0.001	50	50	0.0	3049	1	100
21	2687.326432900311	2704.878293330993	100	0.001	50	50	0.0	3049	1	100
22	2686.1687036877192	2703.8935462849545	100	0.001	50	50	0.0	3049	1	100
23	2685.110014439389	2698.984669089089	100	0.001	50	50	0.0	3049	1	100
24	2684.483678603975	2697.3209282198554	100	0.001	50	50	0.0	3049	1	100
25	2682.950534225232	2700.369076205485	100	0.001	50	50	0.0	3049	1	100
26	2682.541658747377	2697.125045280384	100	0.001	50	50	0.0	3049	1	100
27	2681.695676415554	2695.013712020495	100	0.001	50	50	0.0	3049	1	100
28	2681.942435671163	2696.0372069378877	100	0.001	50	50	0.0	3049	1	100
29	2681.1481966273786	2698.4565154270736	100	0.001	50	50	0.0	3049	1	100
30	2679.976204964835	2696.7471650745397	100	0.001	50	50	0.0	3049	1	100
31	2679.038503671369	2697.300037157923	100	0.001	50	50	0.0	3049	1	100
32	2678.774515059376	2691.014850565398	100	0.001	50	50	0.0	3049	1	100
33	2677.817904655629	2692.802548118577	100	0.001	50	50	0.0	3049	1	100
34	2677.1561688705115	2693.963436790452	100	0.001	50	50	0.0	3049	1	100
35	2677.410596963641	2690.5163429508248	100	0.001	50	50	0.0	3049	1	100
36	2676.465160201691	2692.575880119951	100	0.001	50	50	0.0	3049	1	100
37	2676.9043069383765	2691.0038838432124	100	0.001	50	50	0.0	3049	1	100
38	2675.830188069981	2692.4097949405473	100	0.001	50	50	0.0	3049	1	100
39	2675.3305318847188	2690.8128827826245	100	0.001	50	50	0.0	3049	1	100
40	2675.7093282156743	2690.796437134023	100	0.001	50	50	0.0	3049	1	100
41	2674.932424919949	2690.5638672808623	100	0.001	50	50	0.0	3049	1	100
42	2674.749524635145	2691.078967121773	100	0.001	50	50	0.0	3049	1	100
43	2674.235579389043	2692.307044413988	100	0.001	50	50	0.0	3049	1	100
44	2674.403879607989	2693.447605461281	100	0.001	50	50	0.0	3049	1	100
45	2673.2119636531593	2689.2992015714626	100	0.001	50	50	0.0	3049	1	100
46	2673.790598383925	2687.9125112967554	100	0.001	50	50	0.0	3049	1	100
47	2672.736656455625	2686.368694823285	100	0.001	50	50	0.0	3049	1	100
48	2673.677028019345	2690.404958342047	100	0.001	50	50	0.0	3049	1	100
49	2672.4106524678305	2685.966797808617	100	0.001	50	50	0.0	3049	1	100
0	3292.499414586418	3165.194018041199	5	0.0025	150	50	0.0	3789	1	100
1	3072.4892053688222	3004.4201534118074	5	0.0025	150	50	0.0	3789	1	100
2	2984.437067534178	2978.9245708166527	5	0.0025	150	50	0.0	3789	1	100
3	2944.3785846888118	2974.049922789944	5	0.0025	150	50	0.0	3789	1	100
4	2920.458958671892	2917.940357332248	5	0.0025	150	50	0.0	3789	1	100
5	2906.0398795268597	2908.754749305389	5	0.0025	150	50	0.0	3789	1	100
6	2895.3787038931364	2901.866527900185	5	0.0025	150	50	0.0	3789	1	100
7	2887.7599836734685	2916.9858113684572	5	0.0025	150	50	0.0	3789	1	100
8	2882.57720925868	2902.3826211086875	5	0.0025	150	50	0.0	3789	1	100
9	2877.2888080625703	2888.7799055927344	5	0.0025	150	50	0.0	3789	1	100
10	2872.073794194822	2884.260447164794	5	0.0025	150	50	0.0	3789	1	100
11	2868.0957442344115	2886.529814565159	5	0.0025	150	50	0.0	3789	1	100
12	2864.603891367615	2889.694309796248	5	0.0025	150	50	0.0	3789	1	100
13	2861.736815628154	2873.627343376553	5	0.0025	150	50	0.0	3789	1	100
14	2859.5395392394908	2877.708572650275	5	0.0025	150	50	0.0	3789	1	100
15	2857.269277071935	2861.937291336789	5	0.0025	150	50	0.0	3789	1	100
16	2854.169952557924	2864.8322081702613	5	0.0025	150	50	0.0	3789	1	100
17	2852.4337033578063	2868.5258915100676	5	0.0025	150	50	0.0	3789	1	100
18	2850.426172372981	2853.876137144479	5	0.0025	150	50	0.0	3789	1	100
19	2848.478365322767	2855.6734453423755	5	0.0025	150	50	0.0	3789	1	100
20	2846.6302651170586	2857.478066088821	5	0.0025	150	50	0.0	3789	1	100
21	2845.3623345923274	2855.703600210624	5	0.0025	150	50	0.0	3789	1	100
22	2843.696591975319	2849.4488425026893	5	0.0025	150	50	0.0	3789	1	100
23	2842.7842882578448	2847.4049662777843	5	0.0025	150	50	0.0	3789	1	100
24	2840.801357871096	2849.405610472933	5	0.0025	150	50	0.0	3789	1	100
25	2839.8126902445006	2845.142356857971	5	0.0025	150	50	0.0	3789	1	100
26	2839.098394196357	2846.6281812970537	5	0.0025	150	50	0.0	3789	1	100
27	2837.6716923549047	2846.871943340703	5	0.0025	150	50	0.0	3789	1	100
28	2837.05345043092	2843.344630866844	5	0.0025	150	50	0.0	3789	1	100
29	2835.575099191693	2841.0892905824267	5	0.0025	150	50	0.0	3789	1	100
30	2835.526124629004	2839.474221457487	5	0.0025	150	50	0.0	3789	1	100
31	2834.4051275704146	2840.408947217077	5	0.0025	150	50	0.0	3789	1	100
32	2833.552446972231	2836.9314623043138	5	0.0025	150	50	0.0	3789	1	100
33	2832.3555884989923	2836.8363641625842	5	0.0025	150	50	0.0	3789	1	100
34	2831.842642457987	2837.6258136464808	5	0.0025	150	50	0.0	3789	1	100
35	2831.093952330927	2836.458091371146	5	0.0025	150	50	0.0	3789	1	100
36	2830.7279298742437	2836.645960616336	5	0.0025	150	50	0.0	3789	1	100
37	2829.777058966821	2839.346075171038	5	0.0025	150	50	0.0	3789	1	100
38	2829.5104266695243	2833.693106365021	5	0.0025	150	50	0.0	3789	1	100
39	2828.795208395927	2833.910994637309	5	0.0025	150	50	0.0	3789	1	100
40	2828.371817353452	2832.971984046367	5	0.0025	150	50	0.0	3789	1	100
41	2827.7898997832954	2830.833549309871	5	0.0025	150	50	0.0	3789	1	100
42	2827.1104408360607	2830.011907340463	5	0.0025	150	50	0.0	3789	1	100
43	2826.9181212049652	2830.6296657467437	5	0.0025	150	50	0.0	3789	1	100
44	2827.143033570594	2829.105125179254	5	0.0025	150	50	0.0	3789	1	100
45	2826.5643177362763	2829.496994222783	5	0.0025	150	50	0.0	3789	1	100
46	2825.8278582427147	2829.2336318415387	5	0.0025	150	50	0.0	3789	1	100
47	2826.0169619506846	2829.5305819976397	5	0.0025	150	50	0.0	3789	1	100
48	2824.892442891895	2828.682960291437	5	0.0025	150	50	0.0	3789	1	100
49	2824.9315017867157	2830.050338249134	5	0.0025	150	50	0.0	3789	1	100
0	2973.4827825484867	2865.6751239842256	75	0.0015	100	100	1.0	3323	1	100
1	2811.9509377458785	2806.686803055539	75	0.0015	100	100	1.0	3323	1	100
2	2779.990447080542	2772.775481185767	75	0.0015	100	100	1.0	3323	1	100
3	2763.581753988417	2756.874066850651	75	0.0015	100	100	1.0	3323	1	100
4	2752.791197284507	2758.6514890244084	75	0.0015	100	100	1.0	3323	1	100
5	2745.3058965835558	2740.7255047128947	75	0.0015	100	100	1.0	3323	1	100
6	2738.7439953285184	2740.4269506042365	75	0.0015	100	100	1.0	3323	1	100
7	2732.9384629458177	2729.483068870997	75	0.0015	100	100	1.0	3323	1	100
8	2727.8073861448265	2727.6174167027666	75	0.0015	100	100	1.0	3323	1	100
9	2723.731292831598	2725.1781297614425	75	0.0015	100	100	1.0	3323	1	100
10	2720.180557670825	2718.931088857851	75	0.0015	100	100	1.0	3323	1	100
11	2716.963939109518	2715.1284315061844	75	0.0015	100	100	1.0	3323	1	100
12	2714.437064940525	2711.577441592973	75	0.0015	100	100	1.0	3323	1	100
13	2711.2663033182585	2708.0323600696106	75	0.0015	100	100	1.0	3323	1	100
14	2709.458016786542	2710.7525977869564	75	0.0015	100	100	1.0	3323	1	100
15	2707.3984800877943	2708.814081078961	75	0.0015	100	100	1.0	3323	1	100
16	2705.084686036141	2707.1041696231173	75	0.0015	100	100	1.0	3323	1	100
17	2703.63588854738	2699.968614625657	75	0.0015	100	100	1.0	3323	1	100
18	2702.2298324229955	2700.4257345691917	75	0.0015	100	100	1.0	3323	1	100
19	2700.8693191721227	2700.8792026731303	75	0.0015	100	100	1.0	3323	1	100
20	2698.7613255520955	2702.012666370399	75	0.0015	100	100	1.0	3323	1	100
21	2697.411316054136	2694.7407259239067	75	0.0015	100	100	1.0	3323	1	100
22	2696.182532011912	2695.641285533431	75	0.0015	100	100	1.0	3323	1	100
23	2695.916889556622	2696.6745003286333	75	0.0015	100	100	1.0	3323	1	100
24	2695.1109144631682	2692.9790188441084	75	0.0015	100	100	1.0	3323	1	100
25	2692.968967400055	2692.689906862452	75	0.0015	100	100	1.0	3323	1	100
26	2691.860770982244	2694.103902608897	75	0.0015	100	100	1.0	3323	1	100
27	2691.120914372909	2690.9466069588016	75	0.0015	100	100	1.0	3323	1	100
28	2689.9434589713032	2692.059520830844	75	0.0015	100	100	1.0	3323	1	100
29	2689.812783512289	2690.050389131214	75	0.0015	100	100	1.0	3323	1	100
30	2689.0023157955998	2687.7930537090697	75	0.0015	100	100	1.0	3323	1	100
31	2688.621946102423	2686.7985088282744	75	0.0015	100	100	1.0	3323	1	100
32	2687.175952353336	2685.620147063217	75	0.0015	100	100	1.0	3323	1	100
33	2686.550957177532	2684.9794165645912	75	0.0015	100	100	1.0	3323	1	100
34	2686.122744532785	2684.1746819169753	75	0.0015	100	100	1.0	3323	1	100
35	2685.1886778559656	2682.400195032415	75	0.0015	100	100	1.0	3323	1	100
36	2684.692129827516	2684.052656884859	75	0.0015	100	100	1.0	3323	1	100
37	2684.439992812467	2684.3886569371416	75	0.0015	100	100	1.0	3323	1	100
38	2683.80796517802	2682.775752401261	75	0.0015	100	100	1.0	3323	1	100
39	2683.835296063497	2683.226921008604	75	0.0015	100	100	1.0	3323	1	100
40	2683.2214401895153	2682.5273806278383	75	0.0015	100	100	1.0	3323	1	100
41	2682.189790351857	2682.3962243629003	75	0.0015	100	100	1.0	3323	1	100
42	2681.7613433704964	2680.464955317131	75	0.0015	100	100	1.0	3323	1	100
43	2682.0275054902468	2679.7383671426865	75	0.0015	100	100	1.0	3323	1	100
44	2680.943571665557	2681.483777952468	75	0.0015	100	100	1.0	3323	1	100
45	2680.844132252686	2678.0346712364067	75	0.0015	100	100	1.0	3323	1	100
46	2680.343974973524	2679.207240380019	75	0.0015	100	100	1.0	3323	1	100
47	2680.3391703078105	2680.8778428611968	75	0.0015	100	100	1.0	3323	1	100
48	2679.8868094241343	2679.479858165033	75	0.0015	100	100	1.0	3323	1	100
49	2679.912564716848	2677.433814550221	75	0.0015	100	100	1.0	3323	1	100
50	2679.075151376006	2677.9702717943355	75	0.0015	100	100	1.0	3323	1	100
51	2679.2488634609385	2680.480451944909	75	0.0015	100	100	1.0	3323	1	100
52	2678.249497531464	2677.7165686058497	75	0.0015	100	100	1.0	3323	1	100
53	2678.035147353768	2677.655105386592	75	0.0015	100	100	1.0	3323	1	100
54	2678.622826673799	2678.109311047293	75	0.0015	100	100	1.0	3323	1	100
55	2678.1940473416503	2676.189689329888	75	0.0015	100	100	1.0	3323	1	100
56	2677.5956780443685	2675.8501060587955	75	0.0015	100	100	1.0	3323	1	100
57	2676.939011140469	2675.8773769867357	75	0.0015	100	100	1.0	3323	1	100
58	2677.457321531725	2677.8214706508425	75	0.0015	100	100	1.0	3323	1	100
59	2676.6899389163423	2673.263085097245	75	0.0015	100	100	1.0	3323	1	100
60	2676.240270945517	2676.4259815106657	75	0.0015	100	100	1.0	3323	1	100
61	2676.385936789339	2675.0966241373385	75	0.0015	100	100	1.0	3323	1	100
62	2676.335369801073	2676.794072751105	75	0.0015	100	100	1.0	3323	1	100
63	2675.734393103703	2674.952112960086	75	0.0015	100	100	1.0	3323	1	100
64	2675.9877466460944	2675.160176322747	75	0.0015	100	100	1.0	3323	1	100
65	2675.9717222234212	2674.1781829775628	75	0.0015	100	100	1.0	3323	1	100
66	2675.785428687387	2675.1195588850383	75	0.0015	100	100	1.0	3323	1	100
67	2675.661954482	2675.5791981917723	75	0.0015	100	100	1.0	3323	1	100
68	2675.9099252073265	2676.207569946523	75	0.0015	100	100	1.0	3323	1	100
69	2675.467864007888	2675.289552648482	75	0.0015	100	100	1.0	3323	1	100
70	2675.518160244642	2677.453202490141	75	0.0015	100	100	1.0	3323	1	100
71	2674.655398918467	2677.630186704559	75	0.0015	100	100	1.0	3323	1	100
72	2674.637771176872	2676.0575597701063	75	0.0015	100	100	1.0	3323	1	100
73	2674.8485021701613	2672.551254593392	75	0.0015	100	100	1.0	3323	1	100
74	2674.177869452486	2676.4148103265416	75	0.0015	100	100	1.0	3323	1	100
75	2673.754182577868	2673.4036148683977	75	0.0015	100	100	1.0	3323	1	100
76	2673.753597527397	2674.851992897048	75	0.0015	100	100	1.0	3323	1	100
77	2673.7688604014647	2673.618482892417	75	0.0015	100	100	1.0	3323	1	100
78	2674.157986321485	2674.3289353788236	75	0.0015	100	100	1.0	3323	1	100
79	2673.1959233573252	2671.5297156018464	75	0.0015	100	100	1.0	3323	1	100
80	2673.8980328900197	2671.500173185797	75	0.0015	100	100	1.0	3323	1	100
81	2673.7392673830827	2673.9175934363047	75	0.0015	100	100	1.0	3323	1	100
82	2673.1685690511545	2671.679981589089	75	0.0015	100	100	1.0	3323	1	100
83	2673.710746269911	2671.944734591599	75	0.0015	100	100	1.0	3323	1	100
84	2674.0704914361704	2672.142742908252	75	0.0015	100	100	1.0	3323	1	100
85	2672.982290117391	2679.0646342465343	75	0.0015	100	100	1.0	3323	1	100
86	2673.44042909096	2674.641720131752	75	0.0015	100	100	1.0	3323	1	100
87	2673.4026754523748	2672.0491492889582	75	0.0015	100	100	1.0	3323	1	100
88	2672.330802480612	2673.488572538241	75	0.0015	100	100	1.0	3323	1	100
89	2672.4108435163635	2671.911165489065	75	0.0015	100	100	1.0	3323	1	100
90	2672.53687350813	2670.5756560520736	75	0.0015	100	100	1.0	3323	1	100
91	2672.903337067503	2672.76130095677	75	0.0015	100	100	1.0	3323	1	100
92	2672.316144161291	2669.3102579207994	75	0.0015	100	100	1.0	3323	1	100
93	2672.517611660943	2670.190810136084	75	0.0015	100	100	1.0	3323	1	100
94	2672.0214637554527	2674.23444782206	75	0.0015	100	100	1.0	3323	1	100
95	2673.080945442805	2669.450725606477	75	0.0015	100	100	1.0	3323	1	100
96	2672.4488300650532	2671.986791198614	75	0.0015	100	100	1.0	3323	1	100
97	2672.1810750009963	2670.892322314173	75	0.0015	100	100	1.0	3323	1	100
98	2672.1776914240945	2670.300974508545	75	0.0015	100	100	1.0	3323	1	100
99	2672.4216371619536	2669.924130616635	75	0.0015	100	100	1.0	3323	1	100
0	2943.724404398546	2840.579014269389	75	0.002	100	100	1.0	2323	1	100
1	2795.6057010635636	2797.672754933228	75	0.002	100	100	1.0	2323	1	100
2	2767.8782117992155	2772.6194179089985	75	0.002	100	100	1.0	2323	1	100
3	2753.8041414580816	2755.9275009709613	75	0.002	100	100	1.0	2323	1	100
4	2742.9676705991296	2744.511181453902	75	0.002	100	100	1.0	2323	1	100
5	2735.724342928953	2741.041404476129	75	0.002	100	100	1.0	2323	1	100
6	2729.218764213222	2732.347447119981	75	0.002	100	100	1.0	2323	1	100
7	2723.8656924661204	2725.654843040452	75	0.002	100	100	1.0	2323	1	100
8	2719.587847310983	2723.4487528755376	75	0.002	100	100	1.0	2323	1	100
9	2715.9667958894115	2724.907322258156	75	0.002	100	100	1.0	2323	1	100
10	2713.1460892059185	2724.3500509754417	75	0.002	100	100	1.0	2323	1	100
11	2709.759458588272	2716.521712177342	75	0.002	100	100	1.0	2323	1	100
12	2707.4166905974453	2712.263645733748	75	0.002	100	100	1.0	2323	1	100
13	2705.7525988410307	2713.1478390520433	75	0.002	100	100	1.0	2323	1	100
14	2703.1208266036665	2706.305978691145	75	0.002	100	100	1.0	2323	1	100
15	2701.483394106099	2705.528476226398	75	0.002	100	100	1.0	2323	1	100
16	2699.769026991843	2703.6979107537645	75	0.002	100	100	1.0	2323	1	100
17	2698.728389599365	2700.7216484113587	75	0.002	100	100	1.0	2323	1	100
18	2697.7735107707176	2702.137762532863	75	0.002	100	100	1.0	2323	1	100
19	2696.09405597333	2703.645020931674	75	0.002	100	100	1.0	2323	1	100
20	2694.355593375061	2698.430752289227	75	0.002	100	100	1.0	2323	1	100
21	2694.3076968904793	2697.780195013743	75	0.002	100	100	1.0	2323	1	100
22	2692.720216814927	2696.2817844952497	75	0.002	100	100	1.0	2323	1	100
23	2691.9760870313994	2694.349519747849	75	0.002	100	100	1.0	2323	1	100
24	2690.681709668062	2693.782480972903	75	0.002	100	100	1.0	2323	1	100
25	2690.0529408039	2698.764351547562	75	0.002	100	100	1.0	2323	1	100
26	2689.1601806303447	2697.038654976548	75	0.002	100	100	1.0	2323	1	100
27	2688.3743173762764	2696.370830470244	75	0.002	100	100	1.0	2323	1	100
28	2688.0581752899084	2693.528873480073	75	0.002	100	100	1.0	2323	1	100
29	2687.7924679414027	2693.504030887757	75	0.002	100	100	1.0	2323	1	100
30	2686.568362565194	2690.043906100621	75	0.002	100	100	1.0	2323	1	100
31	2686.170870685405	2691.771045108598	75	0.002	100	100	1.0	2323	1	100
32	2685.044660927499	2693.620418745519	75	0.002	100	100	1.0	2323	1	100
33	2684.9543451843947	2691.5954795239304	75	0.002	100	100	1.0	2323	1	100
34	2684.263438887086	2691.1373713476933	75	0.002	100	100	1.0	2323	1	100
35	2684.1427020238384	2687.464351734285	75	0.002	100	100	1.0	2323	1	100
36	2683.206821916208	2686.5056469773244	75	0.002	100	100	1.0	2323	1	100
37	2683.5160327742387	2691.485764687649	75	0.002	100	100	1.0	2323	1	100
38	2683.433346652609	2685.830757797562	75	0.002	100	100	1.0	2323	1	100
39	2681.717956731009	2684.440017495967	75	0.002	100	100	1.0	2323	1	100
40	2682.987744233997	2687.2464886696343	75	0.002	100	100	1.0	2323	1	100
41	2681.328238887335	2685.290666452557	75	0.002	100	100	1.0	2323	1	100
42	2681.2719108494816	2687.4108373229865	75	0.002	100	100	1.0	2323	1	100
43	2680.659325865824	2688.7170540862508	75	0.002	100	100	1.0	2323	1	100
44	2680.599311052949	2685.346373928209	75	0.002	100	100	1.0	2323	1	100
45	2680.4426935322167	2685.176109882887	75	0.002	100	100	1.0	2323	1	100
46	2680.0824089897283	2683.170097861645	75	0.002	100	100	1.0	2323	1	100
47	2679.408899080104	2684.56113972126	75	0.002	100	100	1.0	2323	1	100
48	2679.327685816615	2683.654773486048	75	0.002	100	100	1.0	2323	1	100
49	2679.345929965955	2684.428410779906	75	0.002	100	100	1.0	2323	1	100
50	2679.157695910078	2684.851848653352	75	0.002	100	100	1.0	2323	1	100
51	2679.548273264659	2685.181371276739	75	0.002	100	100	1.0	2323	1	100
52	2679.344625176576	2686.140894348261	75	0.002	100	100	1.0	2323	1	100
53	2679.0940111031205	2685.051169634321	75	0.002	100	100	1.0	2323	1	100
54	2678.8459666142817	2683.3910488617357	75	0.002	100	100	1.0	2323	1	100
55	2678.825232635177	2683.733284069521	75	0.002	100	100	1.0	2323	1	100
56	2678.568079597573	2682.4770171710684	75	0.002	100	100	1.0	2323	1	100
57	2677.667702070524	2687.999101861257	75	0.002	100	100	1.0	2323	1	100
58	2678.1268128602064	2681.964342864932	75	0.002	100	100	1.0	2323	1	100
59	2677.254701905153	2681.604644833741	75	0.002	100	100	1.0	2323	1	100
60	2677.2816623131325	2683.126644098052	75	0.002	100	100	1.0	2323	1	100
61	2677.102709361804	2681.9742737399915	75	0.002	100	100	1.0	2323	1	100
62	2676.704412619391	2681.3572893015053	75	0.002	100	100	1.0	2323	1	100
63	2677.3694543274178	2685.6782959451184	75	0.002	100	100	1.0	2323	1	100
64	2677.069769492657	2681.1820756901293	75	0.002	100	100	1.0	2323	1	100
65	2676.7161807784946	2688.0322041557124	75	0.002	100	100	1.0	2323	1	100
66	2675.625154711445	2687.309042819372	75	0.002	100	100	1.0	2323	1	100
67	2676.159690248236	2680.6963660858332	75	0.002	100	100	1.0	2323	1	100
68	2676.63962371998	2682.4132138429136	75	0.002	100	100	1.0	2323	1	100
69	2675.834644148634	2682.9036050654277	75	0.002	100	100	1.0	2323	1	100
70	2675.8317454812327	2680.523613486645	75	0.002	100	100	1.0	2323	1	100
71	2676.300026418957	2680.6611113393287	75	0.002	100	100	1.0	2323	1	100
72	2675.967819189552	2681.7536121609105	75	0.002	100	100	1.0	2323	1	100
73	2675.6372533539056	2683.007931069252	75	0.002	100	100	1.0	2323	1	100
74	2676.1391989573103	2678.1889008910434	75	0.002	100	100	1.0	2323	1	100
75	2674.4331655896435	2676.530923701153	75	0.002	100	100	1.0	2323	1	100
76	2675.301101592172	2684.594297099068	75	0.002	100	100	1.0	2323	1	100
77	2675.8691716969715	2678.891845703125	75	0.002	100	100	1.0	2323	1	100
78	2675.6090866116424	2679.56802654084	75	0.002	100	100	1.0	2323	1	100
79	2675.4743247733772	2679.0807699345723	75	0.002	100	100	1.0	2323	1	100
80	2674.704723857838	2677.9377100636348	75	0.002	100	100	1.0	2323	1	100
81	2675.4945074454463	2678.4964956717554	75	0.002	100	100	1.0	2323	1	100
82	2675.1937776794725	2677.290094612661	75	0.002	100	100	1.0	2323	1	100
83	2674.4388786307004	2678.4022060416173	75	0.002	100	100	1.0	2323	1	100
84	2674.5903954720197	2676.0403238154277	75	0.002	100	100	1.0	2323	1	100
85	2674.997727985275	2676.928367833563	75	0.002	100	100	1.0	2323	1	100
86	2673.776019715711	2677.932029009321	75	0.002	100	100	1.0	2323	1	100
87	2674.8124559338235	2679.255604964597	75	0.002	100	100	1.0	2323	1	100
88	2674.6894724995927	2678.257728007738	75	0.002	100	100	1.0	2323	1	100
89	2674.3717416706368	2679.415659450436	75	0.002	100	100	1.0	2323	1	100
90	2674.451106878037	2677.69238047846	75	0.002	100	100	1.0	2323	1	100
91	2674.7443818088595	2677.877854998208	75	0.002	100	100	1.0	2323	1	100
92	2673.7476238500776	2677.7165004518697	75	0.002	100	100	1.0	2323	1	100
93	2673.9407929027675	2679.2021339664498	75	0.002	100	100	1.0	2323	1	100
94	2674.582222376343	2678.879747438157	75	0.002	100	100	1.0	2323	1	100
95	2673.855052650133	2678.945210735839	75	0.002	100	100	1.0	2323	1	100
96	2674.302777507461	2678.941147171517	75	0.002	100	100	1.0	2323	1	100
97	2674.464637762021	2682.61321076198	75	0.002	100	100	1.0	2323	1	100
98	2674.222724592776	2676.7206933220305	75	0.002	100	100	1.0	2323	1	100
99	2673.9589035308136	2675.374886098829	75	0.002	100	100	1.0	2323	1	100
0	3002.5791922106982	2854.5573837834613	100	0.0005	50	100	1.0	7497	1	100
1	2825.1025837770903	2805.5585592062016	100	0.0005	50	100	1.0	7497	1	100
2	2791.1188933979274	2781.2255686656013	100	0.0005	50	100	1.0	7497	1	100
3	2772.61888948151	2764.2889775409303	100	0.0005	50	100	1.0	7497	1	100
4	2759.9692822436805	2751.4699772384383	100	0.0005	50	100	1.0	7497	1	100
5	2751.0905531661665	2743.1840904337955	100	0.0005	50	100	1.0	7497	1	100
6	2744.505410257921	2737.5964308787948	100	0.0005	50	100	1.0	7497	1	100
7	2738.9950784901866	2735.711324483897	100	0.0005	50	100	1.0	7497	1	100
8	2734.1030167357058	2728.240977066653	100	0.0005	50	100	1.0	7497	1	100
9	2729.4908729844196	2724.50739470677	100	0.0005	50	100	1.0	7497	1	100
10	2725.733529728252	2721.27019458428	100	0.0005	50	100	1.0	7497	1	100
11	2722.9557342934554	2717.293274509291	100	0.0005	50	100	1.0	7497	1	100
12	2719.287847736342	2714.172267585594	100	0.0005	50	100	1.0	7497	1	100
13	2716.127086594421	2710.267511838253	100	0.0005	50	100	1.0	7497	1	100
14	2714.094385471099	2708.6213234195748	100	0.0005	50	100	1.0	7497	1	100
15	2711.6933562107424	2707.0799128749404	100	0.0005	50	100	1.0	7497	1	100
16	2709.349363989421	2706.956505624104	100	0.0005	50	100	1.0	7497	1	100
17	2707.336178320749	2704.3655849478673	100	0.0005	50	100	1.0	7497	1	100
18	2705.6586358501872	2702.247904498536	100	0.0005	50	100	1.0	7497	1	100
19	2703.580043888771	2699.752348978251	100	0.0005	50	100	1.0	7497	1	100
20	2701.924250605255	2697.347036328872	100	0.0005	50	100	1.0	7497	1	100
21	2700.3824209360973	2694.285256146929	100	0.0005	50	100	1.0	7497	1	100
22	2698.542159763467	2694.848045567937	100	0.0005	50	100	1.0	7497	1	100
23	2697.393142296558	2696.3692806674235	100	0.0005	50	100	1.0	7497	1	100
24	2696.8389567982363	2692.848897959489	100	0.0005	50	100	1.0	7497	1	100
25	2694.7094732787273	2691.079580507589	100	0.0005	50	100	1.0	7497	1	100
26	2693.396969517929	2695.126743994981	100	0.0005	50	100	1.0	7497	1	100
27	2692.117937688403	2692.391750474277	100	0.0005	50	100	1.0	7497	1	100
28	2691.693311081168	2689.86658998566	100	0.0005	50	100	1.0	7497	1	100
29	2690.2044138384085	2687.4596701160667	100	0.0005	50	100	1.0	7497	1	100
30	2689.639590884324	2686.786823221648	100	0.0005	50	100	1.0	7497	1	100
31	2688.040819285413	2685.7831457076063	100	0.0005	50	100	1.0	7497	1	100
32	2687.3260472758748	2684.7811799787883	100	0.0005	50	100	1.0	7497	1	100
33	2686.468747769458	2686.4758142066503	100	0.0005	50	100	1.0	7497	1	100
34	2685.8381901141956	2683.4299703856955	100	0.0005	50	100	1.0	7497	1	100
