train_epoch	batch_size	dataset	depth	epochs	first_layer	kappa	learning_rate	loss	num_components	seed	val_loss
11	50	TCGA	1	50	100	0.5	0.001	1872.3536662269828	75	4252	1869.352031151853
12	50	TCGA	1	50	100	0.5	0.001	1868.8693430581545	75	4252	1867.1786778128928
13	50	TCGA	1	50	100	0.5	0.001	1865.4734689257134	75	4252	1861.834519276068
14	50	TCGA	1	50	100	0.5	0.001	1863.1542381084796	75	4252	1857.7636540858591
15	50	TCGA	1	50	100	0.5	0.001	1859.8858865490313	75	4252	1857.8840884108042
16	50	TCGA	1	50	100	0.5	0.001	1857.4953395410473	75	4252	1853.0661645630496
17	50	TCGA	1	50	100	0.5	0.001	1856.099084904583	75	4252	1851.5315597764209
18	50	TCGA	1	50	100	0.5	0.001	1853.3218631431423	75	4252	1849.8522059761701
19	50	TCGA	1	50	100	0.5	0.001	1851.6938335402947	75	4252	1848.441741176586
20	50	TCGA	1	50	100	0.5	0.001	1849.87540767315	75	4252	1846.3655637808179
21	50	TCGA	1	50	100	0.5	0.001	1848.3803691589374	75	4252	1858.288440493483
22	50	TCGA	1	50	100	0.5	0.001	1846.5540896020889	75	4252	1844.499798798681
23	50	TCGA	1	50	100	0.5	0.001	1844.9900424198083	75	4252	1843.0223738320508
24	50	TCGA	1	50	100	0.5	0.001	1844.042989120032	75	4252	1839.9912489694568
25	50	TCGA	1	50	100	0.5	0.001	1842.3361567060708	75	4252	1838.4094250549624
26	50	TCGA	1	50	100	0.5	0.001	1841.0528541971148	75	4252	1838.46906038984
27	50	TCGA	1	50	100	0.5	0.001	1839.792834852806	75	4252	1836.5835421001489
28	50	TCGA	1	50	100	0.5	0.001	1838.3928426765333	75	4252	1839.4409394384031
29	50	TCGA	1	50	100	0.5	0.001	1837.4307097758492	75	4252	1834.6943733560379
30	50	TCGA	1	50	100	0.5	0.001	1836.5711921992504	75	4252	1833.288144825691
31	50	TCGA	1	50	100	0.5	0.001	1835.5192757730094	75	4252	1833.5468443290674
32	50	TCGA	1	50	100	0.5	0.001	1834.81475261216	75	4252	1831.1974588518765
33	50	TCGA	1	50	100	0.5	0.001	1833.7667693597875	75	4252	1830.0158372428546
34	50	TCGA	1	50	100	0.5	0.001	1832.7305740473967	75	4252	1829.6351306091
35	50	TCGA	1	50	100	0.5	0.001	1832.2336210499307	75	4252	1829.1033217847048
36	50	TCGA	1	50	100	0.5	0.001	1831.4443144229308	75	4252	1830.0037277451709
37	50	TCGA	1	50	100	0.5	0.001	1830.4887436565405	75	4252	1828.7488461595083
38	50	TCGA	1	50	100	0.5	0.001	1829.919246679971	75	4252	1826.605114194017
39	50	TCGA	1	50	100	0.5	0.001	1828.9980304835965	75	4252	1826.016614444292
40	50	TCGA	1	50	100	0.5	0.001	1828.3031852135425	75	4252	1825.3008793969848
41	50	TCGA	1	50	100	0.5	0.001	1827.6595720320306	75	4252	1825.7371310900205
42	50	TCGA	1	50	100	0.5	0.001	1827.227514032568	75	4252	1823.8961942279761
43	50	TCGA	1	50	100	0.5	0.001	1826.740424150121	75	4252	1825.930835206305
44	50	TCGA	1	50	100	0.5	0.001	1826.1983317066372	75	4252	1823.8189286275128
45	50	TCGA	1	50	100	0.5	0.001	1825.6504938240787	75	4252	1824.0516878827727
46	50	TCGA	1	50	100	0.5	0.001	1824.995627596464	75	4252	1822.4174455038867
47	50	TCGA	1	50	100	0.5	0.001	1824.6933156237135	75	4252	1822.636811376217
48	50	TCGA	1	50	100	0.5	0.001	1824.3506323321212	75	4252	1822.2349687892588
49	50	TCGA	1	50	100	0.5	0.001	1824.0191292041568	75	4252	1820.9195366480842
0	50	TCGA	1	50	100	0.5	0.0005	3182.0191856543524	75	4870	3407.7418930590447
1	50	TCGA	1	50	100	0.5	0.0005	2098.052887715696	75	4870	2161.61282486652
2	50	TCGA	1	50	100	0.5	0.0005	2015.1535980262079	75	4870	2047.9731592532974
3	50	TCGA	1	50	100	0.5	0.0005	1975.7251685494118	75	4870	1958.6696709867695
4	50	TCGA	1	50	100	0.5	0.0005	1957.2430167169973	75	4870	1952.562733712508
5	50	TCGA	1	50	100	0.5	0.0005	1944.4585378693475	75	4870	1942.7000247821136
6	50	TCGA	1	50	100	0.5	0.0005	1931.5039047239509	75	4870	1934.531613143844
7	50	TCGA	1	50	100	0.5	0.0005	1921.5556036881776	75	4870	1909.5123217405387
8	50	TCGA	1	50	100	0.5	0.0005	1914.8692311932964	75	4870	1907.198874622134
9	50	TCGA	1	50	100	0.5	0.0005	1907.7286705326214	75	4870	1900.2811665750628
10	50	TCGA	1	50	100	0.5	0.0005	1903.0900852745408	75	4870	1895.3724935713724
11	50	TCGA	1	50	100	0.5	0.0005	1895.8866553780808	75	4870	1893.9325632066586
12	50	TCGA	1	50	100	0.5	0.0005	1892.6330912628669	75	4870	1891.5834684899105
13	50	TCGA	1	50	100	0.5	0.0005	1887.2140094507135	75	4870	1895.9371018912925
14	50	TCGA	1	50	100	0.5	0.0005	1883.6596731055408	75	4870	1882.2582412796405
15	50	TCGA	1	50	100	0.5	0.0005	1880.889213881358	75	4870	1882.1801978643216
16	50	TCGA	1	50	100	0.5	0.0005	1877.903325953432	75	4870	1883.2061632626019
17	50	TCGA	1	50	100	0.5	0.0005	1875.302104470932	75	4870	1875.7276850561398
18	50	TCGA	1	50	100	0.5	0.0005	1873.1959192544464	75	4870	1869.568722518844
19	50	TCGA	1	50	100	0.5	0.0005	1871.5080799673774	75	4870	1871.7421224776224
20	50	TCGA	1	50	100	0.5	0.0005	1868.093611456531	75	4870	1865.874039386385
21	50	TCGA	1	50	100	0.5	0.0005	1865.7056050752476	75	4870	1870.20584489832
22	50	TCGA	1	50	100	0.5	0.0005	1863.6286828609195	75	4870	1862.598032275636
23	50	TCGA	1	50	100	0.5	0.0005	1862.028014053496	75	4870	1861.3021043940405
24	50	TCGA	1	50	100	0.5	0.0005	1859.8456049673334	75	4870	1858.9117069723613
25	50	TCGA	1	50	100	0.5	0.0005	1858.2614581089679	75	4870	1857.1082917026536
26	50	TCGA	1	50	100	0.5	0.0005	1856.838069104632	75	4870	1859.9917826436872
27	50	TCGA	1	50	100	0.5	0.0005	1854.4675390799405	75	4870	1853.9639763760208
28	50	TCGA	1	50	100	0.5	0.0005	1853.2898039146648	75	4870	1852.872367820548
29	50	TCGA	1	50	100	0.5	0.0005	1851.605222851693	75	4870	1856.0910515713333
30	50	TCGA	1	50	100	0.5	0.0005	1849.857224796643	75	4870	1849.3321146749367
31	50	TCGA	1	50	100	0.5	0.0005	1848.6656057854048	75	4870	1848.8520231774105
32	50	TCGA	1	50	100	0.5	0.0005	1847.6026322877567	75	4870	1849.5995026401536
33	50	TCGA	1	50	100	0.5	0.0005	1846.4087277589224	75	4870	1846.3965187264448
34	50	TCGA	1	50	100	0.5	0.0005	1845.0365024979249	75	4870	1846.4960489704379
35	50	TCGA	1	50	100	0.5	0.0005	1843.9710502466967	75	4870	1846.1332216502435
36	50	TCGA	1	50	100	0.5	0.0005	1842.932863208436	75	4870	1842.5242797238143
37	50	TCGA	1	50	100	0.5	0.0005	1841.712357883941	75	4870	1843.7667720928864
38	50	TCGA	1	50	100	0.5	0.0005	1840.4339020391947	75	4870	1840.4294280239087
39	50	TCGA	1	50	100	0.5	0.0005	1839.37179036422	75	4870	1839.6697133126568
40	50	TCGA	1	50	100	0.5	0.0005	1838.527313923913	75	4870	1838.9015229958386
41	50	TCGA	1	50	100	0.5	0.0005	1837.8063833903282	75	4870	1836.5532705029048
42	50	TCGA	1	50	100	0.5	0.0005	1836.8431707416903	75	4870	1837.8958353780624
43	50	TCGA	1	50	100	0.5	0.0005	1835.9522718158546	75	4870	1837.0248207590687
44	50	TCGA	1	50	100	0.5	0.0005	1835.1014111213672	75	4870	1834.705885383951
45	50	TCGA	1	50	100	0.5	0.0005	1834.507602858988	75	4870	1836.0934500382773
46	50	TCGA	1	50	100	0.5	0.0005	1833.7564520679928	75	4870	1834.4665005937893
47	50	TCGA	1	50	100	0.5	0.0005	1832.7999831807572	75	4870	1833.7571150429885
48	50	TCGA	1	50	100	0.5	0.0005	1832.3222528307126	75	4870	1833.1680589225425
49	50	TCGA	1	50	100	0.5	0.0005	1831.4330123524967	75	4870	1831.1275076554648
0	100	TCGA	1	50	100	0.0	0.0005	3559.78464439674	100	6323	4560.200926507538
1	100	TCGA	1	50	100	0.0	0.0005	2205.6730685885004	100	6323	2814.911797758323
2	100	TCGA	1	50	100	0.0	0.0005	2046.3570464123889	100	6323	2478.5343968377038
3	100	TCGA	1	50	100	0.0	0.0005	2001.2168693350875	100	6323	2047.9070952909078
4	100	TCGA	1	50	100	0.0	0.0005	1975.333645701076	100	6323	1981.9919562411667
5	100	TCGA	1	50	100	0.0	0.0005	1961.3061188387946	100	6323	1972.418357044009
6	100	TCGA	1	50	100	0.0	0.0005	1948.0667146481976	100	6323	1953.551419205402
7	100	TCGA	1	50	100	0.0	0.0005	1939.5325250005012	100	6323	1947.035477681376
8	100	TCGA	1	50	100	0.0	0.0005	1931.0518701815	100	6323	1948.059719986652
9	100	TCGA	1	50	100	0.0	0.0005	1924.7560892361646	100	6323	1920.0072573561167
10	100	TCGA	1	50	100	0.0	0.0005	1916.998978201041	100	6323	1924.1970386600974
11	100	TCGA	1	50	100	0.0	0.0005	1912.2093303794104	100	6323	1927.1277076299466
12	100	TCGA	1	50	100	0.0	0.0005	1908.2547735092246	100	6323	1903.5179179589356
13	100	TCGA	1	50	100	0.0	0.0005	1905.0513317313812	100	6323	1907.8807544804101
14	100	TCGA	1	50	100	0.0	0.0005	1902.0421052650227	100	6323	1902.3705846125158
15	100	TCGA	1	50	100	0.0	0.0005	1898.011369284728	100	6323	1914.657589706344
16	100	TCGA	1	50	100	0.0	0.0005	1894.4098347441293	100	6323	1893.3548872291144
17	100	TCGA	1	50	100	0.0	0.0005	1892.3331301689468	100	6323	1889.1510359414256
18	100	TCGA	1	50	100	0.0	0.0005	1887.946750937648	100	6323	1889.052112368483
19	100	TCGA	1	50	100	0.0	0.0005	1887.4210735243976	100	6323	1884.6382529100579
20	100	TCGA	1	50	100	0.0	0.0005	1884.4530746948774	100	6323	1885.6397330892746
21	100	TCGA	1	50	100	0.0	0.0005	1881.4287088391825	100	6323	1882.3516778227072
22	100	TCGA	1	50	100	0.0	0.0005	1881.2264994687168	100	6323	1886.5994449788
23	100	TCGA	1	50	100	0.0	0.0005	1879.197949444932	100	6323	1876.511656794716
24	100	TCGA	1	50	100	0.0	0.0005	1877.758255830925	100	6323	1884.9572993139527
25	100	TCGA	1	50	100	0.0	0.0005	1875.1971466885386	100	6323	1877.0930022426587
26	100	TCGA	1	50	100	0.0	0.0005	1873.6630222794467	100	6323	1872.8792859561481
27	100	TCGA	1	50	100	0.0	0.0005	1872.75067429575	100	6323	1867.62849096557
28	100	TCGA	1	50	100	0.0	0.0005	1870.5146352071986	100	6323	1869.182513519747
29	100	TCGA	1	50	100	0.0	0.0005	1869.1535376518855	100	6323	1868.6349471969227
30	100	TCGA	1	50	100	0.0	0.0005	1867.733506718868	100	6323	1868.0754799387562
31	100	TCGA	1	50	100	0.0	0.0005	1865.1171297281367	100	6323	1880.6490644138667
32	100	TCGA	1	50	100	0.0	0.0005	1865.2907824392285	100	6323	1863.413723892902
33	100	TCGA	1	50	100	0.0	0.0005	1863.4935154625848	100	6323	1863.2910475227704
34	100	TCGA	1	50	100	0.0	0.0005	1862.2605784233426	100	6323	1861.0777054216394
35	100	TCGA	1	50	100	0.0	0.0005	1861.2743884602994	100	6323	1860.1626338479507
36	100	TCGA	1	50	100	0.0	0.0005	1859.8046950076168	100	6323	1859.9454376374053
37	100	TCGA	1	50	100	0.0	0.0005	1859.0410751545453	100	6323	1858.4972666064693
38	100	TCGA	1	50	100	0.0	0.0005	1857.5691744487908	100	6323	1861.4035086320275
39	100	TCGA	1	50	100	0.0	0.0005	1856.0572514125765	100	6323	1856.632270851327
40	100	TCGA	1	50	100	0.0	0.0005	1855.9557230715534	100	6323	1856.8485549083307
41	100	TCGA	1	50	100	0.0	0.0005	1854.588274644387	100	6323	1853.3078441524026
42	100	TCGA	1	50	100	0.0	0.0005	1853.9504674534032	100	6323	1856.2874627041456
43	100	TCGA	1	50	100	0.0	0.0005	1852.7217879007403	100	6323	1853.1963203468515
44	100	TCGA	1	50	100	0.0	0.0005	1851.745956991464	100	6323	1853.7072563746467
45	100	TCGA	1	50	100	0.0	0.0005	1850.8583401069932	100	6323	1850.1794942731235
46	100	TCGA	1	50	100	0.0	0.0005	1850.2062224166598	100	6323	1850.6339638868171
47	100	TCGA	1	50	100	0.0	0.0005	1849.2368477856369	100	6323	1848.8277176900128
48	100	TCGA	1	50	100	0.0	0.0005	1848.5264267034202	100	6323	1847.77907788454
49	100	TCGA	1	50	100	0.0	0.0005	1847.851904539408	100	6323	1850.5555205225344
0	50	TCGA	1	50	100	0.5	0.002	4014.7694368529546	5	5937	3019.968466600581
1	50	TCGA	1	50	100	0.5	0.002	2405.833102781813	5	5937	2422.933166810616
2	50	TCGA	1	50	100	0.5	0.002	2112.9423576190625	5	5937	2095.49085515468
3	50	TCGA	1	50	100	0.5	0.002	2045.8079779073853	5	5937	2016.3369349187344
4	50	TCGA	1	50	100	0.5	0.002	2014.8306881768026	5	5937	2023.4815502070899
5	50	TCGA	1	50	100	0.5	0.002	1999.592043127568	5	5937	1982.6772921001489
6	50	TCGA	1	50	100	0.5	0.002	1986.4563995609992	5	5937	1985.7424684457446
7	50	TCGA	1	50	100	0.5	0.002	1972.3819831739997	5	5937	1966.501244013034
8	50	TCGA	1	50	100	0.5	0.002	1962.8137962153107	5	5937	1959.0463272171405
9	50	TCGA	1	50	100	0.5	0.002	1951.9261077836575	5	5937	1948.707281524812
10	50	TCGA	1	50	100	0.5	0.002	1947.1271243967747	5	5937	1944.0093926664565
11	50	TCGA	1	50	100	0.5	0.002	1940.9249421409336	5	5937	1938.9265602916928
12	50	TCGA	1	50	100	0.5	0.002	1934.889893777164	5	5937	1933.4973598461056
13	50	TCGA	1	50	100	0.5	0.002	1930.214636466189	5	5937	1925.262708194292
14	50	TCGA	1	50	100	0.5	0.002	1926.3646975054328	5	5937	1924.5677477966
15	50	TCGA	1	50	100	0.5	0.002	1921.7431456545312	5	5937	1922.7898630113455
16	50	TCGA	1	50	100	0.5	0.002	1919.3091233844586	5	5937	1915.3899391979428
17	50	TCGA	1	50	100	0.5	0.002	1915.0677831006617	5	5937	1915.015321971184
18	50	TCGA	1	50	100	0.5	0.002	1911.8454418980741	5	5937	1909.8381562352781
19	50	TCGA	1	50	100	0.5	0.002	1909.314972690259	5	5937	1905.4991565493485
20	50	TCGA	1	50	100	0.5	0.002	1908.0313836655612	5	5937	1905.5006778276147
21	50	TCGA	1	50	100	0.5	0.002	1906.285734350147	5	5937	1904.8646737103488
22	50	TCGA	1	50	100	0.5	0.002	1903.243829338209	5	5937	1901.3002015693705
23	50	TCGA	1	50	100	0.5	0.002	1901.7447288352234	5	5937	1900.7229157260915
24	50	TCGA	1	50	100	0.5	0.002	1900.0539219955576	5	5937	1899.686992089353
25	50	TCGA	1	50	100	0.5	0.002	1898.4782057552547	5	5937	1897.379629470595
26	50	TCGA	1	50	100	0.5	0.002	1897.6597369270996	5	5937	1896.2696165151929
27	50	TCGA	1	50	100	0.5	0.002	1896.2455923747027	5	5937	1894.1157705029048
28	50	TCGA	1	50	100	0.5	0.002	1894.6354595277576	5	5937	1892.8190960908053
29	50	TCGA	1	50	100	0.5	0.002	1893.826702803876	5	5937	1893.2445835132694
30	50	TCGA	1	50	100	0.5	0.002	1892.752405039952	5	5937	1891.760020193742
31	50	TCGA	1	50	100	0.5	0.002	1892.1157797468413	5	5937	1890.8055683691894
32	50	TCGA	1	50	100	0.5	0.002	1891.2979793146208	5	5937	1890.168660072825
33	50	TCGA	1	50	100	0.5	0.002	1890.1711845717293	5	5937	1888.8885626864792
34	50	TCGA	1	50	100	0.5	0.002	1889.4070511349664	5	5937	1888.873625942211
35	50	TCGA	1	50	100	0.5	0.002	1888.7797807143568	5	5937	1887.5019058917635
36	50	TCGA	1	50	100	0.5	0.002	1888.345133063862	5	5937	1886.6078641498511
37	50	TCGA	1	50	100	0.5	0.002	1887.5394421592466	5	5937	1886.849081221537
38	50	TCGA	1	50	100	0.5	0.002	1887.1176143441435	5	5937	1885.906872006517
39	50	TCGA	1	50	100	0.5	0.002	1886.7003847742362	5	5937	1885.1188112191821
40	50	TCGA	1	50	100	0.5	0.002	1886.0505832723638	5	5937	1884.8118945557867
41	50	TCGA	1	50	100	0.5	0.002	1885.332791549524	5	5937	1884.3612299780152
42	50	TCGA	1	50	100	0.5	0.002	1884.7271711756332	5	5937	1883.8067559477072
43	50	TCGA	1	50	100	0.5	0.002	1884.5210457176006	5	5937	1882.7202001217026
44	50	TCGA	1	50	100	0.5	0.002	1883.929228949459	5	5937	1883.0977200455397
45	50	TCGA	1	50	100	0.5	0.002	1883.4981310120886	5	5937	1882.4494727053234
46	50	TCGA	1	50	100	0.5	0.002	1882.8697301977672	5	5937	1881.4751178990655
47	50	TCGA	1	50	100	0.5	0.002	1882.6761530746185	5	5937	1881.787781068428
48	50	TCGA	1	50	100	0.5	0.002	1882.040731357456	5	5937	1880.5241913915281
49	50	TCGA	1	50	100	0.5	0.002	1881.6738981052567	5	5937	1879.9707344093515
0	50	TCGA	1	50	100	0.0	0.001	2657.033121862879	75	2557	2981.1981501747023
1	50	TCGA	1	50	100	0.0	0.001	2002.0098612347088	75	2557	2027.2157982294284
2	50	TCGA	1	50	100	0.0	0.001	1961.1870290639347	75	2557	1978.017119901264
3	50	TCGA	1	50	100	0.0	0.001	1934.6823135990826	75	2557	1928.0033093936481
4	50	TCGA	1	50	100	0.0	0.001	1919.3827952774445	75	2557	1919.5695438864245
5	50	TCGA	1	50	100	0.0	0.001	1907.5702886963568	75	2557	1902.06228100954
6	50	TCGA	1	50	100	0.0	0.001	1896.742802756721	75	2557	1892.6911222371625
7	50	TCGA	1	50	100	0.0	0.001	1890.9993451750026	75	2557	1887.5571013024105
8	50	TCGA	1	50	100	0.0	0.001	1885.2914780315405	75	2557	1883.882046340099
9	50	TCGA	1	50	100	0.0	0.001	1880.5265802348722	75	2557	1875.9960876158134
10	50	TCGA	1	50	100	0.0	0.001	1876.0284296430264	75	2557	1874.3798846527561
11	50	TCGA	1	50	100	0.0	0.001	1871.9809130347055	75	2557	1870.4926432700613
12	50	TCGA	1	50	100	0.0	0.001	1868.348383984724	75	2557	1863.8207228770807
13	50	TCGA	1	50	100	0.0	0.001	1865.3998542323234	75	2557	1862.4251850070666
14	50	TCGA	1	50	100	0.0	0.001	1862.9152779845815	75	2557	1862.3394253984768
15	50	TCGA	1	50	100	0.0	0.001	1859.740568947667	75	2557	1862.7869903717808
16	50	TCGA	1	50	100	0.0	0.001	1857.409340958202	75	2557	1857.8820678097518
17	50	TCGA	1	50	100	0.0	0.001	1855.3492606727523	75	2557	1854.2735718386857
18	50	TCGA	1	50	100	0.0	0.001	1853.2666212648853	75	2557	1854.990530042792
19	50	TCGA	1	50	100	0.0	0.001	1851.5807801757705	75	2557	1856.6912326525205
20	50	TCGA	1	50	100	0.0	0.001	1849.8140033219909	75	2557	1847.9803399320824
21	50	TCGA	1	50	100	0.0	0.001	1847.863792258483	75	2557	1849.715161500864
22	50	TCGA	1	50	100	0.0	0.001	1846.65165735486	75	2557	1844.8459754828832
23	50	TCGA	1	50	100	0.0	0.001	1844.9215996843693	75	2557	1844.733164724992
24	50	TCGA	1	50	100	0.0	0.001	1843.57097795284	75	2557	1843.8872695999528
25	50	TCGA	1	50	100	0.0	0.001	1841.947363932546	75	2557	1841.016004092729
26	50	TCGA	1	50	100	0.0	0.001	1840.7529781940646	75	2557	1840.7027955941821
27	50	TCGA	1	50	100	0.0	0.001	1839.867955388894	75	2557	1838.7884184104114
28	50	TCGA	1	50	100	0.0	0.001	1838.6051475847653	75	2557	1839.35390821294
29	50	TCGA	1	50	100	0.0	0.001	1837.6005591226349	75	2557	1836.7847863585505
30	50	TCGA	1	50	100	0.0	0.001	1836.3596372215832	75	2557	1837.285404071137
31	50	TCGA	1	50	100	0.0	0.001	1835.257449027776	75	2557	1834.7169379612908
32	50	TCGA	1	50	100	0.0	0.001	1834.542319852069	75	2557	1834.9887437676666
33	50	TCGA	1	50	100	0.0	0.001	1833.5086584762882	75	2557	1833.264972935969
34	50	TCGA	1	50	100	0.0	0.001	1832.537764240873	75	2557	1832.9434648830088
35	50	TCGA	1	50	100	0.0	0.001	1831.9619285735932	75	2557	1832.7347179010285
36	50	TCGA	1	50	100	0.0	0.001	1831.048852528162	75	2557	1831.799470374333
37	50	TCGA	1	50	100	0.0	0.001	1830.3054579504767	75	2557	1829.8756355017276
38	50	TCGA	1	50	100	0.0	0.001	1829.7612611123636	75	2557	1831.154008568232
39	50	TCGA	1	50	100	0.0	0.001	1828.921167567181	75	2557	1828.4411265310932
40	50	TCGA	1	50	100	0.0	0.001	1828.2784608044067	75	2557	1828.7263017970715
41	50	TCGA	1	50	100	0.0	0.001	1827.375615597357	75	2557	1827.6072053382145
42	50	TCGA	1	50	100	0.0	0.001	1826.6674281743133	75	2557	1830.171680546286
43	50	TCGA	1	50	100	0.0	0.001	1826.5103254943087	75	2557	1826.900087596184
44	50	TCGA	1	50	100	0.0	0.001	1825.9275029060336	75	2557	1829.8906323610238
45	50	TCGA	1	50	100	0.0	0.001	1825.611276212076	75	2557	1825.8434745750235
46	50	TCGA	1	50	100	0.0	0.001	1825.1905732723812	75	2557	1825.05481079715
47	50	TCGA	1	50	100	0.0	0.001	1824.642655135984	75	2557	1825.0249483501489
48	50	TCGA	1	50	100	0.0	0.001	1824.016781186669	75	2557	1824.2737251933493
49	50	TCGA	1	50	100	0.0	0.001	1823.7046128707427	75	2557	1823.9008494621546
0	100	TCGA	1	100	100	1.0	0.001	3120.692925759013	75	5094	3839.493249941112
1	100	TCGA	1	100	100	1.0	0.001	2082.464516248936	75	5094	3062.46209686126
2	100	TCGA	1	100	100	1.0	0.001	2004.3923462063944	75	5094	2092.8196941739952
3	100	TCGA	1	100	100	1.0	0.001	1973.6930614956416	75	5094	2077.819391145179
4	100	TCGA	1	100	100	1.0	0.001	1951.311971959717	75	5094	1994.1026261679485
5	100	TCGA	1	100	100	1.0	0.001	1936.5710576207846	75	5094	1946.0665344544989
6	100	TCGA	1	100	100	1.0	0.001	1929.2303143737704	75	5094	1929.0869600688989
7	100	TCGA	1	100	100	1.0	0.001	1919.9525807999466	75	5094	1924.8596786422347
8	100	TCGA	1	100	100	1.0	0.001	1911.8450313635815	75	5094	1923.7450362162372
9	100	TCGA	1	100	100	1.0	0.001	1905.5150139807906	75	5094	1908.2638835044365
10	100	TCGA	1	100	100	1.0	0.001	1902.2977594136526	75	5094	1903.440045074003
11	100	TCGA	1	100	100	1.0	0.001	1897.7092167432447	75	5094	1900.422098897809
12	100	TCGA	1	100	100	1.0	0.001	1892.9716846335346	75	5094	1895.3093427341787
13	100	TCGA	1	100	100	1.0	0.001	1889.1642750432309	75	5094	1887.0144760668577
14	100	TCGA	1	100	100	1.0	0.001	1886.784333709468	75	5094	1887.1834115646595
15	100	TCGA	1	100	100	1.0	0.001	1883.547170045267	75	5094	1889.7932000088333
16	100	TCGA	1	100	100	1.0	0.001	1881.5791199977193	75	5094	1884.1244356548368
17	100	TCGA	1	100	100	1.0	0.001	1878.073045613284	75	5094	1878.3293714667086
18	100	TCGA	1	100	100	1.0	0.001	1875.746136751887	75	5094	1896.3073025037293
19	100	TCGA	1	100	100	1.0	0.001	1873.761729541348	75	5094	1873.6374266351288
20	100	TCGA	1	100	100	1.0	0.001	1871.7020703228554	75	5094	1872.5908430089905
21	100	TCGA	1	100	100	1.0	0.001	1869.4187351128448	75	5094	1869.7101627522375
22	100	TCGA	1	100	100	1.0	0.001	1867.374104849501	75	5094	1872.068268589039
23	100	TCGA	1	100	100	1.0	0.001	1866.1408655980108	75	5094	1870.6913007419912
24	100	TCGA	1	100	100	1.0	0.001	1864.0638518616056	75	5094	1869.3751484473144
25	100	TCGA	1	100	100	1.0	0.001	1862.461750952364	75	5094	1862.3211608580011
26	100	TCGA	1	100	100	1.0	0.001	1861.418447575195	75	5094	1866.3787559624293
27	100	TCGA	1	100	100	1.0	0.001	1859.0808221693746	75	5094	1860.0313867923605
28	100	TCGA	1	100	100	1.0	0.001	1858.7371670296848	75	5094	1859.4985333159939
29	100	TCGA	1	100	100	1.0	0.001	1856.9340461418426	75	5094	1858.9703792399496
30	100	TCGA	1	100	100	1.0	0.001	1855.49232669749	75	5094	1860.2514715913555
31	100	TCGA	1	100	100	1.0	0.001	1854.650317034001	75	5094	1857.945649266842
32	100	TCGA	1	100	100	1.0	0.001	1853.0923901811375	75	5094	1855.830103888584
33	100	TCGA	1	100	100	1.0	0.001	1852.1747877783296	75	5094	1851.986247767156
34	100	TCGA	1	100	100	1.0	0.001	1851.6651468669766	75	5094	1853.3546958424936
35	100	TCGA	1	100	100	1.0	0.001	1849.5209280619306	75	5094	1850.3082312195745
36	100	TCGA	1	100	100	1.0	0.001	1849.3851678615995	75	5094	1850.5366462439151
37	100	TCGA	1	100	100	1.0	0.001	1847.4537247509709	75	5094	1849.0697966149105
38	100	TCGA	1	100	100	1.0	0.001	1846.9976009961176	75	5094	1847.3520397397144
39	100	TCGA	1	100	100	1.0	0.001	1846.1407022289914	75	5094	1848.2740036854195
40	100	TCGA	1	100	100	1.0	0.001	1845.4877097036886	75	5094	1846.2254197010445
41	100	TCGA	1	100	100	1.0	0.001	1844.097902529819	75	5094	1846.3677285352546
42	100	TCGA	1	100	100	1.0	0.001	1843.2902907379928	75	5094	1847.904875942211
43	100	TCGA	1	100	100	1.0	0.001	1842.6512580886056	75	5094	1844.2720573080246
44	100	TCGA	1	100	100	1.0	0.001	1841.7886514068646	75	5094	1843.3680082541614
45	100	TCGA	1	100	100	1.0	0.001	1840.99089379177	75	5094	1842.8671598961605
46	100	TCGA	1	100	100	1.0	0.001	1839.9954324801706	75	5094	1843.012075146239
47	100	TCGA	1	100	100	1.0	0.001	1839.3457879842367	75	5094	1841.5309935910016
48	100	TCGA	1	100	100	1.0	0.001	1838.6287215299167	75	5094	1840.9471914013427
49	100	TCGA	1	100	100	1.0	0.001	1838.155620395692	75	5094	1839.790585005104
50	100	TCGA	1	100	100	1.0	0.001	1837.4587581245767	75	5094	1841.2494785941424
51	100	TCGA	1	100	100	1.0	0.001	1836.4687896091527	75	5094	1838.0679367295459
52	100	TCGA	1	100	100	1.0	0.001	1836.132118338359	75	5094	1839.1031886728565
53	100	TCGA	1	100	100	1.0	0.001	1835.4260575875385	75	5094	1837.4242016969613
54	100	TCGA	1	100	100	1.0	0.001	1834.5584141939585	75	5094	1836.845803112241
55	100	TCGA	1	100	100	1.0	0.001	1834.317133058194	75	5094	1837.313867310184
56	100	TCGA	1	100	100	1.0	0.001	1833.491335814653	75	5094	1835.2344823482647
57	100	TCGA	1	100	100	1.0	0.001	1832.944161054984	75	5094	1836.196073752552
58	100	TCGA	1	100	100	1.0	0.001	1832.323429864304	75	5094	1833.8432819615655
59	100	TCGA	1	100	100	1.0	0.001	1831.9559215669558	75	5094	1832.556192215963
60	100	TCGA	1	100	100	1.0	0.001	1831.430534539072	75	5094	1832.180229762092
61	100	TCGA	1	100	100	1.0	0.001	1830.9425536891367	75	5094	1832.415579484336
62	100	TCGA	1	100	100	1.0	0.001	1830.2723321362205	75	5094	1831.9991694311398
63	100	TCGA	1	100	100	1.0	0.001	1829.782241250724	75	5094	1833.3449805178234
64	100	TCGA	1	100	100	1.0	0.001	1829.378920965475	75	5094	1830.9842670383166
