Gene ID,Symbol,SAGD Group,Species,FPKM(F),FPKM(M),Chromosome,log2(M/F ratio),Padj
ENSG00000259701,AC020891.3,SAGD_00051,Human,0.0114743513650531,14.4412384616664,15,9.0511,2.945e-55
ENSG00000188306,LRRIQ4,SAGD_00051,Human,0.0859857871811212,3.47644611202763,3,5.0773,2.952e-55
ENSG00000237378,AL445989.1,SAGD_00051,Human,0.0,0.990367552032094,13,7.9538,3.0121e-55
ENSG00000260653,AC237221.1,SAGD_00051,Human,0.0719783305586403,7.12107896770508,7,6.3489,3.0794e-55
ENSG00000233047,LINC01677,SAGD_00051,Human,0.00358064246326346,1.99153981236822,1,8.6472,3.1177e-55
ENSG00000279539,AC006486.2,SAGD_00051,Human,0.0516407656478211,0.922584958456654,19,3.8675,3.1626e-55
ENSG00000163499,CRYBA2,SAGD_00051,Human,0.00556755169501325,2.91733156254206,2,8.1774,3.2976e-55
ENSG00000260877,AP005233.2,SAGD_00129,Human,0.315493217670275,5.06697556108777,11,4.1033,3.371e-07
ENSG00000260132,AL032819.1,SAGD_00051,Human,0.109919888592963,7.8613691350285,16,5.7379,3.425e-55
ENSG00000205452,AC133561.2,SAGD_00051,Human,0.0,1.00464650827128,16,7.9458,3.4654e-55
ENSG00000213943,KRT18P17,SAGD_00051,Human,0.0406372356276842,1.98499145820116,3,5.3327,3.5657e-55
ENSG00000185055,EFCAB10,SAGD_00051,Human,0.194020014997943,3.57089091809768,7,3.9337,3.6533e-55
ENSG00000175984,DENND2C,SAGD_00051,Human,1.280546287118,4.33280639731344,1,2.0719,3.8098e-55
ENSG00000100490,CDKL1,SAGD_00051,Human,0.855060460322895,0.169830840059883,14,-2.6002,4.0035e-55
ENSG00000235958,UBOX5-AS1,SAGD_00051,Human,0.323052805217133,3.14305687763603,20,3.0212,4.1674e-55
ENSG00000120334,CENPL,SAGD_00051,Human,0.546534224421342,3.26013780224183,1,2.292,4.2778e-55
ENSG00000248538,AC022784.1,SAGD_00051,Human,0.0365489775980576,2.79048272508885,8,5.9743,4.3061e-55
ENSG00000228502,EEF1A1P11,SAGD_00051,Human,4.15103948663418,0.761002407262098,1,-2.7294,4.4595e-55
ENSG00000170293,CMTM8,SAGD_00129,Human,1.55960771914416,0.0941765395173872,3,-3.9694,3.7015e-07
ENSG00000231902,AL135923.2,SAGD_00051,Human,0.0110473955511777,7.96378374858371,9,8.5168,4.6864e-55
ENSG00000231458,RNASEH1P2,SAGD_00051,Human,0.0721419143570916,3.35953840119768,17,5.2497,5.1266e-55
ENSG00000144596,GRIP2,SAGD_00129,Human,0.0267379313362802,0.224251535981408,3,3.0052,3.791e-07
ENSG00000228839,PIK3IP1-AS1,SAGD_00051,Human,0.493623018707897,5.3300758356835,22,3.173,5.3814e-55
ENSG00000280604,AJ239328.1,SAGD_00051,Human,0.0968643779399513,1.59023255721848,21,3.7378,5.3999e-55
ENSG00000153208,MERTK,SAGD_00129,Human,0.418987831086961,0.0196766244757008,2,-3.9821,3.8874e-07
ENSG00000231808,LINC01388,SAGD_00051,Human,0.00471057790310323,7.111580401172,9,8.3706,5.5297e-55
ENSG00000039139,DNAH5,SAGD_00051,Human,0.0150162461364164,0.408032909306673,5,4.4441,5.6226e-55
ENSG00000259708,AC090607.3,SAGD_00051,Human,0.0133087974014073,4.47786890266759,15,7.8383,5.6266e-55
ENSG00000162881,OXER1,SAGD_00051,Human,7.39638811942076,1.30075379072301,2,-2.7714,5.6374e-55
ENSG00000241684,ADAMTS9-AS2,SAGD_00129,Human,0.0487509954846012,0.357691903025909,3,2.8575,4.0771e-07
ENSG00000274211,SOCS7,SAGD_00051,Human,0.422696198643668,8.84287919093917,17,4.1389,5.7382e-55
ENSG00000115641,FHL2,SAGD_00051,Human,97.9226182100585,12.7091202697174,2,-3.2346,5.7807e-55
ENSG00000138772,ANXA3,SAGD_00129,Human,0.359941886201396,0.0198168448593799,4,-3.9276,4.0871e-07
ENSG00000171450,CDK5R2,SAGD_00051,Human,0.0147330675962857,0.931106860591188,2,5.5414,5.8229e-55
ENSG00000270069,MIR222HG,SAGD_00051,Human,3.90597270091447,0.177616250650573,X,-4.7596,6.0756e-55
ENSG00000163359,COL6A3,SAGD_00051,Human,51.2774982754377,5.89119749133089,2,-3.4146,6.0856e-55
ENSG00000148335,NTMT1,SAGD_00051,Human,2.6733525203215,16.888681957746,9,2.3742,6.0877e-55
ENSG00000187556,NANOS3,SAGD_00051,Human,0.294605446111692,4.53308310891646,19,3.6781,6.1547e-55
ENSG00000215612,HMX1,SAGD_00051,Human,0.0056058487326977,1.31217237859165,4,7.4238,6.4609e-55
ENSG00000273812,BX640514.2,SAGD_00129,Human,0.0638282560349217,3.37772533586049,20,6.0716,4.3291e-07
ENSG00000110395,CBL,SAGD_00051,Human,2.44227665640815,12.5703490966924,11,2.0854,7.5044e-55
ENSG00000106341,PPP1R17,SAGD_00051,Human,0.0113499229779592,1.36089816370673,7,6.5866,7.689e-55
ENSG00000130950,NUTM2F,SAGD_00051,Human,0.00850070806168546,1.64628722870632,9,7.4649,8.1243e-55
ENSG00000245552,AP000787.1,SAGD_00051,Human,0.520870680120513,5.31913250345763,11,3.1018,8.3109e-55
ENSG00000175697,GPR156,SAGD_00051,Human,0.320365401342439,2.84245119483259,3,2.8869,8.3435e-55
ENSG00000269706,AC008687.6,SAGD_00129,Human,0.0316608412871635,4.8506395780288,19,7.6271,4.4767e-07
ENSG00000249725,AC079942.1,SAGD_00051,Human,0.0,5.00391969360736,3,7.8874,8.4017e-55
ENSG00000261013,AC079411.1,SAGD_00051,Human,0.00144448064808887,2.96899143121926,16,8.0456,8.4099e-55
ENSG00000103175,WFDC1,SAGD_00129,Human,0.223315028845498,0.0169717298795287,16,-3.5525,4.4884e-07
ENSG00000227790,AC015922.1,SAGD_00051,Human,0.00163692158603867,1.38565282723803,17,7.6519,8.4717e-55
ENSG00000279249,AC007614.1,SAGD_00051,Human,0.031622147674595,0.815068235564516,16,4.3705,8.4978e-55
ENSG00000249158,PCDHA11,SAGD_00051,Human,0.0164044535058027,0.538461481012242,5,4.7519,8.5847e-55
ENSG00000233927,RPS28,SAGD_00051,Human,160.427181892944,44.0774176946774,19,-2.1557,8.7284e-55
ENSG00000230010,AL049646.1,SAGD_00051,Human,0.0174346637211026,1.24572750440928,20,5.8993,8.7577e-55
ENSG00000235034,C19orf81,SAGD_00051,Human,0.17683824343836,7.35359711859724,19,5.0577,8.8608e-55
ENSG00000249264,EEF1A1P9,SAGD_00051,Human,6.87905741150328,1.30292136305863,4,-2.691,8.9065e-55
ENSG00000273313,RBAKDN,SAGD_00051,Human,0.0542127321183596,8.95972452921258,7,7.0808,9.0866e-55
ENSG00000132874,SLC14A2,SAGD_00051,Human,0.0156443712989186,0.403334337164488,18,4.355,9.1495e-55
ENSG00000269893,SNHG8,SAGD_00051,Human,130.610664925286,31.9756849150111,4,-2.3203,9.1574e-55
ENSG00000213401,MAGEA12,SAGD_00051,Human,0.00791838702376606,2.50845520411934,X,7.5037,9.2292e-55
ENSG00000227599,AL031676.1,SAGD_00051,Human,0.0,1.67710931259188,20,8.363,9.246e-55
ENSG00000184305,CCSER1,SAGD_00051,Human,0.0967700000678792,1.92189774133057,4,4.0067,9.3404e-55
ENSG00000110047,EHD1,SAGD_00051,Human,5.8521889174562,58.3118274755657,11,3.0335,9.4162e-55
ENSG00000181885,CLDN7,SAGD_00129,Human,0.0752062665424729,0.81419528263041,17,3.4597,5.3131e-07
ENSG00000100307,CBX7,SAGD_00051,Human,19.5718051666982,5.38367246829548,22,-2.1438,9.8392e-55
ENSG00000166145,SPINT1,SAGD_00129,Human,0.118528082179105,0.753218314979489,15,2.6899,5.3413e-07
ENSG00000179083,FAM133A,SAGD_00051,Human,0.18144561224855,6.33582814049852,X,4.863,9.9486e-55
ENSG00000196562,SULF2,SAGD_00051,Human,51.1733255503021,11.254241046426,20,-2.4874,9.9884e-55
ENSG00000259783,LINC02259,SAGD_00051,Human,0.0495646539515195,6.82292550585665,15,6.9557,1.0066e-54
ENSG00000254842,LINC02551,SAGD_00051,Human,0.0498058637099948,1.21919534077606,11,4.3999,1.0146e-54
ENSG00000265190,ANXA8,SAGD_00129,Human,0.0,0.358240422062519,10,8.2902,5.4765e-07
ENSG00000230442,AC006333.1,SAGD_00051,Human,0.0,2.38734203359334,7,9.0013,1.0395e-54
ENSG00000114446,IFT57,SAGD_00051,Human,12.5148368983614,61.5803969649044,3,2.0284,1.0537e-54
ENSG00000129646,QRICH2,SAGD_00051,Human,1.38725446256222,21.3079627110913,17,3.6825,1.1627e-54
ENSG00000164729,SLC35G3,SAGD_00051,Human,0.00651774282448124,2.77875512699093,17,8.4184,1.1813e-54
ENSG00000248764,AC092435.2,SAGD_00051,Human,0.0,4.18534503186625,4,8.0757,1.211e-54
ENSG00000279289,AL136164.3,SAGD_00129,Human,0.526983676187836,0.0581958167985908,6,-3.2809,5.7135e-07
ENSG00000147162,OGT,SAGD_00051,Human,66.7312182565564,16.2023787223522,X,-2.3352,1.2398e-54
ENSG00000258516,AL133167.1,SAGD_00051,Human,0.0,2.38609703995651,14,7.9903,1.2538e-54
ENSG00000226506,AC007463.1,SAGD_00051,Human,0.0,3.88798304993832,2,8.5837,1.2922e-54
ENSG00000234148,LINC01961,SAGD_00051,Human,0.00956822659796218,11.4958638377514,2,9.33,1.3148e-54
ENSG00000176399,DMRTA1,SAGD_00129,Human,0.37651604099476,0.0429537865226151,9,-3.2185,5.9267e-07
ENSG00000198157,HMGN5,SAGD_00051,Human,5.58227996847858,33.4359404095643,X,2.2854,1.3713e-54
ENSG00000006025,OSBPL7,SAGD_00051,Human,6.52609292617704,1.30196092178243,17,-2.6096,1.3805e-54
ENSG00000230479,AP000695.1,SAGD_00129,Human,0.768811909206357,4.0316717841176,21,2.4605,5.9432e-07
ENSG00000236769,AL139237.2,SAGD_00051,Human,0.00396425870935613,5.72130392759994,10,8.3075,1.3822e-54
ENSG00000137135,ARHGEF39,SAGD_00129,Human,0.106264446318848,0.541750534828054,9,2.3187,6.0294e-07
ENSG00000251283,LINC02272,SAGD_00051,Human,0.00322833675072643,5.276657053165,4,8.4917,1.4239e-54
ENSG00000279715,AL161912.4,SAGD_00051,Human,0.0,1.81625528147981,9,9.1174,1.4763e-54
ENSG00000269321,AC011466.2,SAGD_00051,Human,0.166594856473934,12.7114990389944,19,5.8781,1.4943e-54
ENSG00000124812,CRISP1,SAGD_00051,Human,0.00367692253822821,1.83295428414105,6,8.2475,1.5005e-54
ENSG00000251649,LINC02379,SAGD_00051,Human,0.0,11.1350038090391,4,8.7016,1.5281e-54
ENSG00000165923,AGBL2,SAGD_00051,Human,0.327858362128711,5.80283481987317,11,3.8893,1.5378e-54
ENSG00000148655,LRMDA,SAGD_00129,Human,0.565655818223652,0.131715821936993,10,-2.0915,6.2893e-07
ENSG00000115685,PPP1R7,SAGD_00051,Human,10.6128020870632,61.7099532428381,2,2.2498,1.5433e-54
ENSG00000262585,LINC01979,SAGD_00051,Human,0.0224947369791404,0.548546161338804,17,4.2787,1.5752e-54
ENSG00000239523,MYLK-AS1,SAGD_00051,Human,1.02437045982849,6.17751811103764,3,2.3214,1.7178e-54
ENSG00000177410,ZFAS1,SAGD_00051,Human,13.2014511278458,3.38680916835009,20,-2.2473,1.722e-54
ENSG00000163884,KLF15,SAGD_00129,Human,0.674834925697287,0.00270599646055109,3,-7.232,6.4382e-07
ENSG00000247810,AL136537.1,SAGD_00051,Human,0.0,4.42802192978703,4,8.8523,1.7266e-54
ENSG00000259447,AC013652.2,SAGD_00051,Human,0.0,2.91897878230737,15,8.6466,1.7573e-54
ENSG00000239705,AL354710.2,SAGD_00051,Human,0.00774236218802103,4.59668468479091,9,7.8562,1.8367e-54
ENSG00000166268,MYRFL,SAGD_00051,Human,0.0162362264529696,1.29325301914292,12,6.082,1.8543e-54
ENSG00000253878,AC087752.3,SAGD_00051,Human,1.16498983805729,9.13047021364446,8,2.718,1.8569e-54
ENSG00000224309,ANKRD30BP2,SAGD_00051,Human,0.00189318924532721,0.901205270338462,21,8.4397,1.8667e-54
ENSG00000236383,LINC00854,SAGD_00051,Human,1.05477279726418,17.2274869970664,17,3.7859,1.8871e-54
ENSG00000235501,AC105942.1,SAGD_00129,Human,3.23214364669748,0.665766787350241,1,-2.268,6.7122e-07
ENSG00000266446,AL449423.1,SAGD_00051,Human,0.0114883174940839,7.43315885703523,9,8.2113,1.8921e-54
ENSG00000196932,TMEM26,SAGD_00129,Human,0.347704549804112,0.0469064853424914,10,-2.8388,6.7689e-07
ENSG00000273032,DGCR9,SAGD_00051,Human,0.0908940604751882,4.29778941098907,22,5.2806,1.8982e-54
ENSG00000243964,RPL23AP65,SAGD_00051,Human,14.8658459775649,2.66674289758017,11,-2.7568,1.9281e-54
ENSG00000101888,NXT2,SAGD_00051,Human,1.87059086864151,11.476514558973,X,2.313,2.1823e-54
ENSG00000254049,NRG1-IT3,SAGD_00051,Human,0.0,3.91032426431808,8,7.9288,2.2949e-54
ENSG00000275232,AC073578.2,SAGD_00051,Human,0.0748768014309711,5.20221872126304,12,5.8815,2.2949e-54
ENSG00000230131,AL160290.2,SAGD_00051,Human,0.0870505692592452,4.13838067547902,10,5.2323,2.3324e-54
ENSG00000168061,SAC3D1,SAGD_00051,Human,3.13261470214445,37.1448586562118,11,3.2974,2.3562e-54
ENSG00000223884,AC068481.1,SAGD_00051,Human,0.229031577606042,7.42463277173188,2,4.7542,2.4304e-54
ENSG00000235076,GAPDHP52,SAGD_00051,Human,0.108458300113324,5.85136516163784,13,5.4883,2.4508e-54
ENSG00000168389,MFSD2A,SAGD_00129,Human,0.948752825969001,0.233945730711504,1,-2.0378,7.4553e-07
ENSG00000150540,HNMT,SAGD_00051,Human,15.7065755878603,2.17690148086652,2,-3.1438,2.6685e-54
ENSG00000278849,AL513478.2,SAGD_00051,Human,0.0115088889778062,3.4702841833839,9,8.0307,2.6775e-54
ENSG00000238158,AL391422.2,SAGD_00051,Human,0.0031154219518139,4.53741841908233,6,8.3297,2.7072e-54
ENSG00000185721,DRG1,SAGD_00051,Human,19.3088860148188,107.898920299898,22,2.2063,2.8972e-54
ENSG00000283259,AC242022.1,SAGD_00051,Human,0.00302490557624526,2.26118519043829,1,8.198,2.9e-54
ENSG00000262031,LINC01974,SAGD_00051,Human,0.00468280268589393,8.61669619869956,17,8.8958,2.917e-54
ENSG00000205500,AC013472.1,SAGD_00051,Human,0.110977681217747,2.675103944172,2,4.2968,3.0341e-54
ENSG00000283215,LINC02537,SAGD_00051,Human,0.0,1.65130674226501,6,8.1179,3.0397e-54
ENSG00000281880,PAUPAR,SAGD_00051,Human,0.000740012691408407,0.289184625575282,11,7.8175,3.0466e-54
ENSG00000169662,BCRP6,SAGD_00051,Human,0.0179564517353653,13.4415887922386,22,9.1811,3.0789e-54
ENSG00000260071,AC007221.1,SAGD_00051,Human,0.00940696293418255,4.02880949900716,16,8.051,3.1348e-54
ENSG00000229847,EMX2OS,SAGD_00051,Human,6.40751175409996,0.69909455158625,10,-3.4821,3.1643e-54
ENSG00000231574,LINC02015,SAGD_00129,Human,0.53058727908853,0.00769385482826905,3,-5.5597,7.7578e-07
ENSG00000248690,HAS2-AS1,SAGD_00051,Human,0.0366333992643962,2.56210038109352,8,5.8643,3.193e-54
ENSG00000101188,NTSR1,SAGD_00051,Human,0.0278526222066644,0.566489174162676,20,4.0064,3.2329e-54
ENSG00000231128,AL137856.1,SAGD_00051,Human,0.0370164950959577,3.45269489211033,1,6.3457,3.2538e-54
ENSG00000232494,AL161912.1,SAGD_00051,Human,0.0,6.76607982807543,9,8.7774,3.5908e-54
ENSG00000281809,LINC01394,SAGD_00051,Human,0.0,6.47219367798296,6,8.3721,3.8483e-54
ENSG00000261449,AC103724.3,SAGD_00051,Human,0.00325604948743027,2.89273787844269,8,8.1875,3.934e-54
ENSG00000246820,AC091013.1,SAGD_00051,Human,0.00673206981402748,1.24886690097222,11,7.373,4.053e-54
ENSG00000113810,SMC4,SAGD_00051,Human,1.97813770284131,10.5108501356679,3,2.1086,4.3666e-54
ENSG00000283199,C13orf46,SAGD_00051,Human,0.00688206637055715,1.10090772375072,13,7.0458,4.4902e-54
ENSG00000276851,AC002401.4,SAGD_00129,Human,2.72211748878219,0.149988376731499,17,-4.2327,8.3526e-07
ENSG00000214198,TTC41P,SAGD_00051,Human,0.132931555533807,1.20727114051487,12,2.9018,4.5808e-54
ENSG00000101825,MXRA5,SAGD_00051,Human,1.90591274630799,0.073487216960374,X,-5.0097,4.6478e-54
ENSG00000283072,AL158175.1,SAGD_00051,Human,0.00502654362712027,1.76657450624414,20,8.0027,4.6584e-54
ENSG00000213160,KLHL23,SAGD_00129,Human,0.0966710724028793,0.537978838402189,2,2.461,8.4142e-07
ENSG00000240024,LINC00888,SAGD_00051,Human,0.845717600874537,6.05756359802968,3,2.5625,4.7499e-54
ENSG00000255282,WTAPP1,SAGD_00051,Human,0.00102778708483843,1.28706908063498,11,8.7576,4.9849e-54
ENSG00000166922,SCG5,SAGD_00129,Human,1.23241020887714,0.161708755726091,15,-3.1663,8.4747e-07
ENSG00000225706,PTPRD-AS1,SAGD_00051,Human,3.94574099047228,0.156485818252109,9,-4.9474,5.0611e-54
ENSG00000172967,XKR3,SAGD_00051,Human,0.0105059582485181,6.56588662688808,22,8.907,5.3555e-54
ENSG00000075673,ATP12A,SAGD_00051,Human,0.0044536458964016,0.756278051631291,13,7.1386,5.501e-54
ENSG00000263279,AC007595.1,SAGD_00051,Human,0.0274048822455893,10.440729518176,16,8.2779,5.5957e-54
ENSG00000253781,ZNF317P1,SAGD_00051,Human,0.0,2.56559445784161,8,8.3479,5.8256e-54
ENSG00000204219,TCEA3,SAGD_00051,Human,10.5498856311302,1.07307422382397,1,-3.5636,5.9062e-54
ENSG00000248441,LINC01197,SAGD_00051,Human,3.45650044552183,0.454442052356742,15,-3.1969,5.9745e-54
ENSG00000237479,AC007557.4,SAGD_00051,Human,0.0384080761614016,9.98888143239697,2,7.7658,5.9749e-54
ENSG00000187653,TMSB4XP8,SAGD_00051,Human,173.512000765913,36.1562974362692,4,-2.5593,5.9857e-54
ENSG00000155714,PDZD9,SAGD_00051,Human,0.00562902093209372,3.53540056685649,16,8.6112,6.1924e-54
ENSG00000259343,TMC3-AS1,SAGD_00129,Human,0.196857633654539,0.00612526725596199,15,-5.0023,8.8614e-07
ENSG00000124701,APOBEC2,SAGD_00051,Human,0.196527473498781,3.16046405980669,6,3.7116,6.2514e-54
ENSG00000197406,DIO3,SAGD_00129,Human,0.0,0.768893169914734,14,8.1306,8.8699e-07
ENSG00000177627,C12orf54,SAGD_00051,Human,0.824544353539407,32.6679816789583,12,5.0025,6.4887e-54
ENSG00000264422,AC015818.4,SAGD_00051,Human,0.00447770587494898,9.96974481044426,17,8.629,6.5136e-54
ENSG00000281969,AL592158.1,SAGD_00129,Human,0.437059806521961,0.040486540524775,6,-3.3347,9.1233e-07
ENSG00000253438,PCAT1,SAGD_00051,Human,0.0177628977156636,0.424736163449531,8,4.2814,6.6597e-54
ENSG00000258098,LINC02286,SAGD_00051,Human,0.00737470464022146,6.63836854399407,14,7.7126,6.662e-54
ENSG00000236102,AC006967.2,SAGD_00051,Human,0.0,5.49977092664487,7,8.198,6.6808e-54
ENSG00000181588,MEX3D,SAGD_00051,Human,9.3372722245022,70.021533328911,19,2.6333,6.8381e-54
ENSG00000255101,AC103843.1,SAGD_00051,Human,0.0,2.25388118488823,8,7.5604,6.8559e-54
ENSG00000260257,AL035071.1,SAGD_00129,Human,0.247515327667096,1.36058293330931,20,2.4567,9.2515e-07
ENSG00000232727,YWHAEP1,SAGD_00051,Human,1.52483273942511,14.3189296458776,7,2.946,7.2209e-54
ENSG00000248429,FAM198B-AS1,SAGD_00129,Human,0.665696553912101,0.122161149672359,4,-2.3144,9.4004e-07
ENSG00000133019,CHRM3,SAGD_00129,Human,0.141723999290787,0.00569926879842609,1,-4.1875,9.5092e-07
ENSG00000171241,SHCBP1,SAGD_00051,Human,0.197537047127312,4.51907755489337,16,4.1878,7.2253e-54
ENSG00000230501,ANKRD30BP3,SAGD_00051,Human,0.0097298363316633,3.46222957330242,10,8.1238,7.368e-54
ENSG00000223949,ROR1-AS1,SAGD_00051,Human,0.0636706257804958,3.1473795898415,1,5.3452,7.4435e-54
ENSG00000178171,AMER3,SAGD_00051,Human,0.00143523036816026,0.418373920558663,2,7.5298,7.4559e-54
ENSG00000225210,DUXAP9,SAGD_00129,Human,0.478065256055401,0.0671312376227297,14,-2.8384,9.7498e-07
ENSG00000104213,PDGFRL,SAGD_00051,Human,18.3922247838361,2.38423846802545,8,-3.2173,7.7575e-54
ENSG00000100441,KHNYN,SAGD_00051,Human,17.1535764941094,5.09616027874223,14,-2.0435,7.8058e-54
ENSG00000203446,AC004988.1,SAGD_00129,Human,0.833751851080226,0.0,7,-8.1751,9.8188e-07
ENSG00000185433,LINC00158,SAGD_00051,Human,0.10667674592969,5.04942048097925,21,5.2818,7.9155e-54
ENSG00000265692,LINC01970,SAGD_00051,Human,0.106315528054297,4.01919808496024,17,4.9552,7.9977e-54
ENSG00000276223,AL118522.1,SAGD_00129,Human,4.35068251948205,0.635972659282761,20,-2.7431,1.0005e-06
ENSG00000167964,RAB26,SAGD_00051,Human,0.159037964244192,1.23886185437584,16,2.6622,8.0054e-54
ENSG00000135272,MDFIC,SAGD_00051,Human,4.68492386723417,0.766132650281511,7,-2.9146,8.2449e-54
ENSG00000226652,PSMD10P2,SAGD_00051,Human,0.00604336395246958,4.01978553728819,3,8.4962,8.4678e-54
ENSG00000148288,GBGT1,SAGD_00051,Human,3.62004256778808,0.52607701744543,9,-3.0703,8.5929e-54
ENSG00000227496,AC099066.2,SAGD_00129,Human,1.49327360584854,0.208461557424352,1,-2.9222,1.0278e-06
ENSG00000189064,GAGE2A,SAGD_00051,Human,0.00747655073346384,9.36398066259589,X,8.8049,9.0607e-54
ENSG00000226903,LINC00354,SAGD_00051,Human,0.0105821185961459,7.3283859983535,13,8.49,9.5601e-54
ENSG00000164109,MAD2L1,SAGD_00051,Human,0.54872719501908,3.73277789432431,4,2.4801,9.5743e-54
ENSG00000239300,AC080162.1,SAGD_00051,Human,2.31350705892882,22.2348275109038,2,2.9854,9.6994e-54
ENSG00000242440,LINC02046,SAGD_00051,Human,0.00306804313903396,2.24078343462242,3,7.5507,9.7352e-54
ENSG00000014216,CAPN1,SAGD_00051,Human,20.3703356436582,3.59666494694959,11,-2.8419,9.8173e-54
ENSG00000187172,BAGE2,SAGD_00051,Human,0.000805216943423793,0.546056458747619,21,7.811,9.8766e-54
ENSG00000092964,DPYSL2,SAGD_00051,Human,19.4493369845329,5.87774099670988,8,-2.0143,9.9815e-54
ENSG00000101189,MRGBP,SAGD_00051,Human,10.1212242002491,57.3008996944675,20,2.2172,1.0076e-53
ENSG00000236306,LINC01241,SAGD_00051,Human,0.00588292207138153,3.41651322659809,9,8.6902,1.0502e-53
ENSG00000165105,RASEF,SAGD_00129,Human,0.347241267065551,0.0413706211797822,9,-2.9436,1.1342e-06
ENSG00000258867,LINC01146,SAGD_00051,Human,0.0186584801406908,1.06875309696642,14,5.6599,1.1008e-53
ENSG00000175315,CST6,SAGD_00129,Human,4.33643276534041,0.894325296705895,11,-2.221,1.1388e-06
ENSG00000124767,GLO1,SAGD_00051,Human,49.3367604373551,14.9192102838019,6,-2.0289,1.1034e-53
ENSG00000183470,AC009365.1,SAGD_00051,Human,0.00258863344575181,1.32378779117082,7,8.2116,1.1179e-53
ENSG00000259878,AC126323.3,SAGD_00051,Human,0.0,3.86919986226313,15,8.0721,1.1298e-53
ENSG00000244582,RPL21P120,SAGD_00051,Human,24.9313194527987,4.18775887871407,17,-2.8686,1.1402e-53
ENSG00000169962,TAS1R3,SAGD_00129,Human,0.122291426472004,0.751273278404814,1,2.6434,1.1701e-06
ENSG00000251359,WWC2-AS2,SAGD_00051,Human,0.328331500081255,3.0933107729178,4,2.962,1.1566e-53
ENSG00000165379,LRFN5,SAGD_00129,Human,0.0582529273539929,0.416336116065161,14,2.7891,1.171e-06
ENSG00000240184,PCDHGC3,SAGD_00051,Human,4.16682549978069,0.870358440052018,5,-2.5435,1.1624e-53
ENSG00000187867,PALM3,SAGD_00051,Human,0.190365075927024,15.8378198661188,19,6.0459,1.1681e-53
ENSG00000188517,COL25A1,SAGD_00051,Human,0.458100804431019,8.14678232641615,4,3.9138,1.1948e-53
ENSG00000270177,AC104109.2,SAGD_00051,Human,0.0971482210199706,2.02195231044228,5,4.1001,1.1958e-53
ENSG00000155760,FZD7,SAGD_00051,Human,17.0432770921529,2.46897778591024,2,-3.0467,1.2107e-53
ENSG00000235974,VN2R19P,SAGD_00051,Human,0.341221588864948,4.3215285080043,19,3.3982,1.2569e-53
ENSG00000245059,AC092718.1,SAGD_00051,Human,0.0930706421841617,1.79720739643154,16,4.0247,1.2629e-53
ENSG00000253857,AC022679.1,SAGD_00051,Human,0.00311592716169581,3.46863266514855,8,8.2278,1.3431e-53
ENSG00000251221,LINC01337,SAGD_00051,Human,0.0627082077378775,8.48749832882632,5,6.7252,1.3438e-53
ENSG00000135744,AGT,SAGD_00129,Human,0.824522356019405,0.0757536289872406,1,-3.3588,1.3732e-06
ENSG00000246366,LACTB2-AS1,SAGD_00051,Human,0.0794514601674347,1.11803573972604,8,3.5734,1.3533e-53
ENSG00000187764,SEMA4D,SAGD_00129,Human,0.0248651434265556,0.173411842967092,9,2.8852,1.3809e-06
ENSG00000223587,LINC01986,SAGD_00051,Human,0.00261211971682357,3.98993435368434,3,8.0337,1.4206e-53
ENSG00000205716,FAM183DP,SAGD_00051,Human,0.0658947849137632,11.0724399045679,2,7.0235,1.423e-53
ENSG00000234210,AC006372.3,SAGD_00051,Human,0.0112906697286171,0.474594022627357,7,5.1571,1.4763e-53
ENSG00000169946,ZFPM2,SAGD_00051,Human,10.4503064252182,1.68902003593259,8,-2.8977,1.4879e-53
ENSG00000180423,HARBI1,SAGD_00051,Human,0.595567009012476,8.44747846392804,11,3.5425,1.5583e-53
ENSG00000079335,CDC14A,SAGD_00051,Human,1.38396296369397,9.24357804443501,1,2.4689,1.5819e-53
ENSG00000232759,AC002480.2,SAGD_00129,Human,1.0735170256576,0.176058617184832,7,-2.5982,1.4343e-06
ENSG00000224094,RPS24P8,SAGD_00051,Human,7.33445207454461,1.20924472698803,3,-2.8797,1.6819e-53
ENSG00000137693,YAP1,SAGD_00051,Human,29.4116673328453,7.10427339049185,11,-2.345,1.8164e-53
ENSG00000259591,AC022898.1,SAGD_00051,Human,0.0653731133639038,9.07166517140062,15,6.8512,1.8702e-53
ENSG00000063180,CA11,SAGD_00129,Human,1.18465844606669,0.171635994794384,19,-2.7511,1.4653e-06
ENSG00000235084,CHCHD2P6,SAGD_00051,Human,0.721681399983658,11.0671774386724,1,3.6669,1.904e-53
ENSG00000265843,LINC01029,SAGD_00051,Human,0.00722153609545863,1.27837774777657,18,6.9465,1.9184e-53
ENSG00000162456,KNCN,SAGD_00051,Human,0.00260952635518493,2.30301657782602,1,9.0838,1.9234e-53
ENSG00000229676,ZNF492,SAGD_00129,Human,0.0199979021560736,0.390368428184223,19,4.4137,1.4954e-06
ENSG00000183580,FBXL7,SAGD_00051,Human,17.6318677712508,4.04493905084432,5,-2.4055,2.0447e-53
ENSG00000229105,ASTN2-AS1,SAGD_00051,Human,0.0136676604192062,3.80999558483821,9,7.9135,2.0911e-53
ENSG00000258747,AL356022.1,SAGD_00051,Human,0.0129690802368809,4.9793887002983,14,8.2323,2.0933e-53
ENSG00000230928,AL139241.1,SAGD_00129,Human,2.54470136020442,0.479899798704377,10,-2.356,1.5602e-06
