algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
ica	908341	real	0.24948875255623723	688	51.3361	target	90	gpxcell
ica	978124	real	0.25357873210633947	859	54.5999	target	90	gpxcell
nmf	165158	real	0.1083844580777096	1035	49.218999999999994	target	90	gpxcell
nmf	451283	real	0.10633946830265849	956	47.4489	target	90	gpxcell
nmf	486191	real	0.1083844580777096	1032	47.641000000000005	target	90	gpxcell
nmf	908341	real	0.10429447852760736	958	47.9569	target	90	gpxcell
nmf	978124	real	0.10429447852760736	1034	46.0742	target	90	gpxcell
pca	165158	real	0.2310838445807771	1350	23.322	target	90	gpxcell
pca	451283	real	0.2167689161554192	1351	23.322	target	90	gpxcell
pca	486191	real	0.22085889570552147	1352	23.322	target	90	gpxcell
pca	908341	real	0.2331288343558282	1353	23.322	target	90	gpxcell
pca	978124	real	0.2085889570552147	1354	23.322	target	90	gpxcell
vae	165158	real	0.16359918200409	2085	26.9013	target	90	gpxcell
vae	451283	real	0.17791411042944785	2211	24.1456	target	90	gpxcell
vae	486191	real	0.17177914110429449	1982	24.4296	target	90	gpxcell
vae	908341	real	0.1554192229038855	1823	29.0942	target	90	gpxcell
vae	978124	real	0.18404907975460122	1974	24.3318	target	90	gpxcell
dae	165158	real	0.07975460122699386	150	25.0267	target	45	gpxcell
dae	451283	real	0.07770961145194274	101	23.1135	target	45	gpxcell
dae	486191	real	0.08588957055214724	12	22.2001	target	45	gpxcell
dae	908341	real	0.08793456032719836	188	25.8637	target	45	gpxcell
dae	978124	real	0.07975460122699386	159	27.4906	target	45	gpxcell
ica	165158	real	0.1390593047034765	290	52.9441	target	45	gpxcell
ica	451283	real	0.13701431492842536	361	55.3618	target	45	gpxcell
ica	486191	real	0.1492842535787321	377	55.7763	target	45	gpxcell
ica	908341	real	0.14314928425357873	398	55.2889	target	45	gpxcell
ica	978124	real	0.14519427402862986	284	54.9732	target	45	gpxcell
nmf	165158	real	0.08384458077709611	610	41.5099	target	45	gpxcell
nmf	451283	real	0.08588957055214724	611	47.6557	target	45	gpxcell
nmf	486191	real	0.081799591002045	612	49.4052	target	45	gpxcell
nmf	908341	real	0.08997955010224949	613	44.7727	target	45	gpxcell
nmf	978124	real	0.08384458077709611	614	43.9704	target	45	gpxcell
pca	165158	real	0.12269938650306748	675	23.322	target	45	gpxcell
pca	451283	real	0.11860940695296524	676	23.322	target	45	gpxcell
pca	486191	real	0.12474437627811862	677	23.322	target	45	gpxcell
pca	908341	real	0.12474437627811862	678	23.322	target	45	gpxcell
pca	978124	real	0.12474437627811862	679	23.322	target	45	gpxcell
vae	165158	real	0.10429447852760736	1080	26.1369	target	45	gpxcell
vae	451283	real	0.10224948875255624	1001	34.729	target	45	gpxcell
vae	486191	real	0.10020449897750511	927	34.2328	target	45	gpxcell
vae	908341	real	0.10633946830265849	983	35.897	target	45	gpxcell
vae	978124	real	0.11247443762781185	929	28.8654	target	45	gpxcell
dae	165158	real	0.10020449897750511	195	28.6282	target	60	gpxcell
dae	451283	real	0.10429447852760736	96	25.2618	target	60	gpxcell
dae	486191	real	0.10633946830265849	97	23.3137	target	60	gpxcell
dae	908341	real	0.11042944785276074	273	23.2623	target	60	gpxcell
dae	978124	real	0.12269938650306748	109	24.2237	target	60	gpxcell
ica	165158	real	0.17995910020449898	325	53.867	target	60	gpxcell
ica	451283	real	0.19222903885480572	336	54.5096	target	60	gpxcell
ica	486191	real	0.18200408997955012	572	53.785	target	60	gpxcell
ica	908341	real	0.17995910020449898	443	55.2023	target	60	gpxcell
ica	978124	real	0.1738241308793456	409	54.5662	target	60	gpxcell
nmf	165158	real	0.09611451942740286	760	46.7574	target	60	gpxcell
nmf	451283	real	0.10633946830265849	656	50.4817	target	60	gpxcell
nmf	486191	real	0.10020449897750511	762	50.6025	target	60	gpxcell
nmf	908341	real	0.10633946830265849	658	48.6099	target	60	gpxcell
nmf	978124	real	0.09406952965235174	764	49.3024	target	60	gpxcell
pca	165158	real	0.16155419222903886	900	23.322	target	60	gpxcell
pca	451283	real	0.15950920245398773	901	23.322	target	60	gpxcell
pca	486191	real	0.15132924335378323	902	23.322	target	60	gpxcell
pca	908341	real	0.15950920245398773	903	23.322	target	60	gpxcell
pca	978124	real	0.16155419222903886	904	23.322	target	60	gpxcell
vae	165158	real	0.1329243353783231	1495	46.1393	target	60	gpxcell
vae	451283	real	0.12678936605316973	1306	39.4017	target	60	gpxcell
vae	486191	real	0.12883435582822086	1357	23.1867	target	60	gpxcell
vae	908341	real	0.13701431492842536	1408	26.5569	target	60	gpxcell
vae	978124	real	0.1329243353783231	1359	30.8178	target	60	gpxcell
dae	165158	real	0.014314928425357873	25	30.2946	target	6	gpxcell
dae	451283	real	0.016359918200409	6	31.4568	target	6	gpxcell
dae	486191	real	0.014314928425357873	12	33.1934	target	6	gpxcell
dae	908341	real	0.014314928425357873	23	31.8221	target	6	gpxcell
dae	978124	real	0.022494887525562373	4	28.3406	target	6	gpxcell
ica	165158	real	0.024539877300613498	35	20.7566	target	6	gpxcell
ica	451283	real	0.024539877300613498	31	17.8943	target	6	gpxcell
ica	486191	real	0.024539877300613498	42	17.7568	target	6	gpxcell
ica	908341	real	0.024539877300613498	33	17.7623	target	6	gpxcell
ica	978124	real	0.024539877300613498	44	17.91	target	6	gpxcell
nmf	165158	real	0.018404907975460124	70	21.8584	target	6	gpxcell
nmf	451283	real	0.018404907975460124	71	21.8593	target	6	gpxcell
nmf	486191	real	0.018404907975460124	72	21.8614	target	6	gpxcell
nmf	908341	real	0.018404907975460124	73	21.8591	target	6	gpxcell
nmf	978124	real	0.018404907975460124	74	21.8567	target	6	gpxcell
pca	165158	real	0.024539877300613498	90	23.322	target	6	gpxcell
pca	451283	real	0.024539877300613498	91	23.322	target	6	gpxcell
pca	486191	real	0.024539877300613498	92	23.322	target	6	gpxcell
pca	908341	real	0.024539877300613498	93	23.322	target	6	gpxcell
pca	978124	real	0.024539877300613498	94	23.322	target	6	gpxcell
vae	165158	real	0.02044989775051125	140	30.9465	target	6	gpxcell
vae	451283	real	0.018404907975460124	141	29.8667	target	6	gpxcell
vae	486191	real	0.02044989775051125	127	32.5019	target	6	gpxcell
vae	908341	real	0.018404907975460124	148	30.0754	target	6	gpxcell
vae	978124	real	0.02044989775051125	144	31.9328	target	6	gpxcell
dae	165158	real	0.02044989775051125	5	30.7554	target	10	gpxcell
dae	451283	real	0.024539877300613498	26	23.1829	target	10	gpxcell
dae	486191	real	0.022494887525562373	12	33.0502	target	10	gpxcell
dae	908341	real	0.024539877300613498	28	30.5152	target	10	gpxcell
dae	978124	real	0.02044989775051125	29	32.5414	target	10	gpxcell
ica	165158	real	0.032719836400818	95	17.7001	target	10	gpxcell
ica	451283	real	0.032719836400818	61	17.6701	target	10	gpxcell
ica	486191	real	0.032719836400818	77	17.8088	target	10	gpxcell
ica	908341	real	0.03067484662576687	88	16.3006	target	10	gpxcell
ica	978124	real	0.032719836400818	89	17.6592	target	10	gpxcell
nmf	165158	real	0.022494887525562373	145	22.7677	target	10	gpxcell
nmf	451283	real	0.022494887525562373	146	22.753	target	10	gpxcell
nmf	486191	real	0.022494887525562373	147	22.7507	target	10	gpxcell
nmf	908341	real	0.022494887525562373	148	22.7848	target	10	gpxcell
nmf	978124	real	0.022494887525562373	149	22.7715	target	10	gpxcell
pca	165158	real	0.03885480572597137	150	23.322	target	10	gpxcell
pca	451283	real	0.03885480572597137	151	23.322	target	10	gpxcell
pca	486191	real	0.03885480572597137	152	23.322	target	10	gpxcell
pca	908341	real	0.03885480572597137	153	23.322	target	10	gpxcell
pca	978124	real	0.03885480572597137	154	23.322	target	10	gpxcell
vae	165158	real	0.028629856850715747	210	25.2211	target	10	gpxcell
vae	451283	real	0.03067484662576687	201	28.2112	target	10	gpxcell
vae	486191	real	0.03067484662576687	222	28.0778	target	10	gpxcell
vae	908341	real	0.034764826175869123	208	23.1736	target	10	gpxcell
vae	978124	real	0.034764826175869123	214	32.4748	target	10	gpxcell
dae	165158	real	0.044989775051124746	75	26.2984	target	20	gpxcell
dae	451283	real	0.03680981595092025	81	22.2731	target	20	gpxcell
dae	486191	real	0.049079754601226995	12	26.2006	target	20	gpxcell
dae	908341	real	0.049079754601226995	3	20.8132	target	20	gpxcell
dae	978124	real	0.0408997955010225	4	24.8534	target	20	gpxcell
ica	165158	real	0.06748466257668712	170	40.0578	target	20	gpxcell
ica	451283	real	0.06748466257668712	166	40.7225	target	20	gpxcell
ica	486191	real	0.06748466257668712	167	40.7214	target	20	gpxcell
ica	908341	real	0.06748466257668712	183	40.7142	target	20	gpxcell
ica	978124	real	0.065439672801636	129	40.7808	target	20	gpxcell
nmf	165158	real	0.044989775051124746	275	31.9798	target	20	gpxcell
nmf	451283	real	0.044989775051124746	276	32.0083	target	20	gpxcell
nmf	486191	real	0.044989775051124746	277	31.9571	target	20	gpxcell
nmf	908341	real	0.044989775051124746	278	31.9583	target	20	gpxcell
nmf	978124	real	0.044989775051124746	279	32.0038	target	20	gpxcell
pca	165158	real	0.06748466257668712	300	23.322	target	20	gpxcell
pca	451283	real	0.06748466257668712	301	23.322	target	20	gpxcell
pca	486191	real	0.06748466257668712	302	23.322	target	20	gpxcell
pca	908341	real	0.06748466257668712	303	23.322	target	20	gpxcell
pca	978124	real	0.06748466257668712	304	23.322	target	20	gpxcell
vae	165158	real	0.05930470347648262	465	27.2587	target	20	gpxcell
vae	451283	real	0.05521472392638037	456	33.3534	target	20	gpxcell
vae	486191	real	0.06134969325153374	442	37.4819	target	20	gpxcell
vae	908341	real	0.05112474437627812	498	34.0592	target	20	gpxcell
vae	978124	real	0.05521472392638037	404	38.5885	target	20	gpxcell
dae	165158	real	0.12065439672801637	180	23.8179	target	70	gpxcell
dae	451283	real	0.12065439672801637	136	24.3763	target	70	gpxcell
dae	486191	real	0.12065439672801637	122	22.412	target	70	gpxcell
dae	908341	real	0.12474437627811862	48	30.0015	target	70	gpxcell
dae	978124	real	0.130879345603272	259	23.9915	target	70	gpxcell
ica	165158	real	0.2229038854805726	600	51.5312	target	70	gpxcell
ica	451283	real	0.2229038854805726	416	51.3546	target	70	gpxcell
ica	486191	real	0.21267893660531698	592	51.3746	target	70	gpxcell
ica	908341	real	0.2249488752556237	503	50.6364	target	70	gpxcell
ica	978124	real	0.2229038854805726	694	51.4552	target	70	gpxcell
nmf	165158	real	0.10429447852760736	755	49.2296	target	70	gpxcell
nmf	451283	real	0.10633946830265849	836	51.0911	target	70	gpxcell
nmf	486191	real	0.09815950920245399	862	45.673	target	70	gpxcell
nmf	908341	real	0.09611451942740286	863	50.001000000000005	target	70	gpxcell
nmf	978124	real	0.09815950920245399	839	49.0697	target	70	gpxcell
pca	165158	real	0.17995910020449898	1050	23.322	target	70	gpxcell
pca	451283	real	0.1983640081799591	1051	23.322	target	70	gpxcell
pca	486191	real	0.16768916155419222	1052	23.322	target	70	gpxcell
pca	908341	real	0.16973415132924335	1053	23.322	target	70	gpxcell
pca	978124	real	0.1901840490797546	1054	23.322	target	70	gpxcell
vae	165158	real	0.14314928425357873	1570	62.361000000000004	target	70	gpxcell
vae	451283	real	0.15132924335378323	1401	25.0575	target	70	gpxcell
vae	486191	real	0.1329243353783231	1557	36.0715	target	70	gpxcell
vae	908341	real	0.15337423312883436	1473	28.1534	target	70	gpxcell
vae	978124	real	0.14314928425357873	1404	32.4506	target	70	gpxcell
dae	165158	real	0.0081799591002045	5	20.0995	target	2	gpxcell
dae	451283	real	0.0081799591002045	1	19.9408	target	2	gpxcell
dae	486191	real	0.00408997955010225	7	17.0067	target	2	gpxcell
dae	908341	real	0.0081799591002045	3	19.5607	target	2	gpxcell
dae	978124	real	0.0081799591002045	4	20.0822	target	2	gpxcell
ica	165158	real	0.0081799591002045	15	23.6137	target	2	gpxcell
ica	451283	real	0.0081799591002045	16	23.6117	target	2	gpxcell
ica	486191	real	0.0081799591002045	12	23.6128	target	2	gpxcell
ica	908341	real	0.0081799591002045	13	23.6328	target	2	gpxcell
ica	978124	real	0.0081799591002045	14	23.6139	target	2	gpxcell
nmf	165158	real	0.0081799591002045	20	17.9646	target	2	gpxcell
nmf	451283	real	0.0081799591002045	21	17.9646	target	2	gpxcell
nmf	486191	real	0.0081799591002045	22	17.9646	target	2	gpxcell
nmf	908341	real	0.0081799591002045	23	17.9646	target	2	gpxcell
nmf	978124	real	0.0081799591002045	24	17.9646	target	2	gpxcell
pca	165158	real	0.0081799591002045	30	23.322	target	2	gpxcell
pca	451283	real	0.0081799591002045	31	23.322	target	2	gpxcell
pca	486191	real	0.0081799591002045	32	23.322	target	2	gpxcell
pca	908341	real	0.0081799591002045	33	23.322	target	2	gpxcell
pca	978124	real	0.0081799591002045	34	23.322	target	2	gpxcell
vae	165158	real	0.0081799591002045	40	35.074	target	2	gpxcell
vae	451283	real	0.0081799591002045	46	35.3061	target	2	gpxcell
vae	486191	real	0.0081799591002045	47	35.7617	target	2	gpxcell
vae	908341	real	0.0081799591002045	43	35.8397	target	2	gpxcell
vae	978124	real	0.0081799591002045	49	35.3795	target	2	gpxcell
dae	165158	real	0.022494887525562373	40	31.9531	target	12	gpxcell
dae	451283	real	0.03067484662576687	51	22.8705	target	12	gpxcell
dae	486191	real	0.028629856850715747	12	22.9524	target	12	gpxcell
dae	908341	real	0.022494887525562373	3	27.1298	target	12	gpxcell
dae	978124	real	0.024539877300613498	4	22.0845	target	12	gpxcell
ica	165158	real	0.044989775051124746	70	30.5153	target	12	gpxcell
ica	451283	real	0.044989775051124746	96	30.7297	target	12	gpxcell
ica	486191	real	0.044989775051124746	72	30.5045	target	12	gpxcell
ica	908341	real	0.03680981595092025	68	21.5569	target	12	gpxcell
ica	978124	real	0.044989775051124746	114	30.1571	target	12	gpxcell
nmf	165158	real	0.026584867075664622	175	18.1016	target	12	gpxcell
nmf	451283	real	0.026584867075664622	176	18.0565	target	12	gpxcell
nmf	486191	real	0.026584867075664622	177	18.059	target	12	gpxcell
nmf	908341	real	0.026584867075664622	178	18.104	target	12	gpxcell
nmf	978124	real	0.026584867075664622	179	18.0614	target	12	gpxcell
pca	165158	real	0.04703476482617587	180	23.322	target	12	gpxcell
pca	451283	real	0.04703476482617587	181	23.322	target	12	gpxcell
pca	486191	real	0.04703476482617587	182	23.322	target	12	gpxcell
pca	908341	real	0.04703476482617587	183	23.322	target	12	gpxcell
pca	978124	real	0.04703476482617587	184	23.322	target	12	gpxcell
vae	165158	real	0.0408997955010225	285	33.421	target	12	gpxcell
vae	451283	real	0.03885480572597137	291	25.7695	target	12	gpxcell
vae	486191	real	0.034764826175869123	267	32.8251	target	12	gpxcell
vae	908341	real	0.0408997955010225	248	37.6807	target	12	gpxcell
vae	978124	real	0.03680981595092025	254	28.1492	target	12	gpxcell
dae	165158	real	0.010224948875255624	0	22.9752	target	4	gpxcell
dae	451283	real	0.014314928425357873	11	25.7885	target	4	gpxcell
dae	486191	real	0.016359918200409	17	27.3855	target	4	gpxcell
dae	908341	real	0.016359918200409	13	24.1839	target	4	gpxcell
dae	978124	real	0.012269938650306749	19	29.6964	target	4	gpxcell
ica	165158	real	0.016359918200409	25	26.2128	target	4	gpxcell
ica	451283	real	0.016359918200409	31	25.8981	target	4	gpxcell
ica	486191	real	0.016359918200409	32	25.8574	target	4	gpxcell
ica	908341	real	0.016359918200409	28	25.8254	target	4	gpxcell
ica	978124	real	0.016359918200409	34	26.0613	target	4	gpxcell
nmf	165158	real	0.010224948875255624	50	19.8797	target	4	gpxcell
nmf	451283	real	0.010224948875255624	51	19.8797	target	4	gpxcell
nmf	486191	real	0.010224948875255624	52	19.8797	target	4	gpxcell
nmf	908341	real	0.010224948875255624	53	19.8797	target	4	gpxcell
nmf	978124	real	0.010224948875255624	54	19.8797	target	4	gpxcell
pca	165158	real	0.016359918200409	60	23.322	target	4	gpxcell
pca	451283	real	0.016359918200409	61	23.322	target	4	gpxcell
pca	486191	real	0.016359918200409	62	23.322	target	4	gpxcell
pca	908341	real	0.016359918200409	63	23.322	target	4	gpxcell
pca	978124	real	0.016359918200409	64	23.322	target	4	gpxcell
vae	165158	real	0.016359918200409	80	28.9895	target	4	gpxcell
vae	451283	real	0.014314928425357873	81	32.4519	target	4	gpxcell
vae	486191	real	0.012269938650306749	82	35.1371	target	4	gpxcell
vae	908341	real	0.014314928425357873	88	28.0529	target	4	gpxcell
vae	978124	real	0.014314928425357873	99	35.1027	target	4	gpxcell
dae	165158	real	0.016359918200409	0	31.8665	target	8	gpxcell
dae	451283	real	0.026584867075664622	11	27.5899	target	8	gpxcell
dae	486191	real	0.02044989775051125	32	33.4831	target	8	gpxcell
dae	908341	real	0.018404907975460124	3	29.5687	target	8	gpxcell
dae	978124	real	0.022494887525562373	14	29.4078	target	8	gpxcell
ica	165158	real	0.03067484662576687	65	16.89	target	8	gpxcell
ica	451283	real	0.03067484662576687	51	17.4378	target	8	gpxcell
ica	486191	real	0.03067484662576687	47	17.2269	target	8	gpxcell
ica	908341	real	0.03067484662576687	48	17.2944	target	8	gpxcell
ica	978124	real	0.03067484662576687	69	17.4088	target	8	gpxcell
nmf	165158	real	0.024539877300613498	90	20.4126	target	8	gpxcell
nmf	451283	real	0.024539877300613498	91	20.4126	target	8	gpxcell
nmf	486191	real	0.024539877300613498	92	20.412	target	8	gpxcell
nmf	908341	real	0.024539877300613498	93	20.4075	target	8	gpxcell
nmf	978124	real	0.024539877300613498	94	20.4485	target	8	gpxcell
pca	165158	real	0.032719836400818	120	23.322	target	8	gpxcell
pca	451283	real	0.032719836400818	121	23.322	target	8	gpxcell
pca	486191	real	0.032719836400818	122	23.322	target	8	gpxcell
pca	908341	real	0.032719836400818	123	23.322	target	8	gpxcell
pca	978124	real	0.032719836400818	124	23.322	target	8	gpxcell
vae	165158	real	0.024539877300613498	165	31.2565	target	8	gpxcell
vae	451283	real	0.028629856850715747	171	31.4366	target	8	gpxcell
vae	486191	real	0.026584867075664622	162	31.2245	target	8	gpxcell
vae	908341	real	0.028629856850715747	188	27.3955	target	8	gpxcell
vae	978124	real	0.026584867075664622	164	25.4686	target	8	gpxcell
dae	165158	real	0.147239263803681	420	30.3218	target	100	gpxcell
dae	451283	real	0.1554192229038855	481	30.4119	target	100	gpxcell
dae	486191	real	0.16155419222903886	147	31.2387	target	100	gpxcell
dae	908341	real	0.1656441717791411	253	24.6693	target	100	gpxcell
dae	978124	real	0.1574642126789366	194	27.3286	target	100	gpxcell
ica	165158	real	0.26789366053169733	510	68.1662	target	100	gpxcell
ica	451283	real	0.2556237218813906	841	58.7816	target	100	gpxcell
ica	486191	real	0.26380368098159507	512	51.5734	target	100	gpxcell
ica	908341	real	0.25766871165644173	973	52.9862	target	100	gpxcell
ica	978124	real	0.25971370143149286	884	62.803000000000004	target	100	gpxcell
nmf	165158	real	0.1165644171779141	1495	50.5841	target	100	gpxcell
nmf	451283	real	0.1083844580777096	1131	50.0513	target	100	gpxcell
nmf	486191	real	0.130879345603272	1132	49.4583	target	100	gpxcell
nmf	908341	real	0.11860940695296524	1058	45.1832	target	100	gpxcell
nmf	978124	real	0.11042944785276074	1134	46.8048	target	100	gpxcell
pca	165158	real	0.24130879345603273	1500	23.322	target	100	gpxcell
pca	451283	real	0.2331288343558282	1501	23.322	target	100	gpxcell
pca	486191	real	0.24335378323108384	1502	23.322	target	100	gpxcell
pca	908341	real	0.25357873210633947	1503	23.322	target	100	gpxcell
pca	978124	real	0.24335378323108384	1504	23.322	target	100	gpxcell
vae	165158	real	0.16768916155419222	2120	26.511999999999997	target	100	gpxcell
vae	451283	real	0.18404907975460122	2286	29.9062	target	100	gpxcell
vae	486191	real	0.18404907975460122	2372	34.2614	target	100	gpxcell
vae	908341	real	0.16973415132924335	2253	50.5714	target	100	gpxcell
vae	978124	real	0.16359918200409	2004	26.5823	target	100	gpxcell
