algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
nmf	978124	real	0.013353115727002967	74	44.7241	tcga	6	gpc2cpreactome
pca	165158	real	0.016320474777448073	100	21.8807	tcga	6	gpc2cpreactome
pca	451283	real	0.016320474777448073	101	21.8807	tcga	6	gpc2cpreactome
pca	486191	real	0.016320474777448073	102	21.8807	tcga	6	gpc2cpreactome
pca	908341	real	0.016320474777448073	103	21.8807	tcga	6	gpc2cpreactome
pca	978124	real	0.016320474777448073	104	21.8807	tcga	6	gpc2cpreactome
vae	165158	real	0.017804154302670624	135	24.9843	tcga	6	gpc2cpreactome
vae	451283	real	0.017804154302670624	146	23.6494	tcga	6	gpc2cpreactome
vae	486191	real	0.016320474777448073	132	27.265	tcga	6	gpc2cpreactome
vae	908341	real	0.01483679525222552	128	48.3224	tcga	6	gpc2cpreactome
vae	978124	real	0.017804154302670624	139	28.2765	tcga	6	gpc2cpreactome
