algorithm	seed	model_type	geneset_coverage	level_3	abs_top_z_score	dataset	z_dim	geneset_name
ica	908341	real	0.0369702434625789	708	51.2229	tcga	90	gpc5bp
ica	978124	real	0.03651938683498648	584	52.7404	tcga	90	gpc5bp
nmf	165158	real	0.023444544634806132	1020	134.257	tcga	90	gpc5bp
nmf	451283	real	0.022768259693417493	1021	150.161	tcga	90	gpc5bp
nmf	486191	real	0.023895401262398558	1022	142.002	tcga	90	gpc5bp
nmf	908341	real	0.023669972948602343	1023	147.52100000000002	tcga	90	gpc5bp
nmf	978124	real	0.024571686203787194	1024	114.875	tcga	90	gpc5bp
pca	165158	real	0.030883678990081154	1350	28.4284	tcga	90	gpc5bp
pca	451283	real	0.032010820559062216	1351	28.4284	tcga	90	gpc5bp
pca	486191	real	0.030658250676284943	1352	28.4284	tcga	90	gpc5bp
pca	908341	real	0.032010820559062216	1353	28.4284	tcga	90	gpc5bp
pca	978124	real	0.031785392245266005	1354	28.4284	tcga	90	gpc5bp
vae	165158	real	0.02164111812443643	2110	33.963	tcga	90	gpc5bp
vae	451283	real	0.022091974752028856	2131	35.3587	tcga	90	gpc5bp
vae	486191	real	0.024346257889990983	2007	30.155	tcga	90	gpc5bp
vae	908341	real	0.024571686203787194	1838	33.4572	tcga	90	gpc5bp
vae	978124	real	0.023444544634806132	2134	34.1469	tcga	90	gpc5bp
dae	165158	real	0.0020288548241659153	20	34.4503	tcga	9	gpc5bp
dae	451283	real	0.002254283137962128	31	29.5138	tcga	9	gpc5bp
dae	486191	real	0.0018034265103697023	22	40.2933	tcga	9	gpc5bp
dae	908341	real	0.0018034265103697023	18	32.0171	tcga	9	gpc5bp
dae	978124	real	0.002254283137962128	9	28.9158	tcga	9	gpc5bp
ica	165158	real	0.0040577096483318306	80	36.7436	tcga	9	gpc5bp
ica	451283	real	0.003832281334535618	46	37.2221	tcga	9	gpc5bp
ica	486191	real	0.003832281334535618	77	37.1867	tcga	9	gpc5bp
ica	908341	real	0.003832281334535618	73	36.6792	tcga	9	gpc5bp
ica	978124	real	0.0040577096483318306	64	36.7179	tcga	9	gpc5bp
nmf	165158	real	0.0029305680793507666	120	29.9949	tcga	9	gpc5bp
nmf	451283	real	0.0029305680793507666	121	30.0116	tcga	9	gpc5bp
nmf	486191	real	0.0029305680793507666	122	30.0011	tcga	9	gpc5bp
nmf	908341	real	0.0029305680793507666	123	30.0089	tcga	9	gpc5bp
nmf	978124	real	0.0029305680793507666	124	30.0008	tcga	9	gpc5bp
pca	165158	real	0.003832281334535618	135	28.4284	tcga	9	gpc5bp
pca	451283	real	0.003832281334535618	136	28.4284	tcga	9	gpc5bp
pca	486191	real	0.003832281334535618	137	28.4284	tcga	9	gpc5bp
pca	908341	real	0.003832281334535618	138	28.4284	tcga	9	gpc5bp
pca	978124	real	0.003832281334535618	139	28.4284	tcga	9	gpc5bp
vae	165158	real	0.0040577096483318306	215	28.204	tcga	9	gpc5bp
vae	451283	real	0.003832281334535618	221	23.1268	tcga	9	gpc5bp
vae	486191	real	0.003832281334535618	202	23.2444	tcga	9	gpc5bp
vae	908341	real	0.003832281334535618	193	28.7947	tcga	9	gpc5bp
vae	978124	real	0.003381424706943192	199	28.416999999999998	tcga	9	gpc5bp
dae	165158	real	0.02727682596934175	445	40.5932	tcga	125	gpc5bp
dae	451283	real	0.02750225428313796	71	40.4878	tcga	125	gpc5bp
dae	486191	real	0.027953110910730387	2	39.086	tcga	125	gpc5bp
dae	908341	real	0.02727682596934175	173	39.5778	tcga	125	gpc5bp
dae	978124	real	0.02569882777276826	589	42.1511	tcga	125	gpc5bp
ica	165158	real	0.04869251577998197	865	58.5924	tcga	125	gpc5bp
ica	451283	real	0.04801623083859333	1166	58.0224	tcga	125	gpc5bp
ica	486191	real	0.047790802524797116	1117	58.1823	tcga	125	gpc5bp
ica	908341	real	0.048467087466185756	643	59.3516	tcga	125	gpc5bp
ica	978124	real	0.048467087466185756	674	58.0658	tcga	125	gpc5bp
nmf	165158	real	0.032687105500450855	1335	143.38	tcga	125	gpc5bp
nmf	451283	real	0.032687105500450855	1336	480.70599999999996	tcga	125	gpc5bp
nmf	486191	real	0.031109107303877368	1372	97.0998	tcga	125	gpc5bp
nmf	908341	real	0.031559963931469794	1338	321.262	tcga	125	gpc5bp
nmf	978124	real	0.032461677186654644	1779	114.78	tcga	125	gpc5bp
pca	165158	real	0.04170423805229937	1875	28.4284	tcga	125	gpc5bp
pca	451283	real	0.04350766456266907	1876	28.4284	tcga	125	gpc5bp
pca	486191	real	0.04328223624887286	1877	28.4284	tcga	125	gpc5bp
pca	908341	real	0.04260595130748422	1878	28.4284	tcga	125	gpc5bp
pca	978124	real	0.04418394950405771	1879	28.4284	tcga	125	gpc5bp
vae	165158	real	0.028629395852119027	2935	35.9251	tcga	125	gpc5bp
vae	451283	real	0.02750225428313796	2786	44.7174	tcga	125	gpc5bp
vae	486191	real	0.024571686203787194	2802	37.9576	tcga	125	gpc5bp
vae	908341	real	0.029305680793507663	2853	31.2961	tcga	125	gpc5bp
vae	978124	real	0.025924256086564474	2544	33.5809	tcga	125	gpc5bp
dae	165158	real	0.044860234445446345	560	40.1001	tcga	200	gpc5bp
dae	451283	real	0.03990081154192967	776	40.4334	tcga	200	gpc5bp
dae	486191	real	0.03944995491433724	857	59.9766	tcga	200	gpc5bp
dae	908341	real	0.04125338142470694	218	42.3128	tcga	200	gpc5bp
dae	978124	real	0.04260595130748422	339	41.6995	tcga	200	gpc5bp
ica	165158	real	0.0775473399458972	1760	44.5859	tcga	200	gpc5bp
ica	451283	real	0.0739404869251578	1521	39.5791	tcga	200	gpc5bp
ica	486191	real	0.07326420198376916	1942	43.883	tcga	200	gpc5bp
ica	908341	real	0.07596934174932371	1453	46.5215	tcga	200	gpc5bp
ica	978124	real	0.07596934174932371	1624	45.446000000000005	tcga	200	gpc5bp
nmf	165158	real	0.04869251577998197	2265	inf	tcga	200	gpc5bp
nmf	451283	real	0.05139765554553652	2991	inf	tcga	200	gpc5bp
nmf	486191	real	0.04959422903516682	2647	inf	tcga	200	gpc5bp
nmf	908341	real	0.05117222723174031	2638	497.464	tcga	200	gpc5bp
nmf	978124	real	0.05072137060414788	2939	inf	tcga	200	gpc5bp
pca	165158	real	0.06785392245266006	3000	28.4284	tcga	200	gpc5bp
pca	451283	real	0.06672678088367899	3001	28.4284	tcga	200	gpc5bp
pca	486191	real	0.06672678088367899	3002	28.4284	tcga	200	gpc5bp
pca	908341	real	0.06785392245266006	3003	28.4284	tcga	200	gpc5bp
pca	978124	real	0.0669522091974752	3004	28.4284	tcga	200	gpc5bp
vae	165158	real	0.04102795311091073	4245	36.4449	tcga	200	gpc5bp
vae	451283	real	0.04035166816952209	4936	46.852	tcga	200	gpc5bp
vae	486191	real	0.03899909828674482	4142	47.6863	tcga	200	gpc5bp
vae	908341	real	0.03990081154192967	4983	46.8684	tcga	200	gpc5bp
vae	978124	real	0.04238052299368801	4914	38.236999999999995	tcga	200	gpc5bp
dae	165158	real	0.001127141568981064	40	36.0491	tcga	10	gpc5bp
dae	451283	real	0.002254283137962128	31	28.6391	tcga	10	gpc5bp
dae	486191	real	0.0029305680793507666	37	32.493	tcga	10	gpc5bp
dae	908341	real	0.0024797114517583407	23	32.0326	tcga	10	gpc5bp
dae	978124	real	0.0018034265103697023	49	30.5097	tcga	10	gpc5bp
ica	165158	real	0.004508566275924256	85	33.28	tcga	10	gpc5bp
ica	451283	real	0.004508566275924256	71	33.2726	tcga	10	gpc5bp
ica	486191	real	0.004508566275924256	87	33.2742	tcga	10	gpc5bp
ica	908341	real	0.004283137962128043	53	33.0375	tcga	10	gpc5bp
ica	978124	real	0.004508566275924256	89	33.2636	tcga	10	gpc5bp
nmf	165158	real	0.0029305680793507666	100	33.0894	tcga	10	gpc5bp
nmf	451283	real	0.0029305680793507666	101	33.0896	tcga	10	gpc5bp
nmf	486191	real	0.0029305680793507666	102	33.0893	tcga	10	gpc5bp
nmf	908341	real	0.0029305680793507666	103	33.0896	tcga	10	gpc5bp
nmf	978124	real	0.0029305680793507666	104	33.0896	tcga	10	gpc5bp
pca	165158	real	0.004283137962128043	150	28.4284	tcga	10	gpc5bp
pca	451283	real	0.004283137962128043	151	28.4284	tcga	10	gpc5bp
pca	486191	real	0.004283137962128043	152	28.4284	tcga	10	gpc5bp
pca	908341	real	0.004283137962128043	153	28.4284	tcga	10	gpc5bp
pca	978124	real	0.004283137962128043	154	28.4284	tcga	10	gpc5bp
vae	165158	real	0.003832281334535618	240	24.2987	tcga	10	gpc5bp
vae	451283	real	0.004283137962128043	206	23.5791	tcga	10	gpc5bp
vae	486191	real	0.004508566275924256	217	24.5238	tcga	10	gpc5bp
vae	908341	real	0.0040577096483318306	208	23.7981	tcga	10	gpc5bp
vae	978124	real	0.0040577096483318306	204	32.0203	tcga	10	gpc5bp
dae	165158	real	0.005861136158701533	70	41.5335	tcga	35	gpc5bp
dae	451283	real	0.004959422903516681	71	36.0828	tcga	35	gpc5bp
dae	486191	real	0.006086564472497746	17	90.6114	tcga	35	gpc5bp
dae	908341	real	0.004283137962128043	48	37.1405	tcga	35	gpc5bp
dae	978124	real	0.006086564472497746	54	41.4705	tcga	35	gpc5bp
ica	165158	real	0.015103697024346259	200	39.8869	tcga	35	gpc5bp
ica	451283	real	0.014878268710550046	296	33.7618	tcga	35	gpc5bp
ica	486191	real	0.014427412082957619	197	33.8612	tcga	35	gpc5bp
ica	908341	real	0.014427412082957619	283	34.2851	tcga	35	gpc5bp
ica	978124	real	0.015103697024346259	294	39.248000000000005	tcga	35	gpc5bp
nmf	165158	real	0.009017132551848512	430	66.999	tcga	35	gpc5bp
nmf	451283	real	0.0087917042380523	431	64.74	tcga	35	gpc5bp
nmf	486191	real	0.009242560865644725	432	61.9014	tcga	35	gpc5bp
nmf	908341	real	0.009242560865644725	433	67.404	tcga	35	gpc5bp
nmf	978124	real	0.009242560865644725	434	66.3906	tcga	35	gpc5bp
pca	165158	real	0.01284941388638413	525	28.4284	tcga	35	gpc5bp
pca	451283	real	0.01284941388638413	526	28.4284	tcga	35	gpc5bp
pca	486191	real	0.012623985572587917	527	28.4284	tcga	35	gpc5bp
pca	908341	real	0.012623985572587917	528	28.4284	tcga	35	gpc5bp
pca	978124	real	0.01284941388638413	529	28.4284	tcga	35	gpc5bp
vae	165158	real	0.012398557258791704	825	32.9801	tcga	35	gpc5bp
vae	451283	real	0.012623985572587917	746	29.9138	tcga	35	gpc5bp
vae	486191	real	0.01284941388638413	737	31.9092	tcga	35	gpc5bp
vae	908341	real	0.012623985572587917	753	36.0188	tcga	35	gpc5bp
vae	978124	real	0.012173128944995492	839	29.9801	tcga	35	gpc5bp
dae	165158	real	0.0018034265103697023	35	31.4339	tcga	8	gpc5bp
dae	451283	real	0.002254283137962128	16	28.8376	tcga	8	gpc5bp
dae	486191	real	0.0018034265103697023	7	31.2887	tcga	8	gpc5bp
dae	908341	real	0.0018034265103697023	18	39.5478	tcga	8	gpc5bp
dae	978124	real	0.002705139765554554	34	31.1905	tcga	8	gpc5bp
ica	165158	real	0.003381424706943192	50	40.1335	tcga	8	gpc5bp
ica	451283	real	0.003381424706943192	56	39.4806	tcga	8	gpc5bp
ica	486191	real	0.003381424706943192	72	40.3935	tcga	8	gpc5bp
ica	908341	real	0.003381424706943192	73	37.8958	tcga	8	gpc5bp
ica	978124	real	0.003381424706943192	44	40.8148	tcga	8	gpc5bp
nmf	165158	real	0.0024797114517583407	80	29.3266	tcga	8	gpc5bp
nmf	451283	real	0.0024797114517583407	81	29.3252	tcga	8	gpc5bp
nmf	486191	real	0.0024797114517583407	82	29.328000000000003	tcga	8	gpc5bp
nmf	908341	real	0.0024797114517583407	83	29.3243	tcga	8	gpc5bp
nmf	978124	real	0.0024797114517583407	84	29.3307	tcga	8	gpc5bp
pca	165158	real	0.003381424706943192	120	28.4284	tcga	8	gpc5bp
pca	451283	real	0.003381424706943192	121	28.4284	tcga	8	gpc5bp
pca	486191	real	0.003381424706943192	122	28.4284	tcga	8	gpc5bp
pca	908341	real	0.003381424706943192	123	28.4284	tcga	8	gpc5bp
pca	978124	real	0.003381424706943192	124	28.4284	tcga	8	gpc5bp
vae	165158	real	0.003381424706943192	170	30.8414	tcga	8	gpc5bp
vae	451283	real	0.0031559963931469793	171	22.5766	tcga	8	gpc5bp
vae	486191	real	0.0036068530207394047	192	26.0935	tcga	8	gpc5bp
vae	908341	real	0.0031559963931469793	163	25.1616	tcga	8	gpc5bp
vae	978124	real	0.003381424706943192	164	21.7021	tcga	8	gpc5bp
dae	165158	real	0.0015779981965734896	15	31.5857	tcga	5	gpc5bp
dae	451283	real	0.0018034265103697023	11	31.3841	tcga	5	gpc5bp
dae	486191	real	0.0015779981965734896	22	33.852	tcga	5	gpc5bp
dae	908341	real	0.001127141568981064	18	35.6749	tcga	5	gpc5bp
dae	978124	real	0.001352569882777277	19	37.4797	tcga	5	gpc5bp
ica	165158	real	0.002254283137962128	25	28.3211	tcga	5	gpc5bp
ica	451283	real	0.002254283137962128	31	28.3813	tcga	5	gpc5bp
ica	486191	real	0.002254283137962128	37	28.3828	tcga	5	gpc5bp
ica	908341	real	0.002254283137962128	48	28.3582	tcga	5	gpc5bp
ica	978124	real	0.002254283137962128	39	28.3391	tcga	5	gpc5bp
nmf	165158	real	0.0018034265103697023	50	60.3631	tcga	5	gpc5bp
nmf	451283	real	0.0018034265103697023	51	60.368	tcga	5	gpc5bp
nmf	486191	real	0.0018034265103697023	52	60.3616	tcga	5	gpc5bp
nmf	908341	real	0.0018034265103697023	53	60.3701	tcga	5	gpc5bp
nmf	978124	real	0.0018034265103697023	54	60.3721	tcga	5	gpc5bp
pca	165158	real	0.002254283137962128	75	28.4284	tcga	5	gpc5bp
pca	451283	real	0.002254283137962128	76	28.4284	tcga	5	gpc5bp
pca	486191	real	0.002254283137962128	77	28.4284	tcga	5	gpc5bp
pca	908341	real	0.002254283137962128	78	28.4284	tcga	5	gpc5bp
pca	978124	real	0.002254283137962128	79	28.4284	tcga	5	gpc5bp
vae	165158	real	0.002254283137962128	110	23.6101	tcga	5	gpc5bp
vae	451283	real	0.002254283137962128	116	27.1883	tcga	5	gpc5bp
vae	486191	real	0.002254283137962128	122	34.9197	tcga	5	gpc5bp
vae	908341	real	0.002254283137962128	123	22.9182	tcga	5	gpc5bp
vae	978124	real	0.002254283137962128	119	34.9007	tcga	5	gpc5bp
dae	165158	real	0.010595130748422003	195	35.5676	tcga	45	gpc5bp
dae	451283	real	0.012173128944995492	156	36.6427	tcga	45	gpc5bp
dae	486191	real	0.010595130748422003	47	34.4815	tcga	45	gpc5bp
dae	908341	real	0.010820559062218215	53	33.2398	tcga	45	gpc5bp
dae	978124	real	0.01127141568981064	179	35.6491	tcga	45	gpc5bp
ica	165158	real	0.017808836789900813	410	39.3668	tcga	45	gpc5bp
ica	451283	real	0.0175834084761046	331	36.6343	tcga	45	gpc5bp
ica	486191	real	0.0175834084761046	347	39.1544	tcga	45	gpc5bp
ica	908341	real	0.0175834084761046	443	44.5714	tcga	45	gpc5bp
ica	978124	real	0.017132551848512173	349	38.4596	tcga	45	gpc5bp
nmf	165158	real	0.011947700631199279	615	92.7122	tcga	45	gpc5bp
nmf	451283	real	0.011045987376014428	616	84.9597	tcga	45	gpc5bp
nmf	486191	real	0.010369702434625788	617	95.5935	tcga	45	gpc5bp
nmf	908341	real	0.010595130748422003	573	57.1644	tcga	45	gpc5bp
nmf	978124	real	0.011045987376014428	619	81.083	tcga	45	gpc5bp
pca	165158	real	0.016230838593327322	675	28.4284	tcga	45	gpc5bp
pca	451283	real	0.016005410279531108	676	28.4284	tcga	45	gpc5bp
pca	486191	real	0.016230838593327322	677	28.4284	tcga	45	gpc5bp
pca	908341	real	0.016005410279531108	678	28.4284	tcga	45	gpc5bp
pca	978124	real	0.016230838593327322	679	28.4284	tcga	45	gpc5bp
vae	165158	real	0.015103697024346259	1110	37.0433	tcga	45	gpc5bp
vae	451283	real	0.015779981965734897	1056	36.0079	tcga	45	gpc5bp
vae	486191	real	0.014878268710550046	962	36.2815	tcga	45	gpc5bp
vae	908341	real	0.015329125338142471	983	30.2987	tcga	45	gpc5bp
vae	978124	real	0.014878268710550046	904	30.4882	tcga	45	gpc5bp
dae	165158	real	0.001127141568981064	10	35.4819	tcga	4	gpc5bp
dae	451283	real	0.001127141568981064	16	34.4944	tcga	4	gpc5bp
dae	486191	real	0.0009017132551848512	7	34.8267	tcga	4	gpc5bp
dae	908341	real	0.001352569882777277	8	36.9636	tcga	4	gpc5bp
dae	978124	real	0.001127141568981064	9	34.969	tcga	4	gpc5bp
ica	165158	real	0.0018034265103697023	20	27.9126	tcga	4	gpc5bp
ica	451283	real	0.0018034265103697023	36	25.588	tcga	4	gpc5bp
ica	486191	real	0.0018034265103697023	22	25.5974	tcga	4	gpc5bp
ica	908341	real	0.0018034265103697023	33	27.8834	tcga	4	gpc5bp
ica	978124	real	0.0018034265103697023	29	25.2971	tcga	4	gpc5bp
nmf	165158	real	0.001352569882777277	40	58.2583	tcga	4	gpc5bp
nmf	451283	real	0.001352569882777277	41	58.2584	tcga	4	gpc5bp
nmf	486191	real	0.001352569882777277	42	58.2585	tcga	4	gpc5bp
nmf	908341	real	0.001352569882777277	43	58.2585	tcga	4	gpc5bp
nmf	978124	real	0.001352569882777277	44	58.2584	tcga	4	gpc5bp
pca	165158	real	0.0018034265103697023	60	28.4284	tcga	4	gpc5bp
pca	451283	real	0.0018034265103697023	61	28.4284	tcga	4	gpc5bp
pca	486191	real	0.0018034265103697023	62	28.4284	tcga	4	gpc5bp
pca	908341	real	0.0018034265103697023	63	28.4284	tcga	4	gpc5bp
