dataset_id	num_comp	data_type	shuffled	seed	algorithm	reconstruction_cost
GTEX	200	testing	False	486191	NMF	2542.19777817097
GTEX	200	testing	False	451283	NMF	2542.34552051036
GTEX	200	testing	False	165158	NMF	2542.04308808532
GTEX	200	testing	False	908341	NMF	2542.07240052919
GTEX	200	testing	False	978124	NMF	2542.10331326979
GTEX	200	training	False	486191	VAE	2251.77337986109
GTEX	200	training	False	451283	VAE	2255.23500278456
GTEX	200	training	False	165158	VAE	2251.03351926912
GTEX	200	training	False	908341	VAE	2252.52508885971
GTEX	200	training	False	978124	VAE	2251.28152186179
GTEX	200	testing	False	486191	VAE	2561.22165524795
GTEX	200	testing	False	451283	VAE	2573.79584661544
GTEX	200	testing	False	165158	VAE	2556.67281268824
GTEX	200	testing	False	908341	VAE	2565.09788659651
GTEX	200	testing	False	978124	VAE	2559.91065858579
GTEX	200	training	False	486191	DAE	2244.94898686391
GTEX	200	training	False	451283	DAE	2245.14336378116
GTEX	200	training	False	165158	DAE	2244.73901698475
GTEX	200	training	False	908341	DAE	2245.47549776165
GTEX	200	training	False	978124	DAE	2244.76226112286
GTEX	200	testing	False	486191	DAE	2549.34740352497
GTEX	200	testing	False	451283	DAE	2548.87003448305
GTEX	200	testing	False	165158	DAE	2548.74355578364
GTEX	200	testing	False	908341	DAE	2551.72547197117
GTEX	200	testing	False	978124	DAE	2550.60932786408
GTEX	25	training	False	486191	PCA	2306.87132990461
GTEX	25	training	False	451283	PCA	2306.86874181272
GTEX	25	training	False	165158	PCA	2306.87049926755
GTEX	25	training	False	908341	PCA	2306.86682739472
GTEX	25	training	False	978124	PCA	2306.87264383886
GTEX	25	testing	False	486191	PCA	2644.60414170598
GTEX	25	testing	False	451283	PCA	2644.61323113237
GTEX	25	testing	False	165158	PCA	2644.61674364752
GTEX	25	testing	False	908341	PCA	2644.60546648298
GTEX	25	testing	False	978124	PCA	2644.61450458774
GTEX	25	training	False	486191	ICA	2306.87001518644
GTEX	25	training	False	451283	ICA	2306.87001518644
GTEX	25	training	False	165158	ICA	2306.87001518644
GTEX	25	training	False	908341	ICA	2306.87001518644
GTEX	25	training	False	978124	ICA	2306.87001518644
GTEX	25	testing	False	486191	ICA	2644.61104448881
GTEX	25	testing	False	451283	ICA	2644.61104448881
GTEX	25	testing	False	165158	ICA	2644.61104448881
GTEX	25	testing	False	908341	ICA	2644.61104448881
GTEX	25	testing	False	978124	ICA	2644.61104448881
GTEX	25	training	False	486191	NMF	2283.07716132719
GTEX	25	training	False	451283	NMF	2283.07762321455
GTEX	25	training	False	165158	NMF	2283.07693428256
GTEX	25	training	False	908341	NMF	2283.07758082275
GTEX	25	training	False	978124	NMF	2283.07767384731
GTEX	25	testing	False	486191	NMF	2596.48760977479
GTEX	25	testing	False	451283	NMF	2596.48865274863
GTEX	25	testing	False	165158	NMF	2596.48769103584
GTEX	25	testing	False	908341	NMF	2596.48848600406
GTEX	25	testing	False	978124	NMF	2596.48875167754
GTEX	25	training	False	486191	VAE	2274.34708170361
GTEX	25	training	False	451283	VAE	2270.84807125862
GTEX	25	training	False	165158	VAE	2272.5178544892
GTEX	25	training	False	908341	VAE	2274.26285275104
GTEX	25	training	False	978124	VAE	2277.64516801287
GTEX	25	testing	False	486191	VAE	2591.08288902246
GTEX	25	testing	False	451283	VAE	2588.94260070766
GTEX	25	testing	False	165158	VAE	2591.97116550786
GTEX	25	testing	False	908341	VAE	2593.59676310349
GTEX	25	testing	False	978124	VAE	2600.73465525909
GTEX	25	training	False	486191	DAE	2292.76860686636
GTEX	25	training	False	451283	DAE	2308.86833814648
GTEX	25	training	False	165158	DAE	2289.37257476007
GTEX	25	training	False	908341	DAE	2320.37400113236
GTEX	25	training	False	978124	DAE	2304.00633963855
GTEX	25	testing	False	486191	DAE	2619.8934194975
GTEX	25	testing	False	451283	DAE	2641.56291541165
GTEX	25	testing	False	165158	DAE	2614.94441298117
GTEX	25	testing	False	908341	DAE	2659.87255501461
GTEX	25	testing	False	978124	DAE	2637.09892910908
GTEX	3	training	False	486191	PCA	2429.35081995338
GTEX	3	training	False	451283	PCA	2429.35081768064
GTEX	3	training	False	165158	PCA	2429.35081404888
GTEX	3	training	False	908341	PCA	2429.35075710607
GTEX	3	training	False	978124	PCA	2429.35082016281
GTEX	3	testing	False	486191	PCA	2812.38224517356
GTEX	3	testing	False	451283	PCA	2812.38225287986
GTEX	3	testing	False	165158	PCA	2812.3822475103
GTEX	3	testing	False	908341	PCA	2812.382209894
GTEX	3	testing	False	978124	PCA	2812.38224417991
GTEX	3	training	False	486191	ICA	2429.35081771586
GTEX	3	training	False	451283	ICA	2429.35081771586
GTEX	3	training	False	165158	ICA	2429.35081771586
GTEX	3	training	False	908341	ICA	2429.35081771586
GTEX	3	training	False	978124	ICA	2429.35081771586
GTEX	3	testing	False	486191	ICA	2812.38224754469
GTEX	3	testing	False	451283	ICA	2812.38224754469
GTEX	3	testing	False	165158	ICA	2812.38224754469
GTEX	3	testing	False	908341	ICA	2812.38224754469
GTEX	3	testing	False	978124	ICA	2812.38224754469
GTEX	3	training	False	486191	NMF	2422.14593647819
GTEX	3	training	False	451283	NMF	2422.14593719066
GTEX	3	training	False	165158	NMF	2422.14593593595
GTEX	3	training	False	908341	NMF	2422.14593714235
GTEX	3	training	False	978124	NMF	2422.14593552233
GTEX	3	testing	False	486191	NMF	2789.78028503687
GTEX	3	testing	False	451283	NMF	2789.78028499312
GTEX	3	testing	False	165158	NMF	2789.78028507567
GTEX	3	testing	False	908341	NMF	2789.78028499756
GTEX	3	testing	False	978124	NMF	2789.78028510755
GTEX	3	training	False	486191	VAE	2382.25314727127
GTEX	3	training	False	451283	VAE	2383.15607499095
GTEX	3	training	False	165158	VAE	2383.18287782543
GTEX	3	training	False	908341	VAE	2383.2721509336902
GTEX	3	training	False	978124	VAE	2382.24373433692
GTEX	3	testing	False	486191	VAE	2750.27896382372
GTEX	3	testing	False	451283	VAE	2754.56224704115
GTEX	3	testing	False	165158	VAE	2752.4761647316
GTEX	3	testing	False	908341	VAE	2754.48587144014
GTEX	3	testing	False	978124	VAE	2750.35092484177
GTEX	3	training	False	486191	DAE	2429.94508148865
GTEX	3	training	False	451283	DAE	2477.25213403065
GTEX	3	training	False	165158	DAE	2430.19728965128
GTEX	3	training	False	908341	DAE	2429.88689099804
GTEX	3	training	False	978124	DAE	2432.23071734123
GTEX	3	testing	False	486191	DAE	2796.90490964313
GTEX	3	testing	False	451283	DAE	2869.5174955941
GTEX	3	testing	False	165158	DAE	2797.85816109628
GTEX	3	testing	False	908341	DAE	2798.0463456778202
GTEX	3	testing	False	978124	DAE	2802.1365341866
GTEX	30	training	False	486191	PCA	2298.20826202226
GTEX	30	training	False	451283	PCA	2298.20737721745
GTEX	30	training	False	165158	PCA	2298.20508652207
GTEX	30	training	False	908341	PCA	2298.20476463356
GTEX	30	training	False	978124	PCA	2298.20553676446
GTEX	30	testing	False	486191	PCA	2631.86963523947
GTEX	30	testing	False	451283	PCA	2631.86680333965
GTEX	30	testing	False	165158	PCA	2631.8702365595
GTEX	30	testing	False	908341	PCA	2631.86193744072
GTEX	30	testing	False	978124	PCA	2631.86361575329
GTEX	30	training	False	486191	ICA	2298.20586236172
GTEX	30	training	False	451283	ICA	2298.20586236172
GTEX	30	training	False	165158	ICA	2298.20586236172
GTEX	30	training	False	908341	ICA	2298.20586236172
GTEX	30	training	False	978124	ICA	2298.20586236172
GTEX	30	testing	False	486191	ICA	2631.86663865312
GTEX	30	testing	False	451283	ICA	2631.86663865312
GTEX	30	testing	False	165158	ICA	2631.86663865312
GTEX	30	testing	False	908341	ICA	2631.86663865312
GTEX	30	testing	False	978124	ICA	2631.86663865312
GTEX	30	training	False	486191	NMF	2275.92448875979
GTEX	30	training	False	451283	NMF	2275.92570010878
GTEX	30	training	False	165158	NMF	2275.92564144266
GTEX	30	training	False	908341	NMF	2275.92568063678
GTEX	30	training	False	978124	NMF	2275.92524358764
GTEX	30	testing	False	486191	NMF	2586.83800805988
GTEX	30	testing	False	451283	NMF	2586.84023956519
GTEX	30	testing	False	165158	NMF	2586.83994887876
GTEX	30	testing	False	908341	NMF	2586.83924431861
GTEX	30	testing	False	978124	NMF	2586.83998819874
GTEX	30	training	False	486191	VAE	2270.07120143651
GTEX	30	training	False	451283	VAE	2267.75855010238
GTEX	30	training	False	165158	VAE	2267.96743632976
GTEX	30	training	False	908341	VAE	2266.46922028915
GTEX	30	training	False	978124	VAE	2267.444324384
GTEX	30	testing	False	486191	VAE	2581.99596869096
GTEX	30	testing	False	451283	VAE	2587.17534407208
GTEX	30	testing	False	165158	VAE	2582.9139105239
GTEX	30	testing	False	908341	VAE	2585.57840443913
GTEX	30	testing	False	978124	VAE	2587.69619223187
GTEX	30	training	False	486191	DAE	2289.3630036346
GTEX	30	training	False	451283	DAE	2295.78396814694
GTEX	30	training	False	165158	DAE	2295.94418543193
GTEX	30	training	False	908341	DAE	2286.3932380921
GTEX	30	training	False	978124	DAE	2303.8332035465
GTEX	30	testing	False	486191	DAE	2613.735635544
GTEX	30	testing	False	451283	DAE	2625.07148612215
GTEX	30	testing	False	165158	DAE	2625.47922755436
GTEX	30	testing	False	908341	DAE	2610.18122718007
GTEX	30	testing	False	978124	DAE	2635.8947968183
GTEX	35	training	False	486191	PCA	2290.59515645363
GTEX	35	training	False	451283	PCA	2290.56650003518
GTEX	35	training	False	165158	PCA	2290.57597868684
GTEX	35	training	False	908341	PCA	2290.55478196613
GTEX	35	training	False	978124	PCA	2290.56219541876
GTEX	35	testing	False	486191	PCA	2620.51833252781
GTEX	35	testing	False	451283	PCA	2620.46734767767
GTEX	35	testing	False	165158	PCA	2620.48098658767
GTEX	35	testing	False	908341	PCA	2620.43334532543
GTEX	35	testing	False	978124	PCA	2620.46104339993
GTEX	35	training	False	486191	ICA	2290.56995035894
GTEX	35	training	False	451283	ICA	2290.56995035894
GTEX	35	training	False	165158	ICA	2290.56995035894
GTEX	35	training	False	908341	ICA	2290.56995035894
GTEX	35	training	False	978124	ICA	2290.56995035894
GTEX	35	testing	False	486191	ICA	2620.47456417713
GTEX	35	testing	False	451283	ICA	2620.47456417713
GTEX	35	testing	False	165158	ICA	2620.47456417713
GTEX	35	testing	False	908341	ICA	2620.47456417713
GTEX	35	testing	False	978124	ICA	2620.47456417713
GTEX	35	training	False	486191	NMF	2271.47706384089
GTEX	35	training	False	451283	NMF	2271.47723481007
GTEX	35	training	False	165158	NMF	2271.47757006965
GTEX	35	training	False	908341	NMF	2271.47795666411
GTEX	35	training	False	978124	NMF	2271.47690847621
GTEX	35	testing	False	486191	NMF	2580.61777103417
GTEX	35	testing	False	451283	NMF	2580.61768163165
GTEX	35	testing	False	165158	NMF	2580.61625355506
GTEX	35	testing	False	908341	NMF	2580.61866949969
GTEX	35	testing	False	978124	NMF	2580.62247078669
GTEX	35	training	False	486191	VAE	2262.36963445147
GTEX	35	training	False	451283	VAE	2262.81168104348
GTEX	35	training	False	165158	VAE	2266.03230250969
GTEX	35	training	False	908341	VAE	2265.87571312391
GTEX	35	training	False	978124	VAE	2263.53668136406
GTEX	35	testing	False	486191	VAE	2577.57179454953
GTEX	35	testing	False	451283	VAE	2575.62770612551
GTEX	35	testing	False	165158	VAE	2586.3279430264
GTEX	35	testing	False	908341	VAE	2576.57988887422
GTEX	35	testing	False	978124	VAE	2578.92223548352
GTEX	35	training	False	486191	DAE	2284.03680550841
GTEX	35	training	False	451283	DAE	2277.511173849
GTEX	35	training	False	165158	DAE	2296.19504446013
GTEX	35	training	False	908341	DAE	2295.96268983106
GTEX	35	training	False	978124	DAE	2284.44091550137
GTEX	35	testing	False	486191	DAE	2608.12852639361
GTEX	35	testing	False	451283	DAE	2598.90901543384
GTEX	35	testing	False	165158	DAE	2623.74215886177
GTEX	35	testing	False	908341	DAE	2624.58175903214
GTEX	35	testing	False	978124	DAE	2607.32035501646
GTEX	4	training	False	486191	PCA	2428.84242078735
GTEX	4	training	False	451283	PCA	2428.84149853534
GTEX	4	training	False	165158	PCA	2428.84144559604
GTEX	4	training	False	908341	PCA	2428.84155524152
GTEX	4	training	False	978124	PCA	2428.84137256955
GTEX	4	testing	False	486191	PCA	2819.94249259503
GTEX	4	testing	False	451283	PCA	2819.9426215003
GTEX	4	testing	False	165158	PCA	2819.9425434315
GTEX	4	testing	False	908341	PCA	2819.94262927605
GTEX	4	testing	False	978124	PCA	2819.94229295721
GTEX	4	training	False	486191	ICA	2428.84145341646
GTEX	4	training	False	451283	ICA	2428.84145341646
GTEX	4	training	False	165158	ICA	2428.84145341646
GTEX	4	training	False	908341	ICA	2428.84145341646
GTEX	4	training	False	978124	ICA	2428.84145341646
GTEX	4	testing	False	486191	ICA	2819.94262964949
GTEX	4	testing	False	451283	ICA	2819.94262964949
GTEX	4	testing	False	165158	ICA	2819.94262964949
GTEX	4	testing	False	908341	ICA	2819.94262964949
GTEX	4	testing	False	978124	ICA	2819.94262964949
GTEX	4	training	False	486191	NMF	2404.19606061681
GTEX	4	training	False	451283	NMF	2404.19606079219
GTEX	4	training	False	165158	NMF	2404.19605953203
GTEX	4	training	False	908341	NMF	2404.19606043117
GTEX	4	training	False	978124	NMF	2404.19605998592
GTEX	4	testing	False	486191	NMF	2768.33749710743
GTEX	4	testing	False	451283	NMF	2768.33750585578
GTEX	4	testing	False	165158	NMF	2768.33750739029
GTEX	4	testing	False	908341	NMF	2768.3375088454
GTEX	4	testing	False	978124	NMF	2768.33750597661
GTEX	4	training	False	486191	VAE	2367.29087595859
GTEX	4	training	False	451283	VAE	2367.57779187223
GTEX	4	training	False	165158	VAE	2369.44240641704
GTEX	4	training	False	908341	VAE	2367.90069905074
GTEX	4	training	False	978124	VAE	2368.42647250902
GTEX	4	testing	False	486191	VAE	2729.82966200563
GTEX	4	testing	False	451283	VAE	2730.15756036692
GTEX	4	testing	False	165158	VAE	2735.17319028542
GTEX	4	testing	False	908341	VAE	2729.45119059395
GTEX	4	testing	False	978124	VAE	2729.4671119554
GTEX	4	training	False	486191	DAE	2430.14747994705
GTEX	4	training	False	451283	DAE	2430.13379958972
GTEX	4	training	False	165158	DAE	2431.02112914265
GTEX	4	training	False	908341	DAE	2432.05093592607
GTEX	4	training	False	978124	DAE	2429.85864662663
GTEX	4	testing	False	486191	DAE	2798.26487007154
GTEX	4	testing	False	451283	DAE	2798.71198447833
GTEX	4	testing	False	165158	DAE	2798.52858106252
GTEX	4	testing	False	908341	DAE	2800.12655084963
GTEX	4	testing	False	978124	DAE	2797.12009541726
GTEX	40	training	False	486191	PCA	2285.89782188706
GTEX	40	training	False	451283	PCA	2285.93586924942
GTEX	40	training	False	165158	PCA	2285.91213206576
GTEX	40	training	False	908341	PCA	2285.86776665925
GTEX	40	training	False	978124	PCA	2285.88028422024
GTEX	40	testing	False	486191	PCA	2614.35676736742
GTEX	40	testing	False	451283	PCA	2614.4049723623302
GTEX	40	testing	False	165158	PCA	2614.3744585188
GTEX	40	testing	False	908341	PCA	2614.31185420357
GTEX	40	testing	False	978124	PCA	2614.34483334812
GTEX	40	training	False	486191	ICA	2285.89864919595
GTEX	40	training	False	451283	ICA	2285.89864919595
GTEX	40	training	False	165158	ICA	2285.89864919595
GTEX	40	training	False	908341	ICA	2285.89864919595
GTEX	40	training	False	978124	ICA	2285.89864919595
GTEX	40	testing	False	486191	ICA	2614.35775844996
GTEX	40	testing	False	451283	ICA	2614.35775844996
GTEX	40	testing	False	165158	ICA	2614.35775844996
GTEX	40	testing	False	908341	ICA	2614.35775844996
GTEX	40	testing	False	978124	ICA	2614.35775844996
GTEX	40	training	False	486191	NMF	2266.38694200255
GTEX	40	training	False	451283	NMF	2266.38612650912
GTEX	40	training	False	165158	NMF	2266.38724618421
GTEX	40	training	False	908341	NMF	2266.3864629116
GTEX	40	training	False	978124	NMF	2266.38518506422
GTEX	40	testing	False	486191	NMF	2573.51655630219
GTEX	40	testing	False	451283	NMF	2573.51710472506
GTEX	40	testing	False	165158	NMF	2573.51816410756
GTEX	40	testing	False	908341	NMF	2573.51662311877
GTEX	40	testing	False	978124	NMF	2573.51458403333
GTEX	40	training	False	486191	VAE	2260.87867560179
GTEX	40	training	False	451283	VAE	2260.7454160931
GTEX	40	training	False	165158	VAE	2260.58611445951
GTEX	40	training	False	908341	VAE	2261.58759768362
GTEX	40	training	False	978124	VAE	2261.31698982628
GTEX	40	testing	False	486191	VAE	2575.38516556343
GTEX	40	testing	False	451283	VAE	2571.57802991323
GTEX	40	testing	False	165158	VAE	2573.07726912575
GTEX	40	testing	False	908341	VAE	2573.50648041052
GTEX	40	testing	False	978124	VAE	2572.07855209715
GTEX	40	training	False	486191	DAE	2266.09959235682
GTEX	40	training	False	451283	DAE	2271.82951925457
GTEX	40	training	False	165158	DAE	2272.76613423227
GTEX	40	training	False	908341	DAE	2281.61457415188
GTEX	40	training	False	978124	DAE	2267.27752597079
GTEX	40	testing	False	486191	DAE	2579.93061786101
GTEX	40	testing	False	451283	DAE	2590.82690566784
GTEX	40	testing	False	165158	DAE	2590.75154729426
GTEX	40	testing	False	908341	DAE	2606.77788961564
GTEX	40	testing	False	978124	DAE	2581.74714445495
GTEX	45	training	False	486191	PCA	2282.14622006712
GTEX	45	training	False	451283	PCA	2282.14153142002
GTEX	45	training	False	165158	PCA	2282.12640170601
GTEX	45	training	False	908341	PCA	2282.15737020063
GTEX	45	training	False	978124	PCA	2282.15192082865
GTEX	45	testing	False	486191	PCA	2606.66715113562
GTEX	45	testing	False	451283	PCA	2606.63329032315
GTEX	45	testing	False	165158	PCA	2606.65277177888
GTEX	45	testing	False	908341	PCA	2606.65439565257
GTEX	45	testing	False	978124	PCA	2606.69468133251
GTEX	45	training	False	486191	ICA	2282.14390687302
GTEX	45	training	False	451283	ICA	2282.14390687302
GTEX	45	training	False	165158	ICA	2282.14390687302
GTEX	45	training	False	908341	ICA	2282.14390687302
GTEX	45	training	False	978124	ICA	2282.14390687302
GTEX	45	testing	False	486191	ICA	2606.65949483881
GTEX	45	testing	False	451283	ICA	2606.65949483881
GTEX	45	testing	False	165158	ICA	2606.65949483881
GTEX	45	testing	False	908341	ICA	2606.65949483881
GTEX	45	testing	False	978124	ICA	2606.65949483881
GTEX	45	training	False	486191	NMF	2263.89396212278
GTEX	45	training	False	451283	NMF	2263.81071285217
GTEX	45	training	False	165158	NMF	2263.91104229751
GTEX	45	training	False	908341	NMF	2263.80239953842
GTEX	45	training	False	978124	NMF	2263.88541439792
GTEX	45	testing	False	486191	NMF	2569.85777646827
GTEX	45	testing	False	451283	NMF	2569.72715437572
GTEX	45	testing	False	165158	NMF	2569.86936261703
GTEX	45	testing	False	908341	NMF	2569.71353550254
GTEX	45	testing	False	978124	NMF	2569.85181217736
GTEX	45	training	False	486191	VAE	2259.20329173873
GTEX	45	training	False	451283	VAE	2259.61977185017
GTEX	45	training	False	165158	VAE	2258.96798735655
GTEX	45	training	False	908341	VAE	2262.63253792018
GTEX	45	training	False	978124	VAE	2258.20793888378
GTEX	45	testing	False	486191	VAE	2570.95272113592
GTEX	45	testing	False	451283	VAE	2574.6646520508
GTEX	45	testing	False	165158	VAE	2573.35206826693
GTEX	45	testing	False	908341	VAE	2572.75103510275
GTEX	45	testing	False	978124	VAE	2569.92089405777
GTEX	45	training	False	486191	DAE	2263.76479958836
GTEX	45	training	False	451283	DAE	2271.50693102029
GTEX	45	training	False	165158	DAE	2271.59895125556
GTEX	45	training	False	908341	DAE	2265.40053052002
GTEX	45	training	False	978124	DAE	2271.61666500831
GTEX	45	testing	False	486191	DAE	2578.00569330641
GTEX	45	testing	False	451283	DAE	2587.47696474706
GTEX	45	testing	False	165158	DAE	2588.20894999692
GTEX	45	testing	False	908341	DAE	2579.42849540931
GTEX	45	testing	False	978124	DAE	2589.52277820542
GTEX	5	training	False	486191	PCA	2413.71196064591
GTEX	5	training	False	451283	PCA	2413.71219140993
GTEX	5	training	False	165158	PCA	2413.71243306279
GTEX	5	training	False	908341	PCA	2413.7122408974
GTEX	5	training	False	978124	PCA	2413.7122094046
GTEX	5	testing	False	486191	PCA	2798.9867524796
GTEX	5	testing	False	451283	PCA	2798.98719281521
GTEX	5	testing	False	165158	PCA	2798.98776945025
GTEX	5	testing	False	908341	PCA	2798.98727261879
GTEX	5	testing	False	978124	PCA	2798.98724210843
GTEX	5	training	False	486191	ICA	2413.71223851966
GTEX	5	training	False	451283	ICA	2413.71223851966
GTEX	5	training	False	165158	ICA	2413.71223851966
GTEX	5	training	False	908341	ICA	2413.71223851966
GTEX	5	training	False	978124	ICA	2413.71223851966
GTEX	5	testing	False	486191	ICA	2798.98722402679
GTEX	5	testing	False	451283	ICA	2798.98722402679
GTEX	5	testing	False	165158	ICA	2798.98722402679
GTEX	5	testing	False	908341	ICA	2798.98722402679
GTEX	5	testing	False	978124	ICA	2798.98722402679
GTEX	5	training	False	486191	NMF	2387.36023683112
GTEX	5	training	False	451283	NMF	2387.36023026246
GTEX	5	training	False	165158	NMF	2387.36023540623
GTEX	5	training	False	908341	NMF	2387.36023838392
GTEX	5	training	False	978124	NMF	2387.36023788677
GTEX	5	testing	False	486191	NMF	2745.38388759112
GTEX	5	testing	False	451283	NMF	2745.38387760475
GTEX	5	testing	False	165158	NMF	2745.38387848022
GTEX	5	testing	False	908341	NMF	2745.38387918524
GTEX	5	testing	False	978124	NMF	2745.38388215124
GTEX	5	training	False	486191	VAE	2352.48949085179
GTEX	5	training	False	451283	VAE	2349.86203139976
GTEX	5	training	False	165158	VAE	2350.96850319952
GTEX	5	training	False	908341	VAE	2349.60604216703
GTEX	5	training	False	978124	VAE	2349.56403206712
GTEX	5	testing	False	486191	VAE	2704.87838482545
GTEX	5	testing	False	451283	VAE	2703.85793353195
GTEX	5	testing	False	165158	VAE	2704.90955478745
GTEX	5	testing	False	908341	VAE	2701.42837739558
GTEX	5	testing	False	978124	VAE	2704.19238977917
GTEX	5	training	False	486191	DAE	2548.21816564429
GTEX	5	training	False	451283	DAE	2430.00866883812
GTEX	5	training	False	165158	DAE	2401.01198856818
GTEX	5	training	False	908341	DAE	2476.24916314206
GTEX	5	training	False	978124	DAE	2476.69208002615
GTEX	5	testing	False	486191	DAE	2981.28944930365
GTEX	5	testing	False	451283	DAE	2797.6676862494
GTEX	5	testing	False	165158	DAE	2785.90502611511
GTEX	5	testing	False	908341	DAE	2959.2836976797
GTEX	5	testing	False	978124	DAE	2868.03011357582
GTEX	50	training	False	486191	PCA	2279.68590036069
GTEX	50	training	False	451283	PCA	2279.6412400009
GTEX	50	training	False	165158	PCA	2279.6927667353
GTEX	50	training	False	908341	PCA	2279.67641544491
GTEX	50	training	False	978124	PCA	2279.69741623887
GTEX	50	testing	False	486191	PCA	2603.47428719197
GTEX	50	testing	False	451283	PCA	2603.44177778283
GTEX	50	testing	False	165158	PCA	2603.4728065292
GTEX	50	testing	False	908341	PCA	2603.50700122211
GTEX	50	testing	False	978124	PCA	2603.46300604911
GTEX	50	training	False	486191	ICA	2279.68719146217
GTEX	50	training	False	451283	ICA	2279.68719146217
GTEX	50	training	False	165158	ICA	2279.68719146217
GTEX	50	training	False	908341	ICA	2279.68719146217
GTEX	50	training	False	978124	ICA	2279.68719146217
GTEX	50	testing	False	486191	ICA	2603.46960261209
GTEX	50	testing	False	451283	ICA	2603.46960261209
GTEX	50	testing	False	165158	ICA	2603.46960261209
GTEX	50	testing	False	908341	ICA	2603.46960261209
GTEX	50	testing	False	978124	ICA	2603.46960261209
GTEX	50	training	False	486191	NMF	2261.54763710669
GTEX	50	training	False	451283	NMF	2261.67530625666
GTEX	50	training	False	165158	NMF	2261.50305522566
GTEX	50	training	False	908341	NMF	2261.68255351739
GTEX	50	training	False	978124	NMF	2261.51461830383
GTEX	50	testing	False	486191	NMF	2566.74185011251
GTEX	50	testing	False	451283	NMF	2566.93578879878
GTEX	50	testing	False	165158	NMF	2566.65092801164
GTEX	50	testing	False	908341	NMF	2566.83055308371
GTEX	50	testing	False	978124	NMF	2566.67408360583
GTEX	50	training	False	486191	VAE	2259.50360069065
GTEX	50	training	False	451283	VAE	2256.95245914722
GTEX	50	training	False	165158	VAE	2258.16830843031
GTEX	50	training	False	908341	VAE	2260.15432109109
GTEX	50	training	False	978124	VAE	2256.36685216087
GTEX	50	testing	False	486191	VAE	2576.20086509969
GTEX	50	testing	False	451283	VAE	2567.40866931946
GTEX	50	testing	False	165158	VAE	2571.4150966956
GTEX	50	testing	False	908341	VAE	2566.39727204595
GTEX	50	testing	False	978124	VAE	2568.72894112855
GTEX	50	training	False	486191	DAE	2268.84858869089
GTEX	50	training	False	451283	DAE	2265.65634059882
GTEX	50	training	False	165158	DAE	2265.00024616951
GTEX	50	training	False	908341	DAE	2267.91155667873
GTEX	50	training	False	978124	DAE	2264.54208619427
GTEX	50	testing	False	486191	DAE	2582.94552365049
GTEX	50	testing	False	451283	DAE	2581.16317732507
GTEX	50	testing	False	165158	DAE	2577.91633074653
GTEX	50	testing	False	908341	DAE	2583.71084266479
GTEX	50	testing	False	978124	DAE	2578.64428016073
GTEX	6	training	False	486191	PCA	2399.63386753306
GTEX	6	training	False	451283	PCA	2399.63367968355
GTEX	6	training	False	165158	PCA	2399.63363555382
GTEX	6	training	False	908341	PCA	2399.63364733017
GTEX	6	training	False	978124	PCA	2399.63337582583
GTEX	6	testing	False	486191	PCA	2779.63272256796
GTEX	6	testing	False	451283	PCA	2779.63315313902
GTEX	6	testing	False	165158	PCA	2779.63226518109
GTEX	6	testing	False	908341	PCA	2779.63274819864
GTEX	6	testing	False	978124	PCA	2779.63030642992
GTEX	6	training	False	486191	ICA	2399.63369523859
GTEX	6	training	False	451283	ICA	2399.63369523859
GTEX	6	training	False	165158	ICA	2399.63369523859
GTEX	6	training	False	908341	ICA	2399.63369523859
GTEX	6	training	False	978124	ICA	2399.63369523859
GTEX	6	testing	False	486191	ICA	2779.63242435876
GTEX	6	testing	False	451283	ICA	2779.63242435876
GTEX	6	testing	False	165158	ICA	2779.63242435876
GTEX	6	testing	False	908341	ICA	2779.63242435876
GTEX	6	testing	False	978124	ICA	2779.63242435876
GTEX	6	training	False	486191	NMF	2373.05178838248
GTEX	6	training	False	451283	NMF	2373.05178386257
GTEX	6	training	False	165158	NMF	2373.05178655637
GTEX	6	training	False	908341	NMF	2373.05178129676
GTEX	6	training	False	978124	NMF	2373.0517853672
GTEX	6	testing	False	486191	NMF	2722.70393632215
GTEX	6	testing	False	451283	NMF	2722.70392856472
GTEX	6	testing	False	165158	NMF	2722.70393303804
GTEX	6	testing	False	908341	NMF	2722.70392466848
GTEX	6	testing	False	978124	NMF	2722.70393120513
GTEX	6	training	False	486191	VAE	2338.96821795
GTEX	6	training	False	451283	VAE	2340.15856134361
GTEX	6	training	False	165158	VAE	2338.99532428903
GTEX	6	training	False	908341	VAE	2339.44897660163
GTEX	6	training	False	978124	VAE	2340.04095389688
GTEX	6	testing	False	486191	VAE	2688.90359448908
GTEX	6	testing	False	451283	VAE	2690.45115717695
GTEX	6	testing	False	165158	VAE	2685.94964581171
GTEX	6	testing	False	908341	VAE	2686.44819261438
GTEX	6	testing	False	978124	VAE	2689.94909944084
GTEX	6	training	False	486191	DAE	2429.66633428189
GTEX	6	training	False	451283	DAE	2402.42533832364
GTEX	6	training	False	165158	DAE	2401.94370827089
GTEX	6	training	False	908341	DAE	2403.79066535463
GTEX	6	training	False	978124	DAE	2430.76440398983
GTEX	6	testing	False	486191	DAE	2797.55940707373
GTEX	6	testing	False	451283	DAE	2758.57595452419
GTEX	6	testing	False	165158	DAE	2757.3059611734798
GTEX	6	testing	False	908341	DAE	2760.30705764596
GTEX	6	testing	False	978124	DAE	2799.72381914597
GTEX	60	training	False	486191	PCA	2276.67909339061
