dataset_id	num_comp	data_type	shuffled	seed	algorithm	reconstruction_cost
TARGET	200	training	False	451926	vae	4043.67860745863
TARGET	200	training	False	780653	vae	4064.02711296386
TARGET	200	training	False	745716	vae	4059.47231710063
TARGET	200	testing	False	984629	vae	4173.5285465689
TARGET	200	testing	False	374354	vae	4210.79919191602
TARGET	200	testing	False	451926	vae	4176.49934240237
TARGET	200	testing	False	780653	vae	4204.74704225279
TARGET	200	testing	False	745716	vae	4196.00834204367
TARGET	25	training	False	420775	dae	4214.11515813986
TARGET	25	training	False	275486	dae	4217.15041943103
TARGET	25	training	False	204890	dae	4224.66523446022
TARGET	25	training	False	365387	dae	4209.90500188503
TARGET	25	training	False	623719	dae	4212.89709695784
TARGET	25	testing	False	420775	dae	4280.21442618402
TARGET	25	testing	False	275486	dae	4289.79518677307
TARGET	25	testing	False	204890	dae	4293.83180494437
TARGET	25	testing	False	365387	dae	4282.29884847719
TARGET	25	testing	False	623719	dae	4292.81783959564
TARGET	25	training	False	420775	ica	4135.47714671859
TARGET	25	training	False	275486	ica	4135.47714671859
TARGET	25	training	False	204890	ica	4135.47714671859
TARGET	25	training	False	365387	ica	4135.47714671859
TARGET	25	training	False	623719	ica	4135.47714671859
TARGET	25	testing	False	420775	ica	4222.90269666721
TARGET	25	testing	False	275486	ica	4222.90269666721
TARGET	25	testing	False	204890	ica	4222.90269666721
TARGET	25	testing	False	365387	ica	4222.90269666721
TARGET	25	testing	False	623719	ica	4222.90269666721
TARGET	25	training	False	420775	nmf	4126.38013075947
TARGET	25	training	False	275486	nmf	4126.37431784706
TARGET	25	training	False	204890	nmf	4126.368223186
TARGET	25	training	False	365387	nmf	4126.43981974464
TARGET	25	training	False	623719	nmf	4126.56303017382
TARGET	25	testing	False	420775	nmf	4183.87028185614
TARGET	25	testing	False	275486	nmf	4183.91205374691
TARGET	25	testing	False	204890	nmf	4183.94116861295
TARGET	25	testing	False	365387	nmf	4183.82419706437
TARGET	25	testing	False	623719	nmf	4183.58939042553
TARGET	25	training	False	420775	pca	4135.58154215317
TARGET	25	training	False	275486	pca	4135.2840552406
TARGET	25	training	False	204890	pca	4135.53941349007
TARGET	25	training	False	365387	pca	4135.53293033373
TARGET	25	training	False	623719	pca	4135.39475210452
TARGET	25	testing	False	420775	pca	4222.98486579278
TARGET	25	testing	False	275486	pca	4222.7758621624
TARGET	25	testing	False	204890	pca	4223.00933871907
TARGET	25	testing	False	365387	pca	4222.78670629501
TARGET	25	testing	False	623719	pca	4222.96474213665
TARGET	25	training	False	420775	vae	4179.26682343811
TARGET	25	training	False	275486	vae	4145.6260328334
TARGET	25	training	False	204890	vae	4139.2704025696
TARGET	25	training	False	365387	vae	4153.1158866605
TARGET	25	training	False	623719	vae	4140.99011534866
TARGET	25	testing	False	420775	vae	4261.58142808419
TARGET	25	testing	False	275486	vae	4217.6104974792
TARGET	25	testing	False	204890	vae	4208.22591634527
TARGET	25	testing	False	365387	vae	4226.31897929886
TARGET	25	testing	False	623719	vae	4210.28548652519
TARGET	3	training	False	574284	dae	4526.62446479702
TARGET	3	training	False	164550	dae	4520.1146100032
TARGET	3	training	False	257917	dae	4665.06037002534
TARGET	3	training	False	187075	dae	4557.51403067385
TARGET	3	training	False	561336	dae	4661.2737850253
TARGET	3	testing	False	574284	dae	4625.57040791818
TARGET	3	testing	False	164550	dae	4617.24181459178
TARGET	3	testing	False	257917	dae	4799.37065408145
TARGET	3	testing	False	187075	dae	4657.93716931713
TARGET	3	testing	False	561336	dae	4785.00745877316
TARGET	3	training	False	574284	ica	4326.9375327722
TARGET	3	training	False	164550	ica	4326.93753277219
TARGET	3	training	False	257917	ica	4326.93753277219
TARGET	3	training	False	187075	ica	4326.9375327722
TARGET	3	training	False	561336	ica	4326.93753277219
TARGET	3	testing	False	574284	ica	4411.97394753126
TARGET	3	testing	False	164550	ica	4411.97394753126
TARGET	3	testing	False	257917	ica	4411.97394753126
TARGET	3	testing	False	187075	ica	4411.97394753126
TARGET	3	testing	False	561336	ica	4411.97394753126
TARGET	3	training	False	574284	nmf	4349.6285360751
TARGET	3	training	False	164550	nmf	4349.62856518089
TARGET	3	training	False	257917	nmf	4349.6285300334
TARGET	3	training	False	187075	nmf	4349.62855382213
TARGET	3	training	False	561336	nmf	4349.62854575137
TARGET	3	testing	False	574284	nmf	4428.73009280393
TARGET	3	testing	False	164550	nmf	4428.73014760285
TARGET	3	testing	False	257917	nmf	4428.73009720739
TARGET	3	testing	False	187075	nmf	4428.73012529004
TARGET	3	testing	False	561336	nmf	4428.7301086564
TARGET	3	training	False	574284	pca	4326.93749036769
TARGET	3	training	False	164550	pca	4326.9375387251
TARGET	3	training	False	257917	pca	4326.93755056829
TARGET	3	training	False	187075	pca	4326.93753081061
TARGET	3	training	False	561336	pca	4326.93753776121
TARGET	3	testing	False	574284	pca	4411.9739607273
TARGET	3	testing	False	164550	pca	4411.97394774737
TARGET	3	testing	False	257917	pca	4411.97394517412
TARGET	3	testing	False	187075	pca	4411.97394568893
TARGET	3	testing	False	561336	pca	4411.97394560994
TARGET	3	training	False	574284	vae	4357.9845843938
TARGET	3	training	False	164550	vae	4336.13996525487
TARGET	3	training	False	257917	vae	4358.34137457505
TARGET	3	training	False	187075	vae	4364.5694356831
TARGET	3	training	False	561336	vae	4363.5218888929
TARGET	3	testing	False	574284	vae	4434.17411244135
TARGET	3	testing	False	164550	vae	4409.26571520449
TARGET	3	testing	False	257917	vae	4433.9582856876405
TARGET	3	testing	False	187075	vae	4449.16694439609
TARGET	3	testing	False	561336	vae	4444.47718124544
TARGET	30	training	False	920861	dae	4192.05060807819
TARGET	30	training	False	1819	dae	4208.60448374015
TARGET	30	training	False	431834	dae	4216.17105509809
TARGET	30	training	False	27804	dae	4191.7022219929
TARGET	30	training	False	468817	dae	4192.38978799656
TARGET	30	testing	False	920861	dae	4276.97334391254
TARGET	30	testing	False	1819	dae	4280.75667693153
TARGET	30	testing	False	431834	dae	4283.64484070892
TARGET	30	testing	False	27804	dae	4262.04201354286
TARGET	30	testing	False	468817	dae	4266.50849694249
TARGET	30	training	False	920861	ica	4119.53491248831
TARGET	30	training	False	1819	ica	4119.53491248831
TARGET	30	training	False	431834	ica	4119.53491248831
TARGET	30	training	False	27804	ica	4119.53491248831
TARGET	30	training	False	468817	ica	4119.53491248831
TARGET	30	testing	False	920861	ica	4214.26533322456
TARGET	30	testing	False	1819	ica	4214.26533322456
TARGET	30	testing	False	431834	ica	4214.26533322456
TARGET	30	testing	False	27804	ica	4214.26533322456
TARGET	30	testing	False	468817	ica	4214.26533322456
TARGET	30	training	False	920861	nmf	4110.07401696748
TARGET	30	training	False	1819	nmf	4110.83139367342
TARGET	30	training	False	431834	nmf	4110.11612445683
TARGET	30	training	False	27804	nmf	4110.14784524513
TARGET	30	training	False	468817	nmf	4109.97938171787
TARGET	30	testing	False	920861	nmf	4173.95832528687
TARGET	30	testing	False	1819	nmf	4172.94395275128
TARGET	30	testing	False	431834	nmf	4173.95635631852
TARGET	30	testing	False	27804	nmf	4173.85271451582
TARGET	30	testing	False	468817	nmf	4172.32264664653
TARGET	30	training	False	920861	pca	4118.87093324409
TARGET	30	training	False	1819	pca	4119.5711543918
TARGET	30	training	False	431834	pca	4119.40672317572
TARGET	30	training	False	27804	pca	4119.53934430227
TARGET	30	training	False	468817	pca	4119.47982535943
TARGET	30	testing	False	920861	pca	4214.08025619622
TARGET	30	testing	False	1819	pca	4213.96159138336
TARGET	30	testing	False	431834	pca	4213.9743345224
TARGET	30	testing	False	27804	pca	4214.36097811397
TARGET	30	testing	False	468817	pca	4214.37317209293
TARGET	30	training	False	920861	vae	4139.85540752944
TARGET	30	training	False	1819	vae	4155.12296144066
TARGET	30	training	False	431834	vae	4131.86846912852
TARGET	30	training	False	27804	vae	4138.81922190103
TARGET	30	training	False	468817	vae	4131.84331507155
TARGET	30	testing	False	920861	vae	4211.56319409833
TARGET	30	testing	False	1819	vae	4235.3859953785
TARGET	30	testing	False	431834	vae	4205.8956564533
TARGET	30	testing	False	27804	vae	4218.45634780563
TARGET	30	testing	False	468817	vae	4200.39880067321
TARGET	35	training	False	725646	dae	4176.45962666936
TARGET	35	training	False	22618	dae	4179.72658600625
TARGET	35	training	False	291021	dae	4179.24565657786
TARGET	35	training	False	254055	dae	4173.75453755479
TARGET	35	training	False	242774	dae	4172.02954819018
TARGET	35	testing	False	725646	dae	4249.33920659516
TARGET	35	testing	False	22618	dae	4251.05109395334
TARGET	35	testing	False	291021	dae	4257.91604201978
TARGET	35	testing	False	254055	dae	4247.14446025603
TARGET	35	testing	False	242774	dae	4245.8802049977
TARGET	35	training	False	725646	ica	4104.41101058729
TARGET	35	training	False	22618	ica	4104.41101058729
TARGET	35	training	False	291021	ica	4104.41101058729
TARGET	35	training	False	254055	ica	4104.41101058729
TARGET	35	training	False	242774	ica	4104.41101058729
TARGET	35	testing	False	725646	ica	4209.10906812415
TARGET	35	testing	False	22618	ica	4209.10906812415
TARGET	35	testing	False	291021	ica	4209.10906812415
TARGET	35	testing	False	254055	ica	4209.10906812415
TARGET	35	testing	False	242774	ica	4209.10906812415
TARGET	35	training	False	725646	nmf	4098.66464704833
TARGET	35	training	False	22618	nmf	4098.99015712676
TARGET	35	training	False	291021	nmf	4098.55782116544
TARGET	35	training	False	254055	nmf	4098.72027745075
TARGET	35	training	False	242774	nmf	4098.81934530491
TARGET	35	testing	False	725646	nmf	4164.59778192602
TARGET	35	testing	False	22618	nmf	4163.5243079415995
TARGET	35	testing	False	291021	nmf	4164.55339154313
TARGET	35	testing	False	254055	nmf	4164.71224891292
TARGET	35	testing	False	242774	nmf	4165.79339554539
TARGET	35	training	False	725646	pca	4104.50459860175
TARGET	35	training	False	22618	pca	4104.47754283782
TARGET	35	training	False	291021	pca	4104.03526545072
TARGET	35	training	False	254055	pca	4104.47126956734
TARGET	35	training	False	242774	pca	4104.24010652258
TARGET	35	testing	False	725646	pca	4209.22039829365
TARGET	35	testing	False	22618	pca	4209.76584851794
TARGET	35	testing	False	291021	pca	4210.1266270226
TARGET	35	testing	False	254055	pca	4209.19095927847
TARGET	35	testing	False	242774	pca	4210.09808665944
TARGET	35	training	False	725646	vae	4129.29174249415
TARGET	35	training	False	22618	vae	4127.68829857728
TARGET	35	training	False	291021	vae	4128.94023646093
TARGET	35	training	False	254055	vae	4127.18137830155
TARGET	35	training	False	242774	vae	4128.24392834475
TARGET	35	testing	False	725646	vae	4202.78899579579
TARGET	35	testing	False	22618	vae	4209.09632269024
TARGET	35	testing	False	291021	vae	4211.23136439411
TARGET	35	testing	False	254055	vae	4207.04683262882
TARGET	35	testing	False	242774	vae	4207.06846284969
TARGET	4	training	False	520577	dae	4655.50275043499
TARGET	4	training	False	420039	dae	4490.18992031201
TARGET	4	training	False	77993	dae	4472.20821305349
TARGET	4	training	False	497701	dae	4466.42955219278
TARGET	4	training	False	88919	dae	4501.59356346599
TARGET	4	testing	False	520577	dae	4789.768494683
TARGET	4	testing	False	420039	dae	4567.5887848944
TARGET	4	testing	False	77993	dae	4551.78486999868
TARGET	4	testing	False	497701	dae	4544.66845310709
TARGET	4	testing	False	88919	dae	4630.01098456556
TARGET	4	training	False	520577	ica	4300.94569035491
TARGET	4	training	False	420039	ica	4300.94569035491
TARGET	4	training	False	77993	ica	4300.94569035491
TARGET	4	training	False	497701	ica	4300.94569035491
TARGET	4	training	False	88919	ica	4300.94569035491
TARGET	4	testing	False	520577	ica	4372.40679162573
TARGET	4	testing	False	420039	ica	4372.40679162573
TARGET	4	testing	False	77993	ica	4372.40679162573
TARGET	4	testing	False	497701	ica	4372.40679162573
TARGET	4	testing	False	88919	ica	4372.40679162573
TARGET	4	training	False	520577	nmf	4297.86332166661
TARGET	4	training	False	420039	nmf	4297.86331597
TARGET	4	training	False	77993	nmf	4297.86331805441
TARGET	4	training	False	497701	nmf	4297.86330597017
TARGET	4	training	False	88919	nmf	4297.86331717831
TARGET	4	testing	False	520577	nmf	4362.95548733753
TARGET	4	testing	False	420039	nmf	4362.95544924795
TARGET	4	testing	False	77993	nmf	4362.95545941249
TARGET	4	testing	False	497701	nmf	4362.95546818185
TARGET	4	testing	False	88919	nmf	4362.95545606163
TARGET	4	training	False	520577	pca	4300.94568897394
TARGET	4	training	False	420039	pca	4300.94565314331
TARGET	4	training	False	77993	pca	4300.94565677787
TARGET	4	training	False	497701	pca	4300.94567829567
TARGET	4	training	False	88919	pca	4300.94566327795
TARGET	4	testing	False	520577	pca	4372.40678630499
TARGET	4	testing	False	420039	pca	4372.40681703606
TARGET	4	testing	False	77993	pca	4372.40684846134
TARGET	4	testing	False	497701	pca	4372.40681920282
TARGET	4	testing	False	88919	pca	4372.40677594397
TARGET	4	training	False	520577	vae	4295.28198963867
TARGET	4	training	False	420039	vae	4297.51085784233
TARGET	4	training	False	77993	vae	4293.72695516664
TARGET	4	training	False	497701	vae	4290.75420174045
TARGET	4	training	False	88919	vae	4298.72128047602
TARGET	4	testing	False	520577	vae	4363.18966736358
TARGET	4	testing	False	420039	vae	4370.34574502253
TARGET	4	testing	False	77993	vae	4361.00791582621
TARGET	4	testing	False	497701	vae	4362.08701439045
TARGET	4	testing	False	88919	vae	4367.87633221747
TARGET	40	training	False	490915	dae	4171.13670022079
TARGET	40	training	False	677771	dae	4165.84378230857
TARGET	40	training	False	587896	dae	4187.32918502973
TARGET	40	training	False	488887	dae	4164.17402279784
TARGET	40	training	False	722252	dae	4166.2760350817
TARGET	40	testing	False	490915	dae	4247.47975166046
TARGET	40	testing	False	677771	dae	4241.20969582537
TARGET	40	testing	False	587896	dae	4268.3789685721
TARGET	40	testing	False	488887	dae	4244.77999644528
TARGET	40	testing	False	722252	dae	4244.97080537231
TARGET	40	training	False	490915	ica	4090.9599252934
TARGET	40	training	False	677771	ica	4090.9599252934
TARGET	40	training	False	587896	ica	4090.9599252934
TARGET	40	training	False	488887	ica	4090.9599252934
TARGET	40	training	False	722252	ica	4090.9599252934
TARGET	40	testing	False	490915	ica	4202.66361311587
TARGET	40	testing	False	677771	ica	4202.66361311587
TARGET	40	testing	False	587896	ica	4202.66361311587
TARGET	40	testing	False	488887	ica	4202.66361311587
TARGET	40	testing	False	722252	ica	4202.66361311587
TARGET	40	training	False	490915	nmf	4088.29914834472
TARGET	40	training	False	677771	nmf	4088.48653155442
TARGET	40	training	False	587896	nmf	4088.06551985671
TARGET	40	training	False	488887	nmf	4088.34040126158
TARGET	40	training	False	722252	nmf	4088.61373205015
TARGET	40	testing	False	490915	nmf	4156.8996351383
TARGET	40	testing	False	677771	nmf	4155.7488692778
TARGET	40	testing	False	587896	nmf	4158.65419927816
TARGET	40	testing	False	488887	nmf	4157.15372989192
TARGET	40	testing	False	722252	nmf	4159.79875674469
TARGET	40	training	False	490915	pca	4091.03380691193
TARGET	40	training	False	677771	pca	4091.34550245473
TARGET	40	training	False	587896	pca	4091.2849536611
TARGET	40	training	False	488887	pca	4091.11533875203
TARGET	40	training	False	722252	pca	4091.16379563114
TARGET	40	testing	False	490915	pca	4202.24692527272
TARGET	40	testing	False	677771	pca	4203.0118453915
TARGET	40	testing	False	587896	pca	4203.52217678566
TARGET	40	testing	False	488887	pca	4202.13595086002
TARGET	40	testing	False	722252	pca	4202.39069595482
TARGET	40	training	False	490915	vae	4119.9459257634
TARGET	40	training	False	677771	vae	4113.92085603486
TARGET	40	training	False	587896	vae	4118.03170854776
TARGET	40	training	False	488887	vae	4116.84989207622
TARGET	40	training	False	722252	vae	4115.75464446083
TARGET	40	testing	False	490915	vae	4200.4413322582
TARGET	40	testing	False	677771	vae	4197.54633395747
TARGET	40	testing	False	587896	vae	4196.39399683427
TARGET	40	testing	False	488887	vae	4197.85367599043
TARGET	40	testing	False	722252	vae	4196.81203919705
TARGET	45	training	False	127281	dae	4152.21292264704
TARGET	45	training	False	757094	dae	4149.09757932843
TARGET	45	training	False	593381	dae	4157.72156625167
TARGET	45	training	False	40060	dae	4154.55858584676
TARGET	45	training	False	117520	dae	4152.65705199071
TARGET	45	testing	False	127281	dae	4237.44472891664
TARGET	45	testing	False	757094	dae	4225.58548398401
TARGET	45	testing	False	593381	dae	4240.39806418547
TARGET	45	testing	False	40060	dae	4225.38502447429
TARGET	45	testing	False	117520	dae	4234.60918883915
TARGET	45	training	False	127281	ica	4078.60466773805
TARGET	45	training	False	757094	ica	4078.60466773805
TARGET	45	training	False	593381	ica	4078.60466773805
TARGET	45	training	False	40060	ica	4078.60466773805
TARGET	45	training	False	117520	ica	4078.60466773805
TARGET	45	testing	False	127281	ica	4197.70522663125
TARGET	45	testing	False	757094	ica	4197.70522663125
TARGET	45	testing	False	593381	ica	4197.70522663125
TARGET	45	testing	False	40060	ica	4197.70522663125
TARGET	45	testing	False	117520	ica	4197.70522663125
TARGET	45	training	False	127281	nmf	4079.40241062606
TARGET	45	training	False	757094	nmf	4079.50382086794
TARGET	45	training	False	593381	nmf	4078.55151156173
TARGET	45	training	False	40060	nmf	4079.0874311926
TARGET	45	training	False	117520	nmf	4078.24771060854
TARGET	45	testing	False	127281	nmf	4151.63541658602
TARGET	45	testing	False	757094	nmf	4151.66390461108
TARGET	45	testing	False	593381	nmf	4148.77842764265
TARGET	45	testing	False	40060	nmf	4151.1976924854
TARGET	45	testing	False	117520	nmf	4151.56131045147
TARGET	45	training	False	127281	pca	4078.7097684877
TARGET	45	training	False	757094	pca	4078.85146618467
TARGET	45	training	False	593381	pca	4078.70780854967
TARGET	45	training	False	40060	pca	4079.1403164787
TARGET	45	training	False	117520	pca	4079.13030663856
TARGET	45	testing	False	127281	pca	4197.37498332999
TARGET	45	testing	False	757094	pca	4199.13882595641
TARGET	45	testing	False	593381	pca	4197.49162411322
TARGET	45	testing	False	40060	pca	4198.40244450994
TARGET	45	testing	False	117520	pca	4198.58646424763
TARGET	45	training	False	127281	vae	4106.29433520965
TARGET	45	training	False	757094	vae	4115.55666879279
TARGET	45	training	False	593381	vae	4111.29025492633
TARGET	45	training	False	40060	vae	4116.4240420718
TARGET	45	training	False	117520	vae	4116.4262116756
TARGET	45	testing	False	127281	vae	4191.4957273572
TARGET	45	testing	False	757094	vae	4206.12221272448
TARGET	45	testing	False	593381	vae	4200.36009426916
TARGET	45	testing	False	40060	vae	4193.21994997714
TARGET	45	testing	False	117520	vae	4206.85164695886
TARGET	5	training	False	159837	dae	4447.97607375184
TARGET	5	training	False	505049	dae	4442.44254288192
TARGET	5	training	False	659138	dae	4450.30136286525
TARGET	5	training	False	682411	dae	4451.17309310219
TARGET	5	training	False	686228	dae	4495.59259447122
TARGET	5	testing	False	159837	dae	4525.36935106608
TARGET	5	testing	False	505049	dae	4534.03455974605
TARGET	5	testing	False	659138	dae	4526.61372731808
TARGET	5	testing	False	682411	dae	4534.66874409187
TARGET	5	testing	False	686228	dae	4591.27000240331
TARGET	5	training	False	159837	ica	4288.9936008292
TARGET	5	training	False	505049	ica	4288.9936008292
TARGET	5	training	False	659138	ica	4288.9936008292
TARGET	5	training	False	682411	ica	4288.9936008292
TARGET	5	training	False	686228	ica	4288.9936008292
TARGET	5	testing	False	159837	ica	4365.2798998758
TARGET	5	testing	False	505049	ica	4365.2798998758
TARGET	5	testing	False	659138	ica	4365.2798998758
TARGET	5	testing	False	682411	ica	4365.2798998758
TARGET	5	testing	False	686228	ica	4365.2798998758
TARGET	5	training	False	159837	nmf	4277.50515233866
TARGET	5	training	False	505049	nmf	4277.50344564539
TARGET	5	training	False	659138	nmf	4277.50473186683
TARGET	5	training	False	682411	nmf	4277.50454214878
TARGET	5	training	False	686228	nmf	4277.50475173605
TARGET	5	testing	False	159837	nmf	4327.65531964928
TARGET	5	testing	False	505049	nmf	4327.66465501959
TARGET	5	testing	False	659138	nmf	4327.65640300449
TARGET	5	testing	False	682411	nmf	4327.65677674795
TARGET	5	testing	False	686228	nmf	4327.65535018702
TARGET	5	training	False	159837	pca	4288.99360961883
TARGET	5	training	False	505049	pca	4288.99647886318
TARGET	5	training	False	659138	pca	4288.99565134507
TARGET	5	training	False	682411	pca	4288.99210744478
TARGET	5	training	False	686228	pca	4288.99423795807
TARGET	5	testing	False	159837	pca	4365.27980387211
TARGET	5	testing	False	505049	pca	4365.28034162104
TARGET	5	testing	False	659138	pca	4365.27978688372
TARGET	5	testing	False	682411	pca	4365.27975005207
TARGET	5	testing	False	686228	pca	4365.2810160669
TARGET	5	training	False	159837	vae	4284.94898040506
TARGET	5	training	False	505049	vae	4281.2297426412
TARGET	5	training	False	659138	vae	4272.04758586374
TARGET	5	training	False	682411	vae	4275.5776795677
TARGET	5	training	False	686228	vae	4281.09761772327
TARGET	5	testing	False	159837	vae	4346.2217397699
TARGET	5	testing	False	505049	vae	4354.27475343461
TARGET	5	testing	False	659138	vae	4336.5582417089
TARGET	5	testing	False	682411	vae	4341.53127727336
TARGET	5	testing	False	686228	vae	4353.89866894408
TARGET	50	training	False	952303	dae	4145.76157598823
TARGET	50	training	False	813589	dae	4144.76967657954
TARGET	50	training	False	481379	dae	4143.06807193983
TARGET	50	training	False	116408	dae	4140.67492395818
TARGET	50	training	False	116815	dae	4143.61010991469
TARGET	50	testing	False	952303	dae	4223.99652702641
TARGET	50	testing	False	813589	dae	4230.24751659789
TARGET	50	testing	False	481379	dae	4225.96877553379
TARGET	50	testing	False	116408	dae	4230.08959312873
TARGET	50	testing	False	116815	dae	4221.67905382447
TARGET	50	training	False	952303	ica	4066.83326854678
TARGET	50	training	False	813589	ica	4066.83326854678
TARGET	50	training	False	481379	ica	4066.83326854678
TARGET	50	training	False	116408	ica	4066.83326854678
TARGET	50	training	False	116815	ica	4066.83326854678
TARGET	50	testing	False	952303	ica	4193.77899934792
TARGET	50	testing	False	813589	ica	4193.77899934792
TARGET	50	testing	False	481379	ica	4193.77899934792
TARGET	50	testing	False	116408	ica	4193.77899934792
TARGET	50	testing	False	116815	ica	4193.77899934792
TARGET	50	training	False	952303	nmf	4070.44446666608
TARGET	50	training	False	813589	nmf	4069.71692740605
TARGET	50	training	False	481379	nmf	4069.93169881959
TARGET	50	training	False	116408	nmf	4069.4760888306
TARGET	50	training	False	116815	nmf	4070.10904787544
TARGET	50	testing	False	952303	nmf	4146.32766980343
TARGET	50	testing	False	813589	nmf	4147.81534878689
TARGET	50	testing	False	481379	nmf	4146.6501340595
TARGET	50	testing	False	116408	nmf	4148.94082491424
TARGET	50	testing	False	116815	nmf	4147.83898065523
TARGET	50	training	False	952303	pca	4067.05747288193
TARGET	50	training	False	813589	pca	4066.99446281927
TARGET	50	training	False	481379	pca	4067.36735770263
TARGET	50	training	False	116408	pca	4067.36434800634
TARGET	50	training	False	116815	pca	4067.06060592802
TARGET	50	testing	False	952303	pca	4193.99841540491
TARGET	50	testing	False	813589	pca	4194.87564036772
TARGET	50	testing	False	481379	pca	4194.73441218984
TARGET	50	testing	False	116408	pca	4194.30891629007
TARGET	50	testing	False	116815	pca	4194.55604172694
TARGET	50	training	False	952303	vae	4104.68080402301
TARGET	50	training	False	813589	vae	4098.51494724865
TARGET	50	training	False	481379	vae	4095.99353376201
TARGET	50	training	False	116408	vae	4103.70646156143
TARGET	50	training	False	116815	vae	4115.3281453969
TARGET	50	testing	False	952303	vae	4197.01110543831
TARGET	50	testing	False	813589	vae	4178.59362748432
TARGET	50	testing	False	481379	vae	4177.00515979742
TARGET	50	testing	False	116408	vae	4194.6827013491
TARGET	50	testing	False	116815	vae	4191.57016221514
TARGET	6	training	False	253314	dae	4392.42154896462
TARGET	6	training	False	180467	dae	4388.98355431042
TARGET	6	training	False	515766	dae	4439.80972677305
TARGET	6	training	False	911245	dae	4428.44500546526
TARGET	6	training	False	306760	dae	4390.92241176691
TARGET	6	testing	False	253314	dae	4461.86997281976
TARGET	6	testing	False	180467	dae	4465.98793701703
TARGET	6	testing	False	515766	dae	4514.22037758426
TARGET	6	testing	False	911245	dae	4512.94764869195
TARGET	6	testing	False	306760	dae	4470.4501474034
TARGET	6	training	False	253314	ica	4274.29142759043
TARGET	6	training	False	180467	ica	4274.29142759043
TARGET	6	training	False	515766	ica	4274.29142759043
TARGET	6	training	False	911245	ica	4274.29142759043
TARGET	6	training	False	306760	ica	4274.29142759043
TARGET	6	testing	False	253314	ica	4353.69635447465
TARGET	6	testing	False	180467	ica	4353.69635447465
TARGET	6	testing	False	515766	ica	4353.69635447465
TARGET	6	testing	False	911245	ica	4353.69635447465
TARGET	6	testing	False	306760	ica	4353.69635447465
TARGET	6	training	False	253314	nmf	4261.47420898492
TARGET	6	training	False	180467	nmf	4261.48960523571
TARGET	6	training	False	515766	nmf	4261.47592451276
TARGET	6	training	False	911245	nmf	4261.46835410508
TARGET	6	training	False	306760	nmf	4261.48109651402
TARGET	6	testing	False	253314	nmf	4315.40422414181
TARGET	6	testing	False	180467	nmf	4315.40408994985
TARGET	6	testing	False	515766	nmf	4315.40404690891
TARGET	6	testing	False	911245	nmf	4315.40328002249
TARGET	6	testing	False	306760	nmf	4315.4043102034
TARGET	6	training	False	253314	pca	4274.28147400706
TARGET	6	training	False	180467	pca	4274.29235311736
TARGET	6	training	False	515766	pca	4274.27945774518
TARGET	6	training	False	911245	pca	4274.29232993511
TARGET	6	training	False	306760	pca	4274.29448749573
TARGET	6	testing	False	253314	pca	4353.70117406696
TARGET	6	testing	False	180467	pca	4353.69052363809
TARGET	6	testing	False	515766	pca	4353.7036636153
TARGET	6	testing	False	911245	pca	4353.69527367326
TARGET	6	testing	False	306760	pca	4353.69334694285
TARGET	6	training	False	253314	vae	4268.78764744747
TARGET	6	training	False	180467	vae	4259.53845862165
TARGET	6	training	False	515766	vae	4263.83911699738
TARGET	6	training	False	911245	vae	4263.29356948855
TARGET	6	training	False	306760	vae	4267.25314075122
TARGET	6	testing	False	253314	vae	4326.09396516116
TARGET	6	testing	False	180467	vae	4315.0599768567
TARGET	6	testing	False	515766	vae	4320.91308324393
TARGET	6	testing	False	911245	vae	4319.93514038873
TARGET	6	testing	False	306760	vae	4338.11879868745
TARGET	60	training	False	116098	dae	4125.97304679781
TARGET	60	training	False	898569	dae	4135.20457523633
TARGET	60	training	False	343698	dae	4140.81208568974
TARGET	60	training	False	399022	dae	4128.00682870527
TARGET	60	training	False	769781	dae	4143.77031244386
TARGET	60	testing	False	116098	dae	4215.21829067066
TARGET	60	testing	False	898569	dae	4223.3481163761
TARGET	60	testing	False	343698	dae	4215.51120311552
TARGET	60	testing	False	399022	dae	4214.35935045653
TARGET	60	testing	False	769781	dae	4222.6460589205
TARGET	60	training	False	116098	ica	4047.34957886749
TARGET	60	training	False	898569	ica	4047.34957886749
TARGET	60	training	False	343698	ica	4047.34957886749
TARGET	60	training	False	399022	ica	4047.34957886749
TARGET	60	training	False	769781	ica	4047.34957886749
TARGET	60	testing	False	116098	ica	4188.48835292769
TARGET	60	testing	False	898569	ica	4188.48835292769
TARGET	60	testing	False	343698	ica	4188.48835292769
TARGET	60	testing	False	399022	ica	4188.48835292769
TARGET	60	testing	False	769781	ica	4188.48835292769
TARGET	60	training	False	116098	nmf	4055.43077176767
TARGET	60	training	False	898569	nmf	4054.87546104747
TARGET	60	training	False	343698	nmf	4054.59767211674
TARGET	60	training	False	399022	nmf	4055.20832244747
TARGET	60	training	False	769781	nmf	4053.94597214293
TARGET	60	testing	False	116098	nmf	4139.5476918564
TARGET	60	testing	False	898569	nmf	4140.93552407171
TARGET	60	testing	False	343698	nmf	4140.54345997205
TARGET	60	testing	False	399022	nmf	4140.94201407923
TARGET	60	testing	False	769781	nmf	4139.57044948378
TARGET	60	training	False	116098	pca	4048.06562810924
TARGET	60	training	False	898569	pca	4047.86981376093
TARGET	60	training	False	343698	pca	4047.43463676538
TARGET	60	training	False	399022	pca	4048.05465331134
TARGET	60	training	False	769781	pca	4047.54422003715
